play_id,game_id,season,season_type,week,game_date,home_team,away_team,posteam,defteam,posteam_type,qtr,down,ydstogo,yardline_100,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,posteam_score,defteam_score,score_differential,posteam_timeouts_remaining,defteam_timeouts_remaining,wp,vegas_wp,wpa,epa,shotgun,no_huddle,roof,temp,wind,field_goal_attempt,field_goal_result,kick_distance,punt_attempt,fourth_down_converted,fourth_down_failed,qb_spike,qb_kneel,fixed_drive,order_sequence,decision,go_converted,fg_made,is_home,is_first_ot_possession
5005.0,2018_01_PIT_CLE,2018,REG,1,2018-09-09,CLE,PIT,PIT,CLE,away,5.0,2.0,10.0,55.0,267.0,267.0,267.0,21.0,21.0,0.0,1.0,2.0,0.46778995,0.46778995,0.116817325,1.1101619,1.0,0.0,outdoors,58.0,11.0,0.0,,,0.0,0.0,0.0,0.0,0.0,34.0,5005.0,GO,false,,false,false
5029.0,2018_01_PIT_CLE,2018,REG,1,2018-09-09,CLE,PIT,PIT,CLE,away,5.0,1.0,10.0,43.0,230.0,230.0,230.0,21.0,21.0,0.0,1.0,2.0,0.5846073,0.5846073,-0.066103615,-0.5318593,1.0,0.0,outdoors,58.0,11.0,0.0,,,0.0,0.0,0.0,0.0,0.0,34.0,5029.0,GO,false,,false,false
5050.0,2018_01_PIT_CLE,2018,REG,1,2018-09-09,CLE,PIT,PIT,CLE,away,5.0,2.0,8.0,41.0,191.0,191.0,191.0,21.0,21.0,0.0,1.0,2.0,0.51850367,0.51850367,0.1677739,1.1348063,1.0,0.0,outdoors,58.0,11.0,0.0,,,0.0,0.0,0.0,0.0,0.0,34.0,5050.0,GO,false,,false,false
5074.0,2018_01_PIT_CLE,2018,REG,1,2018-09-09,CLE,PIT,PIT,CLE,away,5.0,1.0,10.0,31.0,147.0,147.0,147.0,21.0,21.0,0.0,1.0,2.0,0.68627757,0.68627757,0.0039356956,-0.19410594,0.0,0.0,outdoors,58.0,11.0,0.0,,,0.0,0.0,0.0,0.0,0.0,34.0,5074.0,GO,false,,false,false
5112.0,2018_01_PIT_CLE,2018,REG,1,2018-09-09,CLE,PIT,PIT,CLE,away,5.0,2.0,7.0,28.0,120.0,120.0,120.0,21.0,21.0,0.0,1.0,2.0,0.69021326,0.69021326,-0.097813435,-0.9411104,0.0,0.0,outdoors,58.0,11.0,0.0,,,0.0,0.0,0.0,0.0,0.0,34.0,5112.0,GO,false,,false,false
5150.0,2018_01_PIT_CLE,2018,REG,1,2018-09-09,CLE,PIT,PIT,CLE,away,5.0,3.0,9.0,30.0,114.0,114.0,114.0,21.0,21.0,0.0,1.0,1.0,0.59239984,0.59239984,0.23678684,0.019005438,1.0,0.0,outdoors,58.0,11.0,0.0,,,0.0,0.0,0.0,0.0,0.0,34.0,5150.0,GO,false,,false,false
5191.0,2018_01_PIT_CLE,2018,REG,1,2018-09-09,CLE,PIT,PIT,CLE,away,5.0,4.0,3.0,24.0,107.0,107.0,107.0,21.0,21.0,0.0,1.0,0.0,0.8291867,0.8291867,-0.09927268,-3.4455922,0.0,0.0,outdoors,58.0,11.0,1.0,missed,42.0,0.0,0.0,0.0,0.0,0.0,34.0,5191.0,FG,false,false,false,false
5211.0,2018_01_PIT_CLE,2018,REG,1,2018-09-09,CLE,PIT,CLE,PIT,home,5.0,1.0,10.0,68.0,104.0,104.0,104.0,21.0,21.0,0.0,0.0,1.0,0.270086,0.270086,-0.033258054,-0.23633143,1.0,0.0,outdoors,58.0,11.0,0.0,,,0.0,0.0,0.0,0.0,0.0,35.0,5211.0,GO,false,,true,false
5233.0,2018_01_PIT_CLE,2018,REG,1,2018-09-09,CLE,PIT,CLE,PIT,home,5.0,2.0,10.0,68.0,99.0,99.0,99.0,21.0,21.0,0.0,0.0,1.0,0.23682795,0.23682795,-0.043837447,-0.3135764,1.0,0.0,outdoors,58.0,11.0,0.0,,,0.0,0.0,0.0,0.0,0.0,35.0,5233.0,GO,false,,true,false
5276.0,2018_01_PIT_CLE,2018,REG,1,2018-09-09,CLE,PIT,CLE,PIT,home,5.0,3.0,10.0,68.0,96.0,96.0,96.0,21.0,21.0,0.0,0.0,1.0,0.1929905,0.1929905,-0.06968829,-0.42961746,1.0,0.0,outdoors,58.0,11.0,0.0,,,0.0,0.0,0.0,0.0,0.0,35.0,5276.0,GO,false,,true,false
5298.0,2018_01_PIT_CLE,2018,REG,1,2018-09-09,CLE,PIT,CLE,PIT,home,5.0,4.0,10.0,68.0,88.0,88.0,88.0,21.0,21.0,0.0,0.0,1.0,0.123302214,0.123302214,0.70371866,-0.63755894,0.0,0.0,outdoors,58.0,11.0,0.0,,52.0,1.0,0.0,0.0,0.0,0.0,35.0,5298.0,PUNT,false,,true,false
5323.0,2018_01_PIT_CLE,2018,REG,1,2018-09-09,CLE,PIT,PIT,CLE,away,5.0,1.0,10.0,74.0,77.0,77.0,77.0,21.0,21.0,0.0,1.0,0.0,0.17297913,0.17297913,0.054082848,0.29740116,1.0,0.0,outdoors,58.0,11.0,0.0,,,0.0,0.0,0.0,0.0,0.0,36.0,5323.0,GO,false,,false,false
5347.0,2018_01_PIT_CLE,2018,REG,1,2018-09-09,CLE,PIT,PIT,CLE,away,5.0,1.0,10.0,62.0,52.0,52.0,52.0,21.0,21.0,0.0,1.0,0.0,0.22706199,0.22706199,-0.061769716,-0.3206977,1.0,1.0,outdoors,58.0,11.0,0.0,,,0.0,0.0,0.0,0.0,0.0,36.0,5347.0,GO,false,,false,false
5369.0,2018_01_PIT_CLE,2018,REG,1,2018-09-09,CLE,PIT,PIT,CLE,away,5.0,2.0,10.0,62.0,48.0,48.0,48.0,21.0,21.0,0.0,1.0,0.0,0.16529228,0.16529228,0.28003803,-2.8738704,1.0,0.0,outdoors,58.0,11.0,0.0,,,0.0,0.0,0.0,0.0,0.0,36.0,5369.0,GO,false,,false,false
5427.0,2018_01_PIT_CLE,2018,REG,1,2018-09-09,CLE,PIT,CLE,PIT,home,5.0,1.0,10.0,24.0,36.0,36.0,36.0,21.0,21.0,0.0,0.0,0.0,0.5546697,0.5546697,0.01205419,-0.579816,0.0,0.0,outdoors,58.0,11.0,0.0,,,0.0,0.0,0.0,0.0,0.0,37.0,5427.0,GO,false,,true,false
5449.0,2018_01_PIT_CLE,2018,REG,1,2018-09-09,CLE,PIT,CLE,PIT,home,5.0,2.0,11.0,25.0,14.0,14.0,14.0,21.0,21.0,0.0,0.0,0.0,0.5667239,0.5667239,0.23478311,0.5402602,0.0,1.0,outdoors,58.0,11.0,0.0,,,0.0,0.0,0.0,1.0,0.0,37.0,5449.0,GO,false,,true,false
5480.0,2018_01_PIT_CLE,2018,REG,1,2018-09-09,CLE,PIT,CLE,PIT,home,5.0,3.0,11.0,25.0,13.0,13.0,13.0,21.0,21.0,0.0,0.0,0.0,0.801507,0.801507,0.17463434,-2.449254,0.0,0.0,outdoors,58.0,11.0,1.0,blocked,43.0,0.0,0.0,0.0,0.0,0.0,37.0,5480.0,FG,false,false,true,false
5511.0,2018_01_PIT_CLE,2018,REG,1,2018-09-09,CLE,PIT,PIT,CLE,away,5.0,1.0,10.0,67.0,9.0,9.0,9.0,21.0,21.0,0.0,0.0,0.0,0.023858653,0.023858653,0.47614133,-0.06108849,1.0,0.0,outdoors,58.0,11.0,0.0,,,0.0,0.0,0.0,0.0,0.0,38.0,5511.0,GO,false,,false,false
5542.0,2018_01_PIT_CLE,2018,REG,1,2018-09-09,CLE,PIT,PIT,CLE,away,5.0,,0.0,,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,,,,,0.0,0.0,outdoors,58.0,11.0,,,,,,,0.0,0.0,38.0,5542.0,GO,,,false,false
4449.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SEA,SF,away,5.0,,0.0,35.0,600.0,600.0,600.0,24.0,24.0,0.0,2.0,2.0,0.50375366,0.50375366,-0.0,-0.0,0.0,0.0,outdoors,77.0,3.0,0.0,,65.0,0.0,0.0,0.0,0.0,0.0,27.0,4449.0,GO,false,,false,true
4464.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SEA,SF,away,5.0,1.0,10.0,75.0,600.0,600.0,600.0,24.0,24.0,0.0,2.0,2.0,0.50375366,0.50375366,0.0076661557,0.2193905,1.0,0.0,outdoors,77.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,27.0,4464.0,GO,false,,false,true
4493.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SEA,SF,away,5.0,2.0,3.0,68.0,575.0,575.0,575.0,24.0,24.0,0.0,2.0,2.0,0.51141983,0.51141983,-0.06462562,-0.72241306,1.0,0.0,outdoors,77.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,27.0,4493.0,GO,false,,false,true
4519.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SEA,SF,away,5.0,3.0,3.0,68.0,571.0,571.0,571.0,24.0,24.0,0.0,2.0,2.0,0.4467942,0.4467942,0.1884584,1.834112,1.0,0.0,outdoors,77.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,27.0,4519.0,GO,false,,false,true
4543.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SEA,SF,away,5.0,1.0,10.0,54.0,544.0,544.0,544.0,24.0,24.0,0.0,2.0,2.0,0.6352526,0.6352526,-0.04815954,-0.47248635,1.0,0.0,outdoors,77.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,27.0,4543.0,GO,false,,false,true
4569.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SEA,SF,away,5.0,2.0,10.0,54.0,540.0,540.0,540.0,24.0,24.0,0.0,2.0,2.0,0.58709306,0.58709306,-0.16971561,-1.5360007,1.0,0.0,outdoors,77.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,27.0,4569.0,GO,false,,false,true
4597.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SEA,SF,away,5.0,3.0,16.0,60.0,492.0,492.0,492.0,24.0,24.0,0.0,2.0,2.0,0.41737747,0.41737747,0.36869058,3.2900078,1.0,0.0,outdoors,77.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,27.0,4597.0,GO,false,,false,true
4680.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SEA,SF,away,5.0,1.0,10.0,32.0,426.0,426.0,426.0,24.0,24.0,0.0,2.0,2.0,0.786068,0.786068,0.08681663,0.83475935,1.0,0.0,outdoors,77.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,27.0,4680.0,GO,false,,false,true
4713.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SEA,SF,away,5.0,1.0,10.0,19.0,391.0,391.0,391.0,24.0,24.0,0.0,2.0,2.0,0.8728847,0.8728847,0.017238457,0.20140524,1.0,0.0,outdoors,77.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,27.0,4713.0,GO,false,,false,true
4738.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SEA,SF,away,5.0,2.0,5.0,14.0,349.0,349.0,349.0,24.0,24.0,0.0,2.0,2.0,0.8901231,0.8901231,-0.50168484,-7.1544313,1.0,0.0,outdoors,77.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,27.0,4738.0,GO,false,,false,true
4769.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SF,SEA,home,5.0,1.0,10.0,49.0,334.0,334.0,334.0,24.0,24.0,0.0,2.0,2.0,0.6115617,0.6115617,-0.019418411,-0.17536369,0.0,0.0,outdoors,77.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,28.0,4769.0,GO,false,,true,false
4794.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SF,SEA,home,5.0,2.0,6.0,45.0,298.0,298.0,298.0,24.0,24.0,0.0,2.0,2.0,0.5921433,0.5921433,-0.07137638,-0.4971302,0.0,0.0,outdoors,77.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,28.0,4794.0,GO,false,,true,false
4833.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SF,SEA,home,5.0,3.0,6.0,45.0,292.0,292.0,292.0,24.0,24.0,0.0,1.0,2.0,0.5207669,0.5207669,0.16826403,1.3713435,1.0,0.0,outdoors,77.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,28.0,4833.0,GO,false,,true,false
4866.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SF,SEA,home,5.0,1.0,10.0,38.0,288.0,288.0,288.0,24.0,24.0,0.0,1.0,2.0,0.68903095,0.68903095,0.057244938,0.37357348,0.0,0.0,outdoors,77.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,28.0,4866.0,GO,false,,true,false
4887.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SF,SEA,home,5.0,2.0,2.0,30.0,250.0,250.0,250.0,24.0,24.0,0.0,1.0,2.0,0.7462759,0.7462759,-0.04408496,-0.54791784,0.0,0.0,outdoors,77.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,28.0,4887.0,GO,false,,true,false
4908.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SF,SEA,home,5.0,3.0,2.0,30.0,206.0,206.0,206.0,24.0,24.0,0.0,1.0,2.0,0.70219094,0.70219094,0.050576024,-1.2565079,1.0,0.0,outdoors,77.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,28.0,4908.0,GO,false,,true,false
4989.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SF,SEA,home,5.0,4.0,1.0,29.0,190.0,190.0,190.0,24.0,24.0,0.0,1.0,1.0,0.75276697,0.75276697,-0.11603428,-3.205904,0.0,0.0,outdoors,77.0,3.0,1.0,missed,47.0,0.0,0.0,0.0,0.0,0.0,28.0,4989.0,FG,false,false,true,false
5009.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SEA,SF,away,5.0,1.0,10.0,63.0,186.0,186.0,186.0,24.0,24.0,0.0,1.0,1.0,0.3632673,0.3632673,-0.0061004194,-0.0069539365,0.0,0.0,outdoors,77.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,29.0,5009.0,GO,false,,false,false
5030.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SEA,SF,away,5.0,2.0,3.0,56.0,157.0,157.0,157.0,24.0,24.0,0.0,1.0,1.0,0.3571669,0.3571669,-0.06895449,-0.070154205,1.0,0.0,outdoors,77.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,29.0,5030.0,GO,false,,false,false
5085.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SEA,SF,away,5.0,3.0,2.0,55.0,120.0,120.0,120.0,24.0,24.0,0.0,0.0,1.0,0.28821242,0.28821242,-0.12176894,-0.8398439,1.0,0.0,outdoors,77.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,29.0,5085.0,GO,false,,false,false
5107.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SEA,SF,away,5.0,4.0,2.0,55.0,117.0,117.0,117.0,24.0,24.0,0.0,0.0,1.0,0.16644347,0.16644347,0.65173554,-0.9075811,0.0,0.0,outdoors,77.0,3.0,0.0,,35.0,1.0,0.0,0.0,0.0,0.0,29.0,5107.0,PUNT,false,,false,false
5126.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SF,SEA,home,5.0,1.0,10.0,80.0,110.0,110.0,110.0,24.0,24.0,0.0,1.0,0.0,0.181821,0.181821,-0.028403554,-0.23094569,1.0,0.0,outdoors,77.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,30.0,5126.0,GO,false,,true,false
5148.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SF,SEA,home,5.0,2.0,10.0,80.0,106.0,106.0,106.0,24.0,24.0,0.0,1.0,0.0,0.15341745,0.15341745,-0.026918724,-0.19519624,1.0,0.0,outdoors,77.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,30.0,5148.0,GO,false,,true,false
5170.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SF,SEA,home,5.0,3.0,10.0,80.0,102.0,102.0,102.0,24.0,24.0,0.0,1.0,0.0,0.12649873,0.12649873,-0.039614767,-0.5128296,1.0,0.0,outdoors,77.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,30.0,5170.0,GO,false,,true,false
5192.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SF,SEA,home,5.0,4.0,10.0,80.0,96.0,96.0,96.0,24.0,24.0,0.0,1.0,0.0,0.08688396,0.08688396,0.6499061,-0.57539696,0.0,0.0,outdoors,77.0,3.0,0.0,,48.0,1.0,0.0,0.0,0.0,0.0,30.0,5192.0,PUNT,false,,true,false
5217.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SEA,SF,away,5.0,1.0,10.0,64.0,85.0,85.0,85.0,24.0,24.0,0.0,0.0,1.0,0.26320997,0.26320997,-0.02568854,-0.22742541,1.0,0.0,outdoors,77.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,31.0,5217.0,GO,false,,false,false
5250.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SEA,SF,away,5.0,2.0,7.0,61.0,81.0,81.0,81.0,24.0,24.0,0.0,0.0,1.0,0.23752141,0.23752141,-0.015043183,-0.013848676,1.0,0.0,outdoors,77.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,31.0,5250.0,GO,false,,false,false
5279.0,2019_10_SEA_SF,2019,REG,10,2019-11-11,SF,SEA,SEA,SF,away,5.0,3.0,3.0,57.0,76.0,76.0,76.0,24.0,24.0,0.0,0.0,1.0,0.22247823,0.22247823,0.26881808,1.439192,1.0,0.0,outdoors,77.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,31.0,5279.0,GO,false,,false,false
4030.0,2018_05_DAL_HOU,2018,REG,5,2018-10-07,HOU,DAL,DAL,HOU,away,5.0,,0.0,35.0,600.0,600.0,600.0,16.0,16.0,0.0,2.0,2.0,0.56040126,0.56040126,-0.0,-0.0,0.0,0.0,closed,,,0.0,,65.0,0.0,0.0,0.0,0.0,0.0,24.0,4030.0,GO,false,,false,true
4045.0,2018_05_DAL_HOU,2018,REG,5,2018-10-07,HOU,DAL,DAL,HOU,away,5.0,1.0,10.0,75.0,600.0,600.0,600.0,16.0,16.0,0.0,2.0,2.0,0.56040126,0.56040126,-0.097120024,-0.9809166,0.0,0.0,closed,,,0.0,,,0.0,0.0,0.0,0.0,0.0,24.0,4045.0,GO,false,,false,true
4066.0,2018_05_DAL_HOU,2018,REG,5,2018-10-07,HOU,DAL,DAL,HOU,away,5.0,2.0,11.0,76.0,569.0,569.0,569.0,16.0,16.0,0.0,2.0,2.0,0.46328124,0.46328124,0.08881001,1.0988758,1.0,0.0,closed,,,0.0,,,0.0,0.0,0.0,0.0,0.0,24.0,4066.0,GO,false,,false,true
4090.0,2018_05_DAL_HOU,2018,REG,5,2018-10-07,HOU,DAL,DAL,HOU,away,5.0,3.0,1.0,66.0,530.0,530.0,530.0,16.0,16.0,0.0,2.0,2.0,0.55209124,0.55209124,0.06167762,0.64536124,0.0,0.0,closed,,,0.0,,,0.0,0.0,0.0,0.0,0.0,24.0,4090.0,GO,false,,false,true
4111.0,2018_05_DAL_HOU,2018,REG,5,2018-10-07,HOU,DAL,DAL,HOU,away,5.0,1.0,10.0,62.0,488.0,488.0,488.0,16.0,16.0,0.0,2.0,2.0,0.6137689,0.6137689,0.068083696,0.7421425,0.0,0.0,closed,,,0.0,,,0.0,0.0,0.0,0.0,0.0,24.0,4111.0,GO,false,,false,true
4140.0,2018_05_DAL_HOU,2018,REG,5,2018-10-07,HOU,DAL,DAL,HOU,away,5.0,1.0,10.0,51.0,456.0,456.0,456.0,16.0,16.0,0.0,2.0,2.0,0.6818526,0.6818526,-0.05273369,-0.46194905,0.0,0.0,closed,,,0.0,,,0.0,0.0,0.0,0.0,0.0,24.0,4140.0,GO,false,,false,true
4161.0,2018_05_DAL_HOU,2018,REG,5,2018-10-07,HOU,DAL,DAL,HOU,away,5.0,2.0,9.0,50.0,415.0,415.0,415.0,16.0,16.0,0.0,2.0,2.0,0.62911886,0.62911886,0.062229037,0.7343752,1.0,0.0,closed,,,0.0,,,0.0,0.0,0.0,0.0,0.0,24.0,4161.0,GO,false,,false,true
4190.0,2018_05_DAL_HOU,2018,REG,5,2018-10-07,HOU,DAL,DAL,HOU,away,5.0,3.0,1.0,42.0,383.0,383.0,383.0,16.0,16.0,0.0,2.0,2.0,0.6913479,0.6913479,-0.17939389,-1.4654762,1.0,0.0,closed,,,0.0,,,0.0,0.0,0.0,0.0,0.0,24.0,4190.0,GO,false,,false,true
4211.0,2018_05_DAL_HOU,2018,REG,5,2018-10-07,HOU,DAL,DAL,HOU,away,5.0,4.0,1.0,42.0,340.0,340.0,340.0,16.0,16.0,0.0,2.0,2.0,0.51195407,0.51195407,0.12099149,-1.608514,0.0,0.0,closed,,,0.0,,32.0,1.0,0.0,0.0,0.0,0.0,24.0,4211.0,PUNT,false,,false,true
4230.0,2018_05_DAL_HOU,2018,REG,5,2018-10-07,HOU,DAL,HOU,DAL,home,5.0,1.0,10.0,90.0,333.0,333.0,333.0,16.0,16.0,0.0,2.0,2.0,0.36705446,0.36705446,-0.05349301,-0.48853067,1.0,0.0,closed,,,0.0,,,0.0,0.0,0.0,0.0,0.0,25.0,4230.0,GO,false,,true,false
4251.0,2018_05_DAL_HOU,2018,REG,5,2018-10-07,HOU,DAL,HOU,DAL,home,5.0,2.0,9.0,89.0,297.0,297.0,297.0,16.0,16.0,0.0,2.0,2.0,0.31356147,0.31356147,0.10555041,1.286201,1.0,0.0,closed,,,0.0,,,0.0,0.0,0.0,0.0,0.0,25.0,4251.0,GO,false,,true,false
4275.0,2018_05_DAL_HOU,2018,REG,5,2018-10-07,HOU,DAL,HOU,DAL,home,5.0,1.0,10.0,77.0,268.0,268.0,268.0,16.0,16.0,0.0,2.0,2.0,0.41911188,0.41911188,-0.06706072,-0.5175861,0.0,0.0,closed,,,0.0,,,0.0,0.0,0.0,0.0,0.0,25.0,4275.0,GO,false,,true,false
4296.0,2018_05_DAL_HOU,2018,REG,5,2018-10-07,HOU,DAL,HOU,DAL,home,5.0,2.0,9.0,76.0,227.0,227.0,227.0,16.0,16.0,0.0,2.0,2.0,0.35205114,0.35205114,0.41972166,3.5485027,1.0,0.0,closed,,,0.0,,,0.0,0.0,0.0,0.0,0.0,25.0,4296.0,GO,false,,true,false
4337.0,2018_05_DAL_HOU,2018,REG,5,2018-10-07,HOU,DAL,HOU,DAL,home,5.0,1.0,10.0,27.0,168.0,168.0,168.0,16.0,16.0,0.0,1.0,2.0,0.7717728,0.7717728,-0.078514345,-0.8780303,0.0,0.0,closed,,,0.0,,,0.0,0.0,0.0,0.0,0.0,25.0,4337.0,GO,false,,true,false
4375.0,2018_05_DAL_HOU,2018,REG,5,2018-10-07,HOU,DAL,HOU,DAL,home,5.0,2.0,9.0,26.0,162.0,162.0,162.0,16.0,16.0,0.0,1.0,1.0,0.69325846,0.69325846,0.09399757,1.0022724,0.0,0.0,closed,,,0.0,,,0.0,0.0,0.0,0.0,0.0,25.0,4375.0,GO,false,,true,false
4413.0,2018_05_DAL_HOU,2018,REG,5,2018-10-07,HOU,DAL,HOU,DAL,home,5.0,3.0,1.0,18.0,120.0,120.0,120.0,16.0,16.0,0.0,1.0,1.0,0.78725606,0.78725606,0.12596388,-1.3874835,0.0,0.0,closed,,,0.0,,,0.0,0.0,0.0,0.0,0.0,25.0,4413.0,GO,false,,true,false
4451.0,2018_05_DAL_HOU,2018,REG,5,2018-10-07,HOU,DAL,HOU,DAL,home,5.0,4.0,1.0,18.0,115.0,115.0,115.0,16.0,16.0,0.0,1.0,0.0,0.9132199,0.9132199,0.08678007,0.35708916,0.0,0.0,closed,,,1.0,made,36.0,0.0,0.0,0.0,0.0,0.0,25.0,4451.0,FG,false,true,true,false
4470.0,2018_05_DAL_HOU,2018,REG,5,2018-10-07,HOU,DAL,HOU,DAL,home,5.0,,0.0,,110.0,110.0,110.0,19.0,16.0,3.0,1.0,0.0,,,,,0.0,0.0,closed,,,,,,,,,0.0,0.0,25.0,4470.0,GO,,,true,false
4812.0,2018_13_CHI_NYG,2018,REG,13,2018-12-02,NYG,CHI,NYG,CHI,home,5.0,,0.0,35.0,600.0,600.0,600.0,27.0,27.0,0.0,2.0,2.0,0.5268756,0.5268756,0.0,0.0,0.0,0.0,outdoors,52.0,3.0,0.0,,65.0,0.0,0.0,0.0,0.0,0.0,27.0,4812.0,GO,false,,true,true
4827.0,2018_13_CHI_NYG,2018,REG,13,2018-12-02,NYG,CHI,NYG,CHI,home,5.0,1.0,10.0,75.0,600.0,600.0,600.0,27.0,27.0,0.0,2.0,2.0,0.5268756,0.5268756,0.17598854,1.6658983,0.0,0.0,outdoors,52.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,27.0,4827.0,GO,false,,true,true
4855.0,2018_13_CHI_NYG,2018,REG,13,2018-12-02,NYG,CHI,NYG,CHI,home,5.0,1.0,10.0,46.0,563.0,563.0,563.0,27.0,27.0,0.0,2.0,2.0,0.70286417,0.70286417,0.002412137,0.041929755,1.0,0.0,outdoors,52.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,27.0,4855.0,GO,false,,true,true
4880.0,2018_13_CHI_NYG,2018,REG,13,2018-12-02,NYG,CHI,NYG,CHI,home,5.0,2.0,5.0,41.0,524.0,524.0,524.0,27.0,27.0,0.0,2.0,2.0,0.7052763,0.7052763,0.0018426417,-0.07519456,0.0,0.0,outdoors,52.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,27.0,4880.0,GO,false,,true,true
4919.0,2018_13_CHI_NYG,2018,REG,13,2018-12-02,NYG,CHI,NYG,CHI,home,5.0,3.0,2.0,38.0,479.0,479.0,479.0,27.0,27.0,0.0,1.0,2.0,0.707119,0.707119,0.114946984,0.9425742,1.0,0.0,outdoors,52.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,27.0,4919.0,GO,false,,true,true
4944.0,2018_13_CHI_NYG,2018,REG,13,2018-12-02,NYG,CHI,NYG,CHI,home,5.0,1.0,10.0,30.0,444.0,444.0,444.0,27.0,27.0,0.0,1.0,2.0,0.82206595,0.82206595,0.052501697,0.46807295,0.0,0.0,outdoors,52.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,27.0,4944.0,GO,false,,true,true
4966.0,2018_13_CHI_NYG,2018,REG,13,2018-12-02,NYG,CHI,NYG,CHI,home,5.0,2.0,3.0,23.0,407.0,407.0,407.0,27.0,27.0,0.0,1.0,2.0,0.8745676,0.8745676,-0.06719287,-1.086962,0.0,0.0,outdoors,52.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,27.0,4966.0,GO,false,,true,true
4988.0,2018_13_CHI_NYG,2018,REG,13,2018-12-02,NYG,CHI,NYG,CHI,home,5.0,3.0,6.0,26.0,367.0,367.0,367.0,27.0,27.0,0.0,1.0,2.0,0.8073748,0.8073748,0.01662718,-1.0969515,1.0,0.0,outdoors,52.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,27.0,4988.0,GO,false,,true,true
