game_id,season,week,game_date,posteam,defteam,qtr,yardline_100,ydstogo,game_seconds_remaining,score_differential,wp,kick_distance,inside_twenty,blocked,touchback,return_yards,punter_player_id,punter_player_name,epa,play_id
2019_11_DEN_MIN,2019,11,2019-11-17,DEN,MIN,2.0,53.0,9.0,1993.0,17.0,0.8762825,33.0,false,false,false,0.0,00-0034064,C.Wadman,-0.4234938,1690.0
2019_11_DEN_MIN,2019,11,2019-11-17,MIN,DEN,2.0,60.0,17.0,1809.0,-20.0,0.0603365,53.0,true,false,false,0.0,00-0026516,B.Colquitt,-0.08651629,2143.0
2019_11_DEN_MIN,2019,11,2019-11-17,DEN,MIN,4.0,71.0,6.0,665.0,10.0,0.8514163,36.0,false,false,false,0.0,00-0034064,C.Wadman,-1.1515568,3351.0
2019_11_HOU_BAL,2019,11,2019-11-17,HOU,BAL,1.0,45.0,3.0,2710.0,0.0,0.38786444,35.0,true,false,false,0.0,00-0029692,B.Anger,-0.7583865,1015.0
2019_11_HOU_BAL,2019,11,2019-11-17,HOU,BAL,2.0,62.0,15.0,2207.0,-7.0,0.19684441,36.0,false,false,false,4.0,00-0029692,B.Anger,-0.70039743,1558.0
2019_11_HOU_BAL,2019,11,2019-11-17,HOU,BAL,3.0,73.0,23.0,1490.0,-21.0,0.031647675,41.0,false,false,false,0.0,00-0029692,B.Anger,-0.22074813,2720.0
2019_11_JAX_IND,2019,11,2019-11-17,JAX,IND,1.0,57.0,10.0,3399.0,0.0,0.37577477,50.0,true,false,false,0.0,00-0034437,L.Cooke,0.5879073,217.0
2019_11_JAX_IND,2019,11,2019-11-17,IND,JAX,1.0,93.0,10.0,3306.0,0.0,0.53085494,43.0,false,false,false,0.0,00-0033269,R.Sanchez,0.4859849,307.0
2019_11_JAX_IND,2019,11,2019-11-17,JAX,IND,2.0,70.0,17.0,2567.0,0.0,0.34360665,48.0,false,false,false,8.0,00-0034437,L.Cooke,-0.31031972,963.0
2019_11_JAX_IND,2019,11,2019-11-17,JAX,IND,2.0,66.0,1.0,2179.0,-3.0,0.3163133,47.0,false,false,false,1.0,00-0034437,L.Cooke,-0.5984902,1315.0
2019_11_JAX_IND,2019,11,2019-11-17,IND,JAX,2.0,76.0,6.0,2041.0,3.0,0.6687941,42.0,false,false,false,0.0,00-0033269,R.Sanchez,-0.16865939,1404.0
2019_11_JAX_IND,2019,11,2019-11-17,JAX,IND,2.0,63.0,7.0,1994.0,-3.0,0.2927171,48.0,true,false,false,0.0,00-0034437,L.Cooke,0.1524289,1515.0
2019_11_JAX_IND,2019,11,2019-11-17,IND,JAX,2.0,77.0,12.0,1864.0,3.0,0.6662495,44.0,false,false,false,0.0,00-0033269,R.Sanchez,-0.30694646,1735.0
2019_11_JAX_IND,2019,11,2019-11-17,JAX,IND,3.0,70.0,5.0,918.0,-17.0,0.030728925,40.0,false,false,false,0.0,00-0034437,L.Cooke,5.2432027,2977.0
2019_11_JAX_IND,2019,11,2019-11-17,JAX,IND,4.0,59.0,7.0,555.0,-24.0,0.0003610618,47.0,true,false,false,0.0,00-0034437,L.Cooke,-0.17739423,3457.0
2019_11_KC_LAC,2019,11,2019-11-18,KC,LAC,1.0,71.0,20.0,3169.0,-3.0,0.33418724,31.0,false,false,false,0.0,00-0023534,D.Colquitt,-0.14528303,480.0
2019_11_KC_LAC,2019,11,2019-11-18,KC,LAC,2.0,62.0,3.0,2503.0,-3.0,0.38801014,55.0,true,false,false,0.0,00-0023534,D.Colquitt,0.7985426,1075.0
2019_11_KC_LAC,2019,11,2019-11-18,LAC,KC,3.0,81.0,13.0,1405.0,-8.0,0.17463645,35.0,false,false,false,0.0,00-0031543,T.Long,0.1602168,2631.0
2019_11_KC_LAC,2019,11,2019-11-18,KC,LAC,4.0,60.0,7.0,890.0,7.0,0.7610814,43.0,true,false,false,0.0,00-0023534,D.Colquitt,0.48459977,3224.0
2019_11_KC_LAC,2019,11,2019-11-18,LAC,KC,4.0,64.0,6.0,746.0,-7.0,0.14993963,49.0,false,false,false,7.0,00-0031543,T.Long,0.16096401,3359.0
2019_11_KC_LAC,2019,11,2019-11-18,KC,LAC,4.0,50.0,7.0,492.0,7.0,0.84457904,42.0,true,false,false,0.0,00-0023534,D.Colquitt,0.27221817,3611.0
2019_11_KC_LAC,2019,11,2019-11-18,LAC,KC,4.0,86.0,4.0,378.0,-7.0,0.11736127,59.0,false,false,false,15.0,00-0031543,T.Long,-0.24772038,3705.0
2019_11_KC_LAC,2019,11,2019-11-18,KC,LAC,4.0,51.0,3.0,280.0,7.0,0.89847565,34.0,true,false,false,0.0,00-0023534,D.Colquitt,-0.23829725,3802.0
2019_11_KC_LAC,2019,11,2019-11-18,KC,LAC,4.0,44.0,6.0,120.0,7.0,0.9615956,35.0,true,false,false,0.0,00-0023534,D.Colquitt,-0.27689916,4086.0
2019_11_NE_PHI,2019,11,2019-11-17,NE,PHI,1.0,60.0,7.0,3435.0,-3.0,0.37528202,39.0,false,false,false,0.0,00-0035280,J.Bailey,-0.050729573,301.0
2019_11_NE_PHI,2019,11,2019-11-17,PHI,NE,1.0,78.0,9.0,3327.0,3.0,0.5653142,51.0,false,false,false,-1.0,00-0033729,C.Johnston,0.88041013,422.0
2019_11_NE_PHI,2019,11,2019-11-17,NE,PHI,1.0,60.0,7.0,3138.0,-3.0,0.37849146,55.0,true,false,false,0.0,00-0035280,J.Bailey,0.6528398,563.0
2019_11_NE_PHI,2019,11,2019-11-17,PHI,NE,2.0,85.0,17.0,2214.0,7.0,0.6704883,47.0,false,false,false,14.0,00-0033729,C.Johnston,-0.80015284,1588.0
2019_11_NE_PHI,2019,11,2019-11-17,PHI,NE,2.0,54.0,12.0,1814.0,1.0,0.5117564,37.0,true,false,false,0.0,00-0033729,C.Johnston,-0.12165053,2218.0
2019_11_NE_PHI,2019,11,2019-11-17,PHI,NE,3.0,68.0,4.0,1465.0,-7.0,0.24392056,47.0,false,false,false,0.0,00-0033729,C.Johnston,0.17760755,2681.0
2019_11_NE_PHI,2019,11,2019-11-17,NE,PHI,3.0,74.0,5.0,1406.0,7.0,0.66567177,55.0,true,false,false,0.0,00-0035280,J.Bailey,0.65075433,2767.0
2019_11_NE_PHI,2019,11,2019-11-17,PHI,NE,3.0,76.0,23.0,1210.0,-7.0,0.21540816,28.0,false,false,false,0.0,00-0033729,C.Johnston,-0.7099212,2949.0
2019_11_NE_PHI,2019,11,2019-11-17,NE,PHI,3.0,45.0,3.0,1104.0,7.0,0.75871223,42.0,true,false,false,0.0,00-0035280,J.Bailey,-0.2423321,3036.0
2019_11_NE_PHI,2019,11,2019-11-17,PHI,NE,3.0,95.0,8.0,1004.0,-7.0,0.15900476,57.0,false,false,false,10.0,00-0033729,C.Johnston,-0.033187978,3142.0
2019_11_NE_PHI,2019,11,2019-11-17,NE,PHI,3.0,47.0,17.0,914.0,7.0,0.75222945,27.0,false,false,false,0.0,00-0035280,J.Bailey,-0.28492287,3254.0
2019_11_NE_PHI,2019,11,2019-11-17,PHI,NE,4.0,61.0,2.0,774.0,-7.0,0.15013665,61.0,false,false,true,0.0,00-0033729,C.Johnston,-0.34043273,3403.0
2019_11_NE_PHI,2019,11,2019-11-17,NE,PHI,4.0,59.0,11.0,614.0,7.0,0.81593853,54.0,true,false,false,7.0,00-0035280,J.Bailey,0.29456705,3634.0
2019_11_NE_PHI,2019,11,2019-11-17,PHI,NE,4.0,61.0,8.0,509.0,-7.0,0.13716051,59.0,true,false,false,0.0,00-0033729,C.Johnston,1.2905526,3752.0
2019_11_NE_PHI,2019,11,2019-11-17,NE,PHI,4.0,61.0,4.0,257.0,7.0,0.8959081,55.0,true,false,false,6.0,00-0035280,J.Bailey,0.478379,3914.0
2019_11_NE_PHI,2019,11,2019-11-17,NE,PHI,4.0,66.0,2.0,46.0,7.0,0.97573406,54.0,true,false,false,0.0,00-0035280,J.Bailey,0.11751743,4372.0
2019_11_NO_TB,2019,11,2019-11-17,TB,NO,1.0,69.0,4.0,3181.0,-3.0,0.45191246,45.0,false,false,false,0.0,00-0032065,B.Pinion,0.089510754,425.0
2019_11_NO_TB,2019,11,2019-11-17,TB,NO,2.0,60.0,15.0,2527.0,-13.0,0.16396485,38.0,false,false,false,27.0,00-0032065,B.Pinion,-1.7278918,1040.0
2019_11_NO_TB,2019,11,2019-11-17,NO,TB,2.0,83.0,18.0,1906.0,13.0,0.8519921,47.0,false,false,false,7.0,00-0027114,T.Morstead,-0.28022763,1782.0
2019_11_NO_TB,2019,11,2019-11-17,NO,TB,4.0,67.0,17.0,894.0,10.0,0.8329173,52.0,true,false,false,0.0,00-0027114,T.Morstead,0.7993794,3117.0
2019_11_NO_TB,2019,11,2019-11-17,TB,NO,4.0,59.0,11.0,716.0,-10.0,0.09861709,46.0,true,false,false,5.0,00-0032065,B.Pinion,-1.2441308,3290.0
2019_11_NO_TB,2019,11,2019-11-17,NO,TB,4.0,38.0,3.0,359.0,10.0,0.95249075,27.0,true,false,false,0.0,00-0027114,T.Morstead,-1.3996876,3593.0
2019_11_NYJ_WAS,2019,11,2019-11-17,WAS,NYJ,1.0,64.0,15.0,3260.0,-6.0,0.3683148,55.0,false,false,false,16.0,00-0030140,T.Way,-0.072947375,502.0
2019_11_NYJ_WAS,2019,11,2019-11-17,NYJ,WAS,1.0,50.0,6.0,3091.0,6.0,0.6593487,36.0,true,false,false,0.0,00-0032449,L.Edwards,-0.13787472,663.0
2019_11_NYJ_WAS,2019,11,2019-11-17,WAS,NYJ,1.0,86.0,10.0,2976.0,-6.0,0.33467144,60.0,false,false,false,12.0,00-0030140,T.Way,0.4410858,754.0
2019_11_NYJ_WAS,2019,11,2019-11-17,WAS,NYJ,2.0,88.0,19.0,2514.0,-13.0,0.13359171,58.0,false,false,false,15.0,00-0030140,T.Way,0.07145317,1252.0
2019_11_NYJ_WAS,2019,11,2019-11-17,NYJ,WAS,2.0,62.0,17.0,1949.0,10.0,0.7563705,46.0,false,false,false,9.0,00-0032449,L.Edwards,-0.47809076,1862.0
2019_11_NYJ_WAS,2019,11,2019-11-17,WAS,NYJ,2.0,66.0,1.0,1891.0,-10.0,0.22151701,48.0,true,false,false,0.0,00-0030140,T.Way,-0.31586388,2016.0
2019_11_NYJ_WAS,2019,11,2019-11-17,NYJ,WAS,3.0,43.0,10.0,1253.0,17.0,0.9395874,43.0,false,false,true,0.0,00-0032449,L.Edwards,-0.641187,2801.0
2019_11_NYJ_WAS,2019,11,2019-11-17,WAS,NYJ,3.0,78.0,19.0,1071.0,-17.0,0.031046785,38.0,false,false,false,0.0,00-0030140,T.Way,0.14260174,2962.0
2019_11_NYJ_WAS,2019,11,2019-11-17,WAS,NYJ,4.0,61.0,10.0,257.0,-23.0,0.0002953046,58.0,true,false,false,0.0,00-0030140,T.Way,0.8617364,4090.0
2019_11_NYJ_WAS,2019,11,2019-11-17,NYJ,WAS,4.0,94.0,7.0,194.0,23.0,0.9996519,43.0,false,false,false,0.0,00-0032449,L.Edwards,-0.5651323,4199.0
2019_11_PIT_CLE,2019,11,2019-11-14,PIT,CLE,1.0,78.0,10.0,3510.0,0.0,0.35409307,54.0,false,false,false,11.0,00-0031502,J.Berry,0.1558463,129.0
2019_11_PIT_CLE,2019,11,2019-11-14,CLE,PIT,1.0,43.0,7.0,2953.0,7.0,0.789958,43.0,false,false,true,0.0,00-0035042,J.Gillan,-0.7665172,834.0
2019_11_PIT_CLE,2019,11,2019-11-14,PIT,CLE,1.0,57.0,1.0,2796.0,-7.0,0.21914478,39.0,false,false,false,5.0,00-0031502,J.Berry,-0.9859302,974.0
2019_11_PIT_CLE,2019,11,2019-11-14,CLE,PIT,1.0,71.0,4.0,2740.0,7.0,0.7440904,59.0,false,false,false,10.0,00-0035042,J.Gillan,0.29362753,1064.0
2019_11_PIT_CLE,2019,11,2019-11-14,PIT,CLE,2.0,80.0,12.0,2644.0,-7.0,0.18290061,57.0,false,false,false,0.0,00-0031502,J.Berry,1.2177366,1210.0
2019_11_PIT_CLE,2019,11,2019-11-14,CLE,PIT,2.0,48.0,4.0,2139.0,14.0,0.90487176,48.0,false,false,true,0.0,00-0035042,J.Gillan,-1.4817928,1817.0
2019_11_PIT_CLE,2019,11,2019-11-14,PIT,CLE,2.0,52.0,34.0,1864.0,-14.0,0.085371695,45.0,true,false,false,0.0,00-0031502,J.Berry,0.009711095,2279.0
2019_11_PIT_CLE,2019,11,2019-11-14,CLE,PIT,3.0,59.0,9.0,1583.0,14.0,0.9098683,59.0,false,false,true,0.0,00-0035042,J.Gillan,-0.07133523,2487.0
2019_11_PIT_CLE,2019,11,2019-11-14,CLE,PIT,3.0,45.0,6.0,1398.0,14.0,0.9161594,32.0,true,false,false,0.0,00-0035042,J.Gillan,-0.39911947,2710.0
2019_11_PIT_CLE,2019,11,2019-11-14,CLE,PIT,4.0,62.0,5.0,685.0,7.0,0.8174828,58.0,true,false,false,8.0,00-0035042,J.Gillan,0.30738086,3630.0
2019_11_PIT_CLE,2019,11,2019-11-14,PIT,CLE,4.0,80.0,2.0,624.0,-7.0,0.108855076,53.0,false,false,false,0.0,00-0031502,J.Berry,0.05385777,3740.0
2019_11_PIT_CLE,2019,11,2019-11-14,CLE,PIT,4.0,48.0,11.0,403.0,7.0,0.85665596,39.0,true,false,false,0.0,00-0035042,J.Gillan,0.15713628,3936.0
2019_11_PIT_CLE,2019,11,2019-11-14,CLE,PIT,4.0,39.0,12.0,107.0,14.0,0.9991534,28.0,true,false,false,0.0,00-0035042,J.Gillan,-0.35563564,4442.0
2019_12_BAL_LA,2019,12,2019-11-25,LA,BAL,1.0,73.0,8.0,3525.0,0.0,0.46170697,48.0,false,false,false,20.0,00-0028872,J.Hekker,-0.94298047,119.0
2019_12_BAL_LA,2019,12,2019-11-25,LA,BAL,1.0,77.0,12.0,3035.0,-7.0,0.25463706,55.0,false,false,false,17.0,00-0028872,J.Hekker,0.048071977,529.0
2019_12_BAL_LA,2019,12,2019-11-25,LA,BAL,3.0,72.0,7.0,1436.0,-29.0,0.0014419066,50.0,false,false,false,0.0,00-0028872,J.Hekker,0.65385383,2424.0
2019_12_BAL_LA,2019,12,2019-11-25,LA,BAL,4.0,76.0,11.0,308.0,-39.0,0.000102374404,47.0,false,false,false,8.0,00-0028872,J.Hekker,-0.25151974,3727.0
2019_12_BAL_LA,2019,12,2019-11-25,BAL,LA,4.0,58.0,5.0,202.0,39.0,0.9996375,48.0,true,false,false,4.0,00-0024417,S.Koch,-0.26019117,3832.0
2019_12_CAR_NO,2019,12,2019-11-24,CAR,NO,1.0,72.0,7.0,3255.0,-7.0,0.25398463,47.0,false,false,false,-2.0,00-0031363,M.Palardy,0.21709044,352.0
2019_12_CAR_NO,2019,12,2019-11-24,NO,CAR,1.0,78.0,11.0,3110.0,7.0,0.6608643,51.0,false,false,false,0.0,00-0027114,T.Morstead,6.251361,529.0
2019_12_CAR_NO,2019,12,2019-11-24,NO,CAR,2.0,75.0,10.0,2201.0,8.0,0.7542761,43.0,false,false,false,0.0,00-0027114,T.Morstead,-0.5177925,1514.0
2019_12_CAR_NO,2019,12,2019-11-24,CAR,NO,3.0,71.0,6.0,1749.0,-2.0,0.33020622,33.0,false,false,false,0.0,00-0031363,M.Palardy,-1.1825454,2249.0
2019_12_CAR_NO,2019,12,2019-11-24,NO,CAR,4.0,54.0,8.0,859.0,7.0,0.79981893,54.0,false,false,true,0.0,00-0027114,T.Morstead,-0.40121704,3322.0
2019_12_CAR_NO,2019,12,2019-11-24,CAR,NO,4.0,80.0,10.0,816.0,-7.0,0.10425651,46.0,false,false,false,0.0,00-0031363,M.Palardy,-0.055190675,3409.0
2019_12_DAL_NE,2019,12,2019-11-24,DAL,NE,1.0,66.0,1.0,3528.0,0.0,0.4033366,44.0,false,false,false,0.0,00-0028664,C.Jones,-0.31087717,118.0
2019_12_DAL_NE,2019,12,2019-11-24,NE,DAL,1.0,51.0,8.0,3382.0,0.0,0.583657,32.0,true,false,false,0.0,00-0035280,J.Bailey,-0.3325642,270.0
2019_12_DAL_NE,2019,12,2019-11-24,NE,DAL,1.0,45.0,8.0,3004.0,0.0,0.58715713,45.0,false,false,true,0.0,00-0035280,J.Bailey,-0.7002815,612.0
2019_12_DAL_NE,2019,12,2019-11-24,DAL,NE,1.0,70.0,12.0,2805.0,0.0,0.35415858,0.0,false,true,false,0.0,00-0028664,C.Jones,-3.7710102,781.0
2019_12_DAL_NE,2019,12,2019-11-24,NE,DAL,3.0,58.0,4.0,1697.0,4.0,0.67610586,58.0,false,false,true,0.0,00-0035280,J.Bailey,-0.4062067,2157.0
2019_12_DAL_NE,2019,12,2019-11-24,DAL,NE,3.0,77.0,7.0,1642.0,-4.0,0.25608414,49.0,false,false,false,0.0,00-0028664,C.Jones,0.43183804,2243.0
2019_12_DAL_NE,2019,12,2019-11-24,NE,DAL,3.0,58.0,17.0,1428.0,4.0,0.6729599,30.0,false,false,false,0.0,00-0035280,J.Bailey,-0.41561145,2454.0
2019_12_DAL_NE,2019,12,2019-11-24,DAL,NE,3.0,63.0,1.0,1289.0,-4.0,0.29181927,35.0,false,false,false,0.0,00-0028664,C.Jones,-1.1339254,2541.0
2019_12_DAL_NE,2019,12,2019-11-24,NE,DAL,3.0,65.0,3.0,1198.0,4.0,0.6842676,65.0,false,false,true,0.0,00-0035280,J.Bailey,0.031382665,2637.0
2019_12_DAL_NE,2019,12,2019-11-24,DAL,NE,3.0,70.0,23.0,941.0,-4.0,0.2200329,32.0,false,false,false,0.0,00-0028664,C.Jones,-0.7326255,2903.0
2019_12_DAL_NE,2019,12,2019-11-24,NE,DAL,4.0,41.0,10.0,168.0,4.0,0.77993506,33.0,true,false,false,0.0,00-0035280,J.Bailey,-0.40140918,3684.0
2019_12_DEN_BUF,2019,12,2019-11-24,DEN,BUF,1.0,44.0,19.0,3307.0,0.0,0.3682154,34.0,true,false,false,0.0,00-0034064,C.Wadman,0.23319641,310.0
2019_12_DEN_BUF,2019,12,2019-11-24,DEN,BUF,2.0,60.0,13.0,2650.0,-3.0,0.26991636,50.0,true,false,false,4.0,00-0034064,C.Wadman,0.97722375,866.0
2019_12_DEN_BUF,2019,12,2019-11-24,DEN,BUF,2.0,64.0,16.0,2110.0,-6.0,0.21067925,48.0,true,false,false,0.0,00-0034064,C.Wadman,0.83292687,1390.0
2019_12_DEN_BUF,2019,12,2019-11-24,BUF,DEN,3.0,48.0,15.0,1241.0,10.0,0.8355429,35.0,true,false,false,0.0,00-0034721,C.Bojorquez,0.016152212,2849.0
2019_12_DEN_BUF,2019,12,2019-11-24,DEN,BUF,3.0,80.0,3.0,1147.0,-10.0,0.09624488,55.0,false,false,false,17.0,00-0034064,C.Wadman,-0.52505785,2939.0
2019_12_DEN_BUF,2019,12,2019-11-24,BUF,DEN,3.0,50.0,2.0,1057.0,10.0,0.8464815,32.0,true,false,false,0.0,00-0034721,C.Bojorquez,-0.9334374,3043.0
2019_12_DEN_BUF,2019,12,2019-11-24,DEN,BUF,3.0,85.0,13.0,962.0,-10.0,0.083605155,48.0,false,false,false,8.0,00-0034064,C.Wadman,-0.085335396,3128.0
2019_12_DEN_BUF,2019,12,2019-11-24,BUF,DEN,4.0,41.0,9.0,791.0,10.0,0.88173777,30.0,true,false,false,0.0,00-0034721,C.Bojorquez,-0.07371698,3415.0
2019_12_DEN_BUF,2019,12,2019-11-24,DEN,BUF,4.0,98.0,19.0,726.0,-10.0,0.05613404,56.0,false,false,false,12.0,00-0034064,C.Wadman,-0.65424365,3505.0
2019_12_DEN_BUF,2019,12,2019-11-24,DEN,BUF,4.0,65.0,3.0,618.0,-17.0,0.016219024,13.0,false,false,false,0.0,00-0034064,C.Wadman,-2.1425889,3768.0
2019_12_DEN_BUF,2019,12,2019-11-24,BUF,DEN,4.0,41.0,3.0,481.0,17.0,0.99295324,31.0,true,false,false,0.0,00-0034721,C.Bojorquez,-0.7589521,3870.0
2019_12_DEN_BUF,2019,12,2019-11-24,DEN,BUF,4.0,90.0,10.0,435.0,-17.0,0.0061618597,51.0,false,false,false,0.0,00-0034064,C.Wadman,0.03760043,3958.0
2019_12_DET_WAS,2019,12,2019-11-24,WAS,DET,2.0,86.0,7.0,2435.0,7.0,0.66172814,55.0,false,false,false,14.0,00-0030140,T.Way,-0.22167644,1097.0
2019_12_DET_WAS,2019,12,2019-11-24,DET,WAS,2.0,39.0,12.0,1945.0,-10.0,0.18042132,34.0,true,false,false,0.0,00-0030092,S.Martin,-0.58110213,1554.0
2019_12_DET_WAS,2019,12,2019-11-24,WAS,DET,2.0,87.0,2.0,1876.0,10.0,0.7917931,45.0,false,false,false,0.0,00-0030140,T.Way,-0.9005569,1663.0
2019_12_DET_WAS,2019,12,2019-11-24,WAS,DET,3.0,56.0,7.0,1436.0,0.0,0.49826345,56.0,true,false,false,2.0,00-0030140,T.Way,0.95865554,2424.0
2019_12_DET_WAS,2019,12,2019-11-24,DET,WAS,3.0,62.0,11.0,1080.0,0.0,0.39604393,41.0,false,false,false,0.0,00-0030092,S.Martin,0.18035318,2701.0
2019_12_DET_WAS,2019,12,2019-11-24,WAS,DET,3.0,91.0,22.0,984.0,0.0,0.44373313,56.0,false,false,false,15.0,00-0030140,T.Way,-0.033008747,2827.0
2019_12_DET_WAS,2019,12,2019-11-24,DET,WAS,4.0,72.0,17.0,543.0,3.0,0.5785758,50.0,false,false,false,0.0,00-0030092,S.Martin,0.50193775,3441.0
2019_12_DET_WAS,2019,12,2019-11-24,WAS,DET,4.0,85.0,17.0,461.0,-3.0,0.27375618,48.0,false,false,false,0.0,00-0030140,T.Way,0.75400984,3570.0
2019_12_DET_WAS,2019,12,2019-11-24,DET,WAS,4.0,70.0,7.0,343.0,3.0,0.61606956,37.0,false,false,false,0.0,00-0030092,S.Martin,0.4884761,3683.0
2019_12_GB_SF,2019,12,2019-11-24,GB,SF,1.0,69.0,4.0,3399.0,-7.0,0.19490828,41.0,false,false,false,10.0,00-0034162,J.Scott,-1.0483226,325.0
2019_12_GB_SF,2019,12,2019-11-24,SF,GB,1.0,45.0,16.0,3222.0,7.0,0.78169733,33.0,true,false,false,0.0,00-0034941,M.Wishnowsky,-0.12487767,505.0
2019_12_GB_SF,2019,12,2019-11-24,GB,SF,1.0,87.0,9.0,3125.0,-7.0,0.18924607,38.0,false,false,false,0.0,00-0034162,J.Scott,-0.4784264,599.0
2019_12_GB_SF,2019,12,2019-11-24,GB,SF,1.0,78.0,13.0,2785.0,-10.0,0.1375842,41.0,false,false,false,0.0,00-0034162,J.Scott,0.069543116,938.0
2019_12_GB_SF,2019,12,2019-11-24,SF,GB,2.0,66.0,13.0,2700.0,10.0,0.8049587,46.0,false,false,false,0.0,00-0034941,M.Wishnowsky,0.38668054,1046.0
2019_12_GB_SF,2019,12,2019-11-24,SF,GB,2.0,87.0,25.0,2358.0,10.0,0.79227704,52.0,false,false,false,-1.0,00-0034941,M.Wishnowsky,0.6367446,1395.0
2019_12_GB_SF,2019,12,2019-11-24,GB,SF,2.0,66.0,8.0,2181.0,-10.0,0.1442447,38.0,false,false,false,4.0,00-0034162,J.Scott,-0.6006399,1604.0
2019_12_GB_SF,2019,12,2019-11-24,GB,SF,2.0,71.0,6.0,1922.0,-13.0,0.08757108,32.0,false,false,false,0.0,00-0034162,J.Scott,-1.0602041,1912.0
2019_12_GB_SF,2019,12,2019-11-24,GB,SF,2.0,81.0,17.0,1833.0,-20.0,0.0261412,33.0,false,false,false,0.0,00-0034162,J.Scott,-0.57213193,2176.0
2019_12_GB_SF,2019,12,2019-11-24,SF,GB,3.0,88.0,23.0,1656.0,23.0,0.9966606,51.0,false,false,false,-2.0,00-0034941,M.Wishnowsky,0.98842597,2418.0
2019_12_IND_HOU,2019,12,2019-11-21,IND,HOU,1.0,64.0,14.0,3353.0,0.0,0.37043697,49.0,true,false,false,0.0,00-0033269,R.Sanchez,0.45621556,184.0
2019_12_IND_HOU,2019,12,2019-11-21,HOU,IND,1.0,58.0,10.0,3100.0,0.0,0.5847788,57.0,true,false,false,0.0,00-0029692,B.Anger,1.1773987,461.0
2019_12_IND_HOU,2019,12,2019-11-21,IND,HOU,1.0,81.0,2.0,2904.0,0.0,0.3749473,48.0,false,false,false,13.0,00-0033269,R.Sanchez,-0.9103687,622.0
2019_12_IND_HOU,2019,12,2019-11-21,IND,HOU,2.0,74.0,14.0,2295.0,-3.0,0.25428286,50.0,false,false,false,10.0,00-0033269,R.Sanchez,-0.4651246,1223.0
2019_12_IND_HOU,2019,12,2019-11-21,IND,HOU,3.0,66.0,4.0,979.0,4.0,0.6152217,52.0,true,false,false,0.0,00-0033269,R.Sanchez,0.26912323,2781.0
2019_12_IND_HOU,2019,12,2019-11-21,IND,HOU,4.0,53.0,4.0,617.0,-3.0,0.28309512,40.0,true,false,false,0.0,00-0033269,R.Sanchez,-0.5665832,3154.0
2019_12_IND_HOU,2019,12,2019-11-21,HOU,IND,4.0,60.0,6.0,455.0,3.0,0.7333138,37.0,false,false,false,0.0,00-0029692,B.Anger,-0.7029231,3312.0
2019_12_JAX_TEN,2019,12,2019-11-24,JAX,TEN,1.0,41.0,23.0,3241.0,0.0,0.40149504,30.0,true,false,false,0.0,00-0034437,L.Cooke,-0.14072916,313.0
2019_12_JAX_TEN,2019,12,2019-11-24,TEN,JAX,1.0,41.0,8.0,3030.0,0.0,0.60714316,35.0,true,false,false,0.0,00-0025825,B.Kern,-0.103101544,492.0
2019_12_JAX_TEN,2019,12,2019-11-24,JAX,TEN,1.0,91.0,7.0,2944.0,0.0,0.34429547,55.0,false,false,false,1.0,00-0034437,L.Cooke,0.3810228,587.0
2019_12_JAX_TEN,2019,12,2019-11-24,JAX,TEN,2.0,67.0,4.0,2451.0,0.0,0.37796634,61.0,false,false,false,21.0,00-0034437,L.Cooke,-0.5049485,1024.0
2019_12_JAX_TEN,2019,12,2019-11-24,TEN,JAX,2.0,70.0,5.0,1878.0,4.0,0.6847398,48.0,false,false,false,-1.0,00-0025825,B.Kern,-0.46596476,1586.0
2019_12_JAX_TEN,2019,12,2019-11-24,JAX,TEN,2.0,62.0,8.0,1822.0,-4.0,0.24366415,47.0,true,false,false,0.0,00-0034437,L.Cooke,0.023080675,1746.0
2019_12_JAX_TEN,2019,12,2019-11-24,JAX,TEN,3.0,79.0,6.0,1559.0,-11.0,0.103401765,53.0,false,false,false,0.0,00-0034437,L.Cooke,0.57368153,2099.0
2019_12_JAX_TEN,2019,12,2019-11-24,JAX,TEN,3.0,62.0,2.0,1411.0,-25.0,0.0064507397,42.0,false,false,false,0.0,00-0034437,L.Cooke,-0.27031437,2326.0
2019_12_JAX_TEN,2019,12,2019-11-24,TEN,JAX,4.0,82.0,3.0,260.0,22.0,0.99984014,49.0,false,false,false,0.0,00-0025825,B.Kern,0.20241877,3869.0
2019_12_MIA_CLE,2019,12,2019-11-24,MIA,CLE,1.0,67.0,17.0,3230.0,-7.0,0.25709105,50.0,false,false,false,6.0,00-0033400,M.Haack,0.28055868,508.0
2019_12_MIA_CLE,2019,12,2019-11-24,CLE,MIA,1.0,65.0,21.0,3046.0,7.0,0.7045881,37.0,false,false,false,0.0,00-0035042,J.Gillan,0.2488221,713.0
2019_12_MIA_CLE,2019,12,2019-11-24,MIA,CLE,1.0,81.0,9.0,2992.0,-7.0,0.25055623,41.0,false,false,false,0.0,00-0033400,M.Haack,-0.08284967,841.0
2019_12_MIA_CLE,2019,12,2019-11-24,MIA,CLE,3.0,71.0,6.0,1756.0,-25.0,0.014515191,53.0,false,false,false,4.0,00-0033400,M.Haack,0.41564247,2458.0
2019_12_MIA_CLE,2019,12,2019-11-24,MIA,CLE,4.0,59.0,9.0,595.0,-14.0,0.027652957,34.0,false,false,false,0.0,00-0033400,M.Haack,-0.6169302,3700.0
