season,week,game_id,team,sack_rate_roll6,qb_hit_rate_roll6,tfl_rate_roll6
2023,15,2023_15_KC_NE,KC,0.10902265674195499,0.1853469007854973,0.0
2023,16,2023_16_LV_KC,KC,0.08807027578957403,0.15391832935692584,0.0
2023,17,2023_17_CIN_KC,KC,0.08904951589924892,0.17036956319946403,0.0
2023,18,2023_18_KC_LAC,KC,0.08382634400941036,0.20123376073032825,0.0
2024,1,2024_01_BAL_KC,KC,,,
2024,2,2024_02_CIN_KC,KC,,,
2024,3,2024_03_KC_ATL,KC,,,
2024,4,2024_04_KC_LAC,KC,,,
2024,5,2024_05_NO_KC,KC,,,
2024,7,2024_07_KC_SF,KC,,,
2024,8,2024_08_KC_LV,KC,0.048715842514507696,0.21281368180700774,0.0
2024,9,2024_09_TB_KC,KC,0.06855711235577754,0.2469406659339919,0.0
2024,10,2024_10_DEN_KC,KC,0.06583760963627482,0.23645115544448136,0.0
2024,11,2024_11_KC_BUF,KC,0.06550158813089847,0.208729381250933,0.0
2024,12,2024_12_KC_CAR,KC,0.054007335257335254,0.16792478354978357,0.0
2024,13,2024_13_LV_KC,KC,0.05838671463671463,0.15328514391014392,0.0
2024,14,2024_14_LAC_KC,KC,0.0664941043230517,0.14052597325623642,0.0
2024,15,2024_15_KC_CLE,KC,0.05783609566504303,0.13778427051453368,0.0
2024,16,2024_16_HOU_KC,KC,0.0691026069315543,0.16536779809806126,0.0
2024,17,2024_17_KC_PIT,KC,0.06681602156570064,0.18404157858586614,0.0
2024,18,2024_18_KC_DEN,KC,0.08665729140697048,0.20308919763348518,0.0
2016,1,2016_01_LA_SF,LA,,,
2016,2,2016_02_SEA_LA,LA,,,
2016,3,2016_03_LA_TB,LA,,,
2016,4,2016_04_LA_ARI,LA,,,
2016,5,2016_05_BUF_LA,LA,,,
2016,6,2016_06_LA_DET,LA,,,
2016,7,2016_07_NYG_LA,LA,0.04292701976169718,0.14699599368954208,0.0
2016,9,2016_09_CAR_LA,LA,0.04292701976169718,0.16926111595466434,0.0
2016,10,2016_10_LA_NYJ,LA,0.056440533275210696,0.15574760244115085,0.0
2016,11,2016_11_MIA_LA,LA,0.05611469423969423,0.15175607425607426,0.0
2016,12,2016_12_LA_NO,LA,0.06365855388881704,0.16351046022098653,0.0
2016,13,2016_13_LA_NE,LA,0.05887222910249226,0.1643651610756874,0.0
2016,14,2016_14_ATL_LA,LA,0.05366389576915893,0.16164776977133957,0.0
2016,15,2016_15_LA_SEA,LA,0.06408056243582559,0.1606624094109792,0.0
2016,16,2016_16_SF_LA,LA,0.053462801818064974,0.1693496680982379,0.0
2016,17,2016_17_ARI_LA,LA,0.06467245936918595,0.17760293244906322,0.0
2017,1,2017_01_IND_LA,LA,,,
2017,2,2017_02_WAS_LA,LA,,,
2017,3,2017_03_LA_SF,LA,,,
2017,4,2017_04_LA_DAL,LA,,,
2017,5,2017_05_SEA_LA,LA,,,
2017,6,2017_06_LA_JAX,LA,,,
2017,7,2017_07_ARI_LA,LA,0.09560939924480716,0.19206292726057236,0.0
2017,9,2017_09_LA_NYG,LA,0.08322844686385476,0.18253911773676282,0.0
2017,10,2017_10_HOU_LA,LA,0.08006752732362489,0.17621727865630307,0.0
2017,11,2017_11_LA_MIN,LA,0.07701502427112183,0.18262753506655946,0.0
2017,12,2017_12_NO_LA,LA,0.06846801572411329,0.17464282971343303,0.0
2017,13,2017_13_LA_ARI,LA,0.07055860805860806,0.1442130968446758,0.0
2017,14,2017_14_PHI_LA,LA,0.07963980463980465,0.14934130197288092,0.0
2017,15,2017_15_LA_SEA,LA,0.07164339853019099,0.15068901086775963,0.0
2017,16,2017_16_LA_TEN,LA,0.09484159672838917,0.17005838023712902,0.0
2017,17,2017_17_SF_LA,LA,0.08618775057454303,0.15670367938242813,0.0
2018,1,2018_01_LA_OAK,LA,,,
2018,2,2018_02_ARI_LA,LA,,,
2018,3,2018_03_LAC_LA,LA,,,
2018,4,2018_04_MIN_LA,LA,,,
2018,5,2018_05_LA_SEA,LA,,,
2018,6,2018_06_LA_DEN,LA,,,
2018,7,2018_07_LA_SF,LA,0.054799991998350776,0.13032978998793507,0.0
2018,8,2018_08_GB_LA,LA,0.08504867683814034,0.17695819744848026,0.0
2018,9,2018_09_LA_NO,LA,0.09424781103727455,0.18760033309061588,0.0
2018,10,2018_10_SEA_LA,LA,0.08383114437060789,0.18007718494246774,0.0
2018,11,2018_11_KC_LA,LA,0.09393215447161797,0.20330950817479101,0.0
2018,13,2018_13_LA_DET,LA,0.08964348248108263,0.19857718046109682,0.0
2018,14,2018_14_LA_CHI,LA,0.09943540414570932,0.2318289144472249,0.0
2018,15,2018_15_PHI_LA,LA,0.07049802274153474,0.18375807320750323,0.0
2018,16,2018_16_LA_ARI,LA,0.0553465075900196,0.15948306506152735,0.0
2018,17,2018_17_SF_LA,LA,0.07439412663763866,0.17905978463824693,0.0
2019,1,2019_01_LA_CAR,LA,,,
2019,2,2019_02_NO_LA,LA,,,
2019,3,2019_03_LA_CLE,LA,,,
2019,4,2019_04_TB_LA,LA,,,
2019,5,2019_05_LA_SEA,LA,,,
2019,6,2019_06_SF_LA,LA,,,
2019,7,2019_07_LA_ATL,LA,0.057967057955713656,0.1231819316901563,0.0
2019,8,2019_08_CIN_LA,LA,0.06770176056589765,0.1511023424732115,0.0
2019,10,2019_10_LA_PIT,LA,0.07331263459782432,0.15220871200063368,0.0
2019,11,2019_11_CHI_LA,LA,0.07268724372853101,0.17597356503377937,0.0
2019,12,2019_12_BAL_LA,LA,0.07493530574403488,0.17326038673920574,0.0
2019,13,2019_13_LA_ARI,LA,0.08749940830813745,0.18479884827766727,0.0
2019,14,2019_14_SEA_LA,LA,0.10297559878432794,0.1818226578014768,0.0
2019,15,2019_15_LA_DAL,LA,0.10137097747495694,0.17422745027045414,0.0
2019,16,2019_16_LA_SF,LA,0.08675109443402125,0.16685394404111265,0.0
2019,17,2019_17_ARI_LA,LA,0.10485900278583205,0.16562211354098946,0.0
2020,1,2020_01_DAL_LA,LA,,,
2020,2,2020_02_LA_PHI,LA,,,
2020,3,2020_03_LA_BUF,LA,,,
2020,4,2020_04_NYG_LA,LA,,,
2020,5,2020_05_LA_WAS,LA,,,
2020,6,2020_06_LA_SF,LA,,,
2020,7,2020_07_CHI_LA,LA,0.08533570247305805,0.1536967759390663,0.0
2020,8,2020_08_LA_MIA,LA,0.08858245571981131,0.15243414967644003,0.0
2020,10,2020_10_SEA_LA,LA,0.0958288325314055,0.15529899632288424,0.0
2020,11,2020_11_LA_TB,LA,0.10106662846687586,0.1741550616905775,0.0
2020,12,2020_12_SF_LA,LA,0.08414278575906103,0.15864153920841392,0.0
2020,13,2020_13_LA_ARI,LA,0.05806407546982443,0.15508535144169985,0.0
2020,14,2020_14_NE_LA,LA,0.06619415677063743,0.1602590395422172,0.0
2020,15,2020_15_NYJ_LA,LA,0.08552540023981192,0.1854680259581002,0.0
2020,16,2020_16_LA_SEA,LA,0.08838003352922784,0.1810762824359219,0.0
2020,17,2020_17_ARI_LA,LA,0.087646742098262,0.1667247215727331,0.0
2021,1,2021_01_CHI_LA,LA,,,
2021,2,2021_02_LA_IND,LA,,,
2021,3,2021_03_TB_LA,LA,,,
2021,4,2021_04_ARI_LA,LA,,,
2021,5,2021_05_LA_SEA,LA,,,
2021,6,2021_06_LA_NYG,LA,,,
2021,7,2021_07_DET_LA,LA,0.0684628823462023,0.11885286592584106,0.0
2021,8,2021_08_LA_HOU,LA,0.06538198391646667,0.12431897604311397,0.0
2021,9,2021_09_TEN_LA,LA,0.07182137785586061,0.10537958210372005,0.0
2021,10,2021_10_LA_SF,LA,0.07986735486735486,0.12434509934509934,0.0
2021,12,2021_12_LA_GB,LA,0.07391497391497391,0.12315462315462317,0.0
2021,13,2021_13_JAX_LA,LA,0.06793726368194453,0.11707559579900005,0.0
2021,14,2021_14_LA_ARI,LA,0.06714361288829374,0.12144067516407941,0.0
2021,15,2021_15_SEA_LA,LA,0.07117522069348646,0.12321458259836422,0.0
2021,16,2021_16_LA_MIN,LA,0.06694170910703369,0.12989907457697383,0.0
2021,17,2021_17_LA_BAL,LA,0.062470164391586536,0.11282590384526653,0.0
2021,18,2021_18_SF_LA,LA,0.07665935358077572,0.13151959753896023,0.0
2022,1,2022_01_BUF_LA,LA,,,
2022,2,2022_02_ATL_LA,LA,,,
2022,3,2022_03_LA_ARI,LA,,,
2022,4,2022_04_LA_SF,LA,,,
2022,5,2022_05_DAL_LA,LA,,,
2022,6,2022_06_CAR_LA,LA,,,
2022,8,2022_08_SF_LA,LA,0.07313177542010495,0.13786678121155618,0.0
2022,9,2022_09_LA_TB,LA,0.08027214462943967,0.15075427685767254,0.0
2022,10,2022_10_ARI_LA,LA,0.06643033671983514,0.12589551979552563,0.0
2022,11,2022_11_LA_NO,LA,0.06942178971128814,0.14192116082116665,0.0
2022,12,2022_12_LA_KC,LA,0.09025512304462147,0.16699832131499381,0.0
2022,13,2022_13_SEA_LA,LA,0.06393933357093727,0.12230325030413335,0.0
2022,14,2022_14_LV_LA,LA,0.0649504559167411,0.13157187180733523,0.0
2022,15,2022_15_LA_GB,LA,0.047709076606396277,0.1335833660602088,0.0
2022,16,2022_16_DEN_LA,LA,0.06003573300084927,0.1503613150415476,0.0
2022,17,2022_17_LA_LAC,LA,0.07587896835627976,0.16516223228148924,0.0
2022,18,2022_18_LA_SEA,LA,0.055045635022946425,0.14466492045353227,0.0
2023,1,2023_01_LA_SEA,LA,,,
2023,2,2023_02_SF_LA,LA,,,
2023,3,2023_03_LA_CIN,LA,,,
2023,4,2023_04_LA_IND,LA,,,
2023,5,2023_05_PHI_LA,LA,,,
2023,6,2023_06_ARI_LA,LA,,,
2023,7,2023_07_PIT_LA,LA,0.04837066115900023,0.12600465206130568,0.0
2023,8,2023_08_LA_DAL,LA,0.048811578266584,0.13945262384261078,0.0
2023,9,2023_09_LA_GB,LA,0.05591483536984112,0.13373536812535505,0.0
2023,11,2023_11_SEA_LA,LA,0.07160110987964503,0.1451732766220871,0.0
2023,12,2023_12_LA_ARI,LA,0.06804336494258975,0.15570967508952005,0.0
2023,13,2023_13_CLE_LA,LA,0.07710319400241882,0.16716266654251152,0.0
2023,14,2023_14_LA_BAL,LA,0.07659763282951688,0.14677169923546735,0.0
2023,15,2023_15_WAS_LA,LA,0.07149833062876541,0.12167776472124299,0.0
2023,16,2023_16_NO_LA,LA,0.062489321619756406,0.1261822692257475,0.0
2023,17,2023_17_LA_NYG,LA,0.048019037382030304,0.1100323984247139,0.0
2023,18,2023_18_LA_SF,LA,0.060915862778855696,0.11350462064693612,0.0
2024,1,2024_01_LA_DET,LA,,,
2024,2,2024_02_LA_ARI,LA,,,
2024,3,2024_03_SF_LA,LA,,,
2024,4,2024_04_LA_CHI,LA,,,
2024,5,2024_05_GB_LA,LA,,,
2024,7,2024_07_LV_LA,LA,,,
2024,8,2024_08_MIN_LA,LA,0.06244512072001553,0.12480236375748298,0.0
2024,9,2024_09_LA_SEA,LA,0.06919115246604728,0.12678649074160997,0.0
2024,10,2024_10_MIA_LA,LA,0.09007067944313522,0.1598611396699174,0.0
2024,11,2024_11_LA_NE,LA,0.10082336761517824,0.16523748375593894,0.0
2024,12,2024_12_PHI_LA,LA,0.09349736028917092,0.16584798436643952,0.0
2024,13,2024_13_LA_NO,LA,0.08883897519600321,0.1624835951324851,0.0
2024,14,2024_14_BUF_LA,LA,0.081592598384409,0.13940960581135617,0.0
2024,15,2024_15_LA_SF,LA,0.06373545552726616,0.1141522055539559,0.0
2024,16,2024_16_LA_NYJ,LA,0.0499860533273618,0.08820768140283204,0.0
2024,17,2024_17_ARI_LA,LA,0.037732990061545346,0.07445424304324215,0.0
2024,18,2024_18_SEA_LA,LA,0.038648740977296266,0.07384374243274155,0.0
2016,1,2016_01_SD_KC,LAC,,,
2016,2,2016_02_JAX_SD,LAC,,,
2016,3,2016_03_SD_IND,LAC,,,
2016,4,2016_04_NO_SD,LAC,,,
2016,5,2016_05_SD_OAK,LAC,,,
2016,6,2016_06_DEN_SD,LAC,,,
2016,7,2016_07_SD_ATL,LAC,0.05109333391067137,0.09663520174356088,0.0
2016,8,2016_08_SD_DEN,LAC,0.05480292585555743,0.11756789914684651,0.0
2016,9,2016_09_TEN_SD,LAC,0.052666173718805304,0.13359354017248753,0.0
2016,10,2016_10_MIA_SD,LAC,0.04433284038547197,0.12080284249806894,0.0
2016,12,2016_12_SD_HOU,LAC,0.04222757722757723,0.16097828109456017,0.0
2016,13,2016_13_TB_SD,LAC,0.035249905776221564,0.18091448524129064,0.0
2016,14,2016_14_SD_CAR,LAC,0.03404798269929849,0.18452025447205989,0.0
2016,15,2016_15_OAK_SD,LAC,0.032028722059348196,0.16696821967864575,0.0
2016,16,2016_16_SD_CLE,LAC,0.03817188445251059,0.16216052737095343,0.0
2016,17,2016_17_KC_SD,LAC,0.07871242499305113,0.20783410792825494,0.0
2017,1,2017_01_LAC_DEN,LAC,,,
2017,2,2017_02_MIA_LAC,LAC,,,
2017,3,2017_03_KC_LAC,LAC,,,
2017,4,2017_04_PHI_LAC,LAC,,,
2017,5,2017_05_LAC_NYG,LAC,,,
2017,6,2017_06_LAC_OAK,LAC,,,
2017,7,2017_07_DEN_LAC,LAC,0.09256982190449932,0.15771265771265772,0.0
2017,8,2017_08_LAC_NE,LAC,0.09256982190449932,0.1452126577126577,0.0
2017,10,2017_10_LAC_JAX,LAC,0.09331056264524007,0.14336080586080585,0.0
2017,11,2017_11_BUF_LAC,LAC,0.0703501896848671,0.1416125541125541,0.0
2017,12,2017_12_LAC_DAL,LAC,0.06930852301820044,0.12077922077922076,0.0
2017,13,2017_13_CLE_LAC,LAC,0.0605783642880417,0.1191919191919192,0.0
2017,14,2017_14_WAS_LAC,LAC,0.06948773448773449,0.14776334776334776,0.0
2017,15,2017_15_LAC_KC,LAC,0.06014865402796438,0.14158518684380753,0.0
2017,16,2017_16_LAC_NYJ,LAC,0.055524998113985875,0.13567120834918386,0.0
2017,17,2017_17_OAK_LAC,LAC,0.06256312128114129,0.1268735543902396,0.0
2018,1,2018_01_KC_LAC,LAC,,,
2018,2,2018_02_LAC_BUF,LAC,,,
2018,3,2018_03_LAC_LA,LAC,,,
2018,4,2018_04_SF_LAC,LAC,,,
2018,5,2018_05_OAK_LAC,LAC,,,
2018,6,2018_06_LAC_CLE,LAC,,,
2018,7,2018_07_TEN_LAC,LAC,0.0672799028062186,0.1717694415062836,0.0
2018,9,2018_09_LAC_SEA,LAC,0.07085133137764717,0.14438848912533123,0.0
2018,10,2018_10_LAC_OAK,LAC,0.0638326848241169,0.14386470953178418,0.0
2018,11,2018_11_DEN_LAC,LAC,0.07558834292123841,0.1588064805711162,0.0
2018,12,2018_12_ARI_LAC,LAC,0.07120237800895769,0.13448431151210505,0.0
2018,13,2018_13_LAC_PIT,LAC,0.07318650499308468,0.12720917923697275,0.0
2018,14,2018_14_CIN_LAC,LAC,0.060784052373240756,0.11201965861266953,0.0
2018,15,2018_15_LAC_KC,LAC,0.06688524284943123,0.11856727766028859,0.0
2018,16,2018_16_BAL_LAC,LAC,0.06064062613969825,0.10607804424082261,0.0
2018,17,2018_17_LAC_DEN,LAC,0.06438046353807224,0.10428942635464374,0.0
2019,1,2019_01_IND_LAC,LAC,,,
2019,2,2019_02_LAC_DET,LAC,,,
2019,3,2019_03_HOU_LAC,LAC,,,
2019,4,2019_04_LAC_MIA,LAC,,,
2019,5,2019_05_DEN_LAC,LAC,,,
2019,6,2019_06_PIT_LAC,LAC,,,
2019,7,2019_07_LAC_TEN,LAC,0.07122827475151312,0.14002998500749625,0.0
2019,8,2019_08_LAC_CHI,LAC,0.07015068854461658,0.13733601949025487,0.0
2019,9,2019_09_GB_LAC,LAC,0.08724470563863367,0.1488744810287164,0.0
2019,10,2019_10_LAC_OAK,LAC,0.09114334111621653,0.14741249272462284,0.0
2019,11,2019_11_KC_LAC,LAC,0.07711359128524965,0.1374395380255018,0.0
2019,13,2019_13_LAC_DEN,LAC,0.0604249659009721,0.11921380240846186,0.0
2019,14,2019_14_LAC_JAX,LAC,0.06042496590097209,0.11921380240846186,0.0
2019,15,2019_15_MIN_LAC,LAC,0.05834163256763875,0.10983880240846185,0.0
2019,16,2019_16_OAK_LAC,LAC,0.041247615473621664,0.09941145198111144,0.0
2019,17,2019_17_LAC_KC,LAC,0.04324123588829471,0.10339869281045751,0.0
2020,1,2020_01_LAC_CIN,LAC,,,
2020,2,2020_02_KC_LAC,LAC,,,
2020,3,2020_03_CAR_LAC,LAC,,,
2020,4,2020_04_LAC_TB,LAC,,,
2020,5,2020_05_LAC_NO,LAC,,,
2020,7,2020_07_JAX_LAC,LAC,,,
2020,8,2020_08_LAC_DEN,LAC,0.05850945506407692,0.14334921036419027,0.0
2020,9,2020_09_LV_LAC,LAC,0.05344088022806021,0.13708802968440495,0.0
2020,10,2020_10_LAC_MIA,LAC,0.05698396412828697,0.1307104786639968,0.0
2020,11,2020_11_NYJ_LAC,LAC,0.04587285301717586,0.12600962396314208,0.0
2020,12,2020_12_LAC_BUF,LAC,0.051249197103197364,0.14728124621653152,0.0
2020,13,2020_13_NE_LAC,LAC,0.06243967329367356,0.17156696050224576,0.0
2020,14,2020_14_ATL_LAC,LAC,0.045176246183699136,0.15174598863523814,0.0
2020,15,2020_15_LAC_LV,LAC,0.04694811772301253,0.16093757224542637,0.0
2020,16,2020_16_DEN_LAC,LAC,0.04490563406288182,0.1548101212650342,0.0
2020,17,2020_17_LAC_KC,LAC,0.05170835515131719,0.16540666757586625,0.0
2021,1,2021_01_LAC_WAS,LAC,,,
2021,2,2021_02_DAL_LAC,LAC,,,
2021,3,2021_03_LAC_KC,LAC,,,
2021,4,2021_04_LV_LAC,LAC,,,
2021,5,2021_05_CLE_LAC,LAC,,,
2021,6,2021_06_LAC_BAL,LAC,,,
2021,8,2021_08_NE_LAC,LAC,0.0654288743610182,0.17205897239015355,0.0
2021,9,2021_09_LAC_PHI,LAC,0.062357621289765124,0.13704668737786854,0.0
2021,10,2021_10_MIN_LAC,LAC,0.06012262767546117,0.13832382658604223,0.0
2021,11,2021_11_PIT_LAC,LAC,0.06142325941087551,0.14222572179228526,0.0
2021,12,2021_12_LAC_DEN,LAC,0.05451769763409312,0.1328005631510012,0.0
2021,13,2021_13_LAC_CIN,LAC,0.0560259932600358,0.1471293715974567,0.0
2021,14,2021_14_NYG_LAC,LAC,0.061098457028151754,0.13891681121098326,0.0
2021,15,2021_15_KC_LAC,LAC,0.06492728585698058,0.15006545985963193,0.0
2021,16,2021_16_LAC_HOU,LAC,0.05906938714193901,0.14855374406220184,0.0
2021,17,2021_17_DEN_LAC,LAC,0.05647475954731141,0.1348174803259381,0.0
2021,18,2021_18_LAC_LV,LAC,0.0515835881117526,0.13078226389160208,0.0
2022,1,2022_01_LV_LAC,LAC,,,
2022,2,2022_02_LAC_KC,LAC,,,
2022,3,2022_03_JAX_LAC,LAC,,,
2022,4,2022_04_LAC_HOU,LAC,,,
2022,5,2022_05_LAC_CLE,LAC,,,
2022,6,2022_06_DEN_LAC,LAC,,,
2022,7,2022_07_SEA_LAC,LAC,0.06528425278425277,0.14963368603074487,0.0
2022,9,2022_09_LAC_ATL,LAC,0.05405123293054328,0.13853128268696221,0.0
2022,10,2022_10_LAC_SF,LAC,0.06275493663424697,0.1400127641684437,0.0
2022,11,2022_11_KC_LAC,LAC,0.06850206307102859,0.13742655727189196,0.0
2022,12,2022_12_LAC_ARI,LAC,0.05616995073891626,0.12326294310827779,0.0
2022,13,2022_13_LAC_LV,LAC,0.061725506294471814,0.11411261631089219,0.0
2022,14,2022_14_MIA_LAC,LAC,0.04089217296113848,0.09397372742200329,0.0
2022,15,2022_15_TEN_LAC,LAC,0.040509031198686374,0.09320744389709908,0.0
2022,16,2022_16_LAC_IND,LAC,0.04939792008757526,0.10098522167487685,0.0
2022,17,2022_17_LA_LAC,LAC,0.07605820105820105,0.13690476190476192,0.0
2022,18,2022_18_LAC_DEN,LAC,0.09402356902356902,0.13863636363636364,0.0
2023,1,2023_01_MIA_LAC,LAC,,,
2023,2,2023_02_LAC_TEN,LAC,,,
2023,3,2023_03_LAC_MIN,LAC,,,
2023,4,2023_04_LV_LAC,LAC,,,
2023,6,2023_06_DAL_LAC,LAC,,,
2023,7,2023_07_LAC_KC,LAC,,,
2023,8,2023_08_CHI_LAC,LAC,0.0941291228386053,0.14729128914071327,0.0
2023,9,2023_09_LAC_NYJ,LAC,0.09840262711210958,0.14843089028031442,0.0
2023,10,2023_10_DET_LAC,LAC,0.09305880779369861,0.1344159679169347,0.0
2023,11,2023_11_LAC_GB,LAC,0.08071312878135294,0.10130710147473493,0.0
2023,12,2023_12_BAL_LAC,LAC,0.0669787169175174,0.11032294239148584,0.0
2023,13,2023_13_LAC_NE,LAC,0.052973114676621046,0.09645739617299846,0.0
2023,14,2023_14_DEN_LAC,LAC,0.07687492346215076,0.11428685353733954,0.0
2023,15,2023_15_LAC_LV,LAC,0.08212522871245602,0.1295493687998548,0.0
2023,16,2023_16_BUF_LAC,LAC,0.06323792035146344,0.12259504605605838,0.0
2023,17,2023_17_LAC_DEN,LAC,0.07081367792722101,0.12006979353080584,0.0
2023,18,2023_18_KC_LAC,LAC,0.06898969251910428,0.11254585372232433,0.0
2024,1,2024_01_LV_LAC,LAC,,,
2024,2,2024_02_LAC_CAR,LAC,,,
2024,3,2024_03_LAC_PIT,LAC,,,
2024,4,2024_04_KC_LAC,LAC,,,
2024,6,2024_06_LAC_DEN,LAC,,,
2024,7,2024_07_LAC_ARI,LAC,,,
2024,8,2024_08_NO_LAC,LAC,0.06461096075066664,0.10412049290725761,0.0
2024,9,2024_09_LAC_CLE,LAC,0.06432343918654933,0.10642066542019608,0.0
2024,10,2024_10_TEN_LAC,LAC,0.07164944651255666,0.12015692915645983,0.0
2024,11,2024_11_CIN_LAC,LAC,0.1007344138328181,0.14564712523489118,0.0
2024,12,2024_12_BAL_LAC,LAC,0.09454337609696904,0.17090262837954528,0.0
2024,13,2024_13_LAC_ATL,LAC,0.09222856128215422,0.161643369120286,0.0
2024,14,2024_14_LAC_KC,LAC,0.09639522794882088,0.1718997793766963,0.0
2024,15,2024_15_TB_LAC,LAC,0.09116473149492017,0.19707708434123528,0.0
2024,16,2024_16_DEN_LAC,LAC,0.07788634321653189,0.18334082060497156,0.0
2024,17,2024_17_LAC_NE,LAC,0.04693396226415094,0.14921383647798742,0.0
2024,18,2024_18_LAC_LV,LAC,0.061309523809523814,0.13809523809523808,0.0
2016,1,2016_01_OAK_NO,LV,,,
2016,2,2016_02_ATL_OAK,LV,,,
2016,3,2016_03_OAK_TEN,LV,,,
2016,4,2016_04_OAK_BAL,LV,,,
2016,5,2016_05_SD_OAK,LV,,,
2016,6,2016_06_KC_OAK,LV,,,
2016,7,2016_07_OAK_JAX,LV,0.036853326601958614,0.10232402069354873,0.0
2016,8,2016_08_OAK_TB,LV,0.036765236397589336,0.1171231750275868,0.0
2016,9,2016_09_DEN_OAK,LV,0.0415271411594941,0.1266469845513963,0.0
2016,11,2016_11_HOU_OAK,LV,0.04517218892218892,0.12840666278166277,0.0
2016,12,2016_12_CAR_OAK,LV,0.047349889270620976,0.12383349204995546,0.0
2016,13,2016_13_BUF_OAK,LV,0.04703423270496441,0.14861253245399586,0.0
2016,14,2016_14_OAK_KC,LV,0.057183805354537064,0.1630356093770728,0.0
2016,15,2016_15_OAK_SD,LV,0.05956876607283112,0.13273257907404248,0.0
2016,16,2016_16_IND_OAK,LV,0.06519647170053673,0.13475278109424452,0.0
2016,17,2016_17_OAK_DEN,LV,0.0566494631535282,0.15227414861561203,0.0
2017,1,2017_01_OAK_TEN,LV,,,
2017,2,2017_02_NYJ_OAK,LV,,,
2017,3,2017_03_OAK_WAS,LV,,,
2017,4,2017_04_OAK_DEN,LV,,,
2017,5,2017_05_BAL_OAK,LV,,,
2017,6,2017_06_LAC_OAK,LV,,,
2017,7,2017_07_KC_OAK,LV,0.059880848590526004,0.13769976995783448,0.0
2017,8,2017_08_OAK_BUF,LV,0.06041709912677654,0.1438130260710906,0.0
2017,9,2017_09_OAK_MIA,LV,0.036607575317252734,0.14469486028625814,0.0
2017,11,2017_11_NE_OAK,LV,0.035107200223479296,0.1240647027468733,0.0
2017,12,2017_12_DEN_OAK,LV,0.017270942913537774,0.1027196735071072,0.0
2017,13,2017_13_NYG_OAK,LV,0.038104276246871106,0.11073249401992773,0.0
2017,14,2017_14_OAK_KC,LV,0.04711328525588012,0.11073249401992773,0.0
2017,15,2017_15_DAL_OAK,LV,0.06015264040049842,0.12341623038787462,0.0
2017,16,2017_16_OAK_PHI,LV,0.07164689327406164,0.12746050454709132,0.0
2017,17,2017_17_OAK_LAC,LV,0.07610425761514691,0.14083259757034713,0.0
2018,1,2018_01_LA_OAK,LV,,,
2018,2,2018_02_OAK_DEN,LV,,,
2018,3,2018_03_OAK_MIA,LV,,,
2018,4,2018_04_CLE_OAK,LV,,,
2018,5,2018_05_OAK_LAC,LV,,,
2018,6,2018_06_SEA_OAK,LV,,,
2018,8,2018_08_IND_OAK,LV,0.036670840053192995,0.10750834677305265,0.0
2018,9,2018_09_OAK_SF,LV,0.031768879268879266,0.10291275853775854,0.0
2018,10,2018_10_LAC_OAK,LV,0.02713924963924964,0.09491612554112554,0.0
2018,11,2018_11_OAK_ARI,LV,0.02664542247875581,0.1052864959114959,0.0
2018,12,2018_12_OAK_BAL,LV,0.02700617283950617,0.0980714886964887,0.0
2018,13,2018_13_KC_OAK,LV,0.027464048297381635,0.0925769832019832,0.0
2018,14,2018_14_PIT_OAK,LV,0.020519603852937187,0.09367347443005336,0.0
2018,15,2018_15_OAK_CIN,LV,0.02479310812644146,0.10128565391723286,0.0
2018,16,2018_16_DEN_OAK,LV,0.029695068910755185,0.10574198190297261,0.0
2018,17,2018_17_OAK_KC,LV,0.027908194316863047,0.07747687469049698,0.0
2019,1,2019_01_DEN_OAK,LV,,,
2019,2,2019_02_KC_OAK,LV,,,
2019,3,2019_03_OAK_MIN,LV,,,
2019,4,2019_04_OAK_IND,LV,,,
2019,5,2019_05_CHI_OAK,LV,,,
2019,7,2019_07_OAK_GB,LV,,,
2019,8,2019_08_OAK_HOU,LV,0.04676843563512362,0.11019326208744366,0.0
2019,9,2019_09_DET_OAK,LV,0.043967315186944335,0.10645843482320465,0.0
2019,10,2019_10_LAC_OAK,LV,0.044472876359846265,0.10721677658255752,0.0
2019,11,2019_11_CIN_OAK,LV,0.06762102450799441,0.12044428981007076,0.0
2019,12,2019_12_OAK_NYJ,LV,0.09076917265614255,0.13735250237045724,0.0
2019,13,2019_13_OAK_KC,LV,0.07671688507444321,0.11349629322013043,0.0
2019,14,2019_14_TEN_OAK,LV,0.07706410729666544,0.10898240433124155,0.0
2019,15,2019_15_JAX_OAK,LV,0.06515934539190353,0.11162790697674418,0.0
2019,16,2019_16_OAK_LAC,LV,0.06816009557945042,0.12688172043010754,0.0
2019,17,2019_17_OAK_DEN,LV,0.04917861409796894,0.1023446833930705,0.0
2020,1,2020_01_LV_CAR,LV,,,
2020,2,2020_02_NO_LV,LV,,,
2020,3,2020_03_LV_NE,LV,,,
2020,4,2020_04_BUF_LV,LV,,,
2020,5,2020_05_LV_KC,LV,,,
2020,7,2020_07_TB_LV,LV,,,
2020,8,2020_08_LV_CLE,LV,0.031140943374985925,0.116818494226109,0.0
2020,9,2020_09_LV_LAC,LV,0.026511313745356296,0.10959627200388677,0.0
2020,10,2020_10_DEN_LV,LV,0.034087071321113875,0.10540966913307338,0.0
2020,11,2020_11_KC_LV,LV,0.029642626876669426,0.1065207802441845,0.0
2020,12,2020_12_LV_ATL,LV,0.024880722114764664,0.09606529370174142,0.0
