game_id,season,week,game_date,home_team,away_team,posteam,defteam,qtr,game_seconds_remaining,half_seconds_remaining,yardline_100,ydstogo,score_differential,posteam_timeouts_remaining,defteam_timeouts_remaining,wp,vegas_wp,wpa,epa,shotgun,no_huddle,roof,temp,wind,is_dome,is_home,is_clutch,distance_bucket,field_position_bucket,score_bucket,time_bucket,decision,go_converted,fg_made,kick_distance,fixed_drive,order_sequence,play_id
2016_02_SEA_LA,2016,2,2016-09-18,LA,SEA,SEA,LA,3.0,1563.0,1563.0,50.0,4.0,-3.0,3.0,3.0,0.3339957,0.5253116,-0.010638356,0.39308056,0.0,0.0,outdoors,88.0,3.0,false,false,false,3-5,midfield,close,mid,PUNT,false,,45.0,11.0,2288.0,2288.0
2016_02_SEA_LA,2016,2,2016-09-18,LA,SEA,LA,SEA,3.0,1288.0,1288.0,50.0,17.0,3.0,3.0,3.0,0.6685066,0.5032985,-0.0055884123,0.50563955,0.0,0.0,outdoors,88.0,3.0,false,true,false,11+,midfield,close,mid,PUNT,false,,40.0,12.0,2494.0,2494.0
2016_02_SEA_LA,2016,2,2016-09-18,LA,SEA,SEA,LA,3.0,1127.0,1127.0,64.0,10.0,-3.0,3.0,3.0,0.30659625,0.45668662,-0.01590404,0.89209664,0.0,0.0,outdoors,88.0,3.0,false,false,false,6-10,own_territory,close,mid,PUNT,false,,51.0,13.0,2625.0,2625.0
2016_02_SEA_LA,2016,2,2016-09-18,LA,SEA,LA,SEA,4.0,855.0,855.0,24.0,5.0,3.0,3.0,2.0,0.7477493,0.6206042,-0.025158584,-0.89537793,0.0,0.0,outdoors,88.0,3.0,false,true,false,3-5,opp_territory,close,mid,GO,false,,,14.0,2893.0,2893.0
2016_02_SEA_LA,2016,2,2016-09-18,LA,SEA,LA,SEA,4.0,855.0,855.0,29.0,10.0,3.0,3.0,2.0,0.72259074,0.5811007,0.051196843,1.4084699,0.0,0.0,outdoors,88.0,3.0,false,true,false,6-10,opp_territory,close,mid,FG,false,true,47.0,14.0,2922.0,2922.0
2016_02_SEA_LA,2016,2,2016-09-18,LA,SEA,SEA,LA,4.0,774.0,774.0,71.0,6.0,-6.0,2.0,3.0,0.15647855,0.25541842,0.011771351,-0.35034248,0.0,0.0,outdoors,88.0,3.0,false,false,false,6-10,own_territory,deficit,late,PUNT,false,,39.0,15.0,3024.0,3024.0
2016_02_SEA_LA,2016,2,2016-09-18,LA,SEA,LA,SEA,4.0,574.0,574.0,41.0,18.0,6.0,2.0,2.0,0.8090555,0.73831314,-0.0071080923,0.038814943,0.0,0.0,outdoors,88.0,3.0,false,true,false,11+,midfield,ahead,late,GO,false,,,16.0,3245.0,3245.0
2016_02_SEA_LA,2016,2,2016-09-18,LA,SEA,LA,SEA,4.0,561.0,561.0,46.0,23.0,6.0,2.0,2.0,0.8019474,0.7129064,0.040016174,0.077462316,0.0,0.0,outdoors,88.0,3.0,false,true,false,11+,midfield,ahead,late,PUNT,false,,37.0,16.0,3272.0,3272.0
2016_02_SEA_LA,2016,2,2016-09-18,LA,SEA,SEA,LA,4.0,401.0,401.0,61.0,10.0,-6.0,2.0,2.0,0.13006406,0.22015314,0.027556553,0.4959989,0.0,0.0,outdoors,88.0,3.0,false,false,false,6-10,own_territory,deficit,late,PUNT,false,,40.0,17.0,3500.0,3500.0
2016_02_SEA_LA,2016,2,2016-09-18,LA,SEA,LA,SEA,4.0,120.0,120.0,42.0,5.0,6.0,2.0,1.0,0.95061004,0.92871857,-0.09216836,-0.6472647,0.0,0.0,outdoors,88.0,3.0,false,true,true,3-5,midfield,ahead,crunch_time,PUNT,false,,30.0,18.0,3883.0,3883.0
2016_02_SF_CAR,2016,2,2016-09-18,CAR,SF,SF,CAR,1.0,3384.0,1584.0,11.0,10.0,0.0,3.0,3.0,0.5570246,0.23513146,0.0013404787,0.12886903,0.0,0.0,outdoors,82.0,4.0,false,false,false,6-10,red_zone,close,early,FG,false,true,29.0,2.0,277.0,277.0
2016_02_SF_CAR,2016,2,2016-09-18,CAR,SF,CAR,SF,1.0,2988.0,1188.0,49.0,22.0,-3.0,3.0,3.0,0.3737666,0.68325454,0.017005742,0.10431035,0.0,0.0,outdoors,82.0,4.0,false,true,false,11+,midfield,close,early,PUNT,false,,37.0,3.0,705.0,705.0
2016_02_SF_CAR,2016,2,2016-09-18,CAR,SF,SF,CAR,1.0,2734.0,934.0,44.0,13.0,-4.0,3.0,3.0,0.36813453,0.13829488,-0.008032471,-0.16168453,0.0,0.0,outdoors,82.0,4.0,false,false,false,11+,midfield,deficit,early,PUNT,false,,28.0,5.0,974.0,974.0
2016_02_SF_CAR,2016,2,2016-09-18,CAR,SF,SF,CAR,2.0,2307.0,507.0,73.0,8.0,-4.0,3.0,3.0,0.2998922,0.15227254,0.038897336,0.51880914,0.0,0.0,outdoors,82.0,4.0,false,false,false,6-10,own_territory,deficit,early,PUNT,false,,55.0,9.0,1479.0,1479.0
2016_02_SF_CAR,2016,2,2016-09-18,CAR,SF,CAR,SF,2.0,2103.0,303.0,49.0,7.0,4.0,3.0,3.0,0.6470289,0.84500754,0.0025433302,-0.20290434,0.0,0.0,outdoors,82.0,4.0,false,true,false,6-10,midfield,ahead,early,PUNT,false,,37.0,10.0,1666.0,1666.0
2016_02_SF_CAR,2016,2,2016-09-18,CAR,SF,SF,CAR,2.0,1916.0,116.0,55.0,10.0,-4.0,3.0,3.0,0.32432708,0.13835482,0.016722709,-0.5416039,0.0,0.0,outdoors,82.0,4.0,false,false,false,6-10,midfield,deficit,early,PUNT,false,,36.0,11.0,1879.0,1879.0
2016_02_SF_CAR,2016,2,2016-09-18,CAR,SF,CAR,SF,2.0,1873.0,73.0,51.0,5.0,4.0,3.0,2.0,0.64718556,0.82901174,0.01838389,0.06534552,0.0,0.0,outdoors,82.0,4.0,false,true,false,3-5,midfield,ahead,early,PUNT,false,,49.0,12.0,2084.0,2084.0
2016_02_SF_CAR,2016,2,2016-09-18,CAR,SF,SF,CAR,2.0,1853.0,53.0,94.0,6.0,-4.0,2.0,0.0,0.2595907,0.12428008,0.054692924,-0.023363946,0.0,0.0,outdoors,82.0,4.0,false,false,false,6-10,backed_up,deficit,early,PUNT,false,,54.0,13.0,2217.0,2217.0
2016_02_SF_CAR,2016,2,2016-09-18,CAR,SF,CAR,SF,2.0,1806.0,6.0,21.0,10.0,4.0,0.0,0.0,0.72949404,0.8768109,-0.0019388497,0.4090357,0.0,0.0,outdoors,82.0,4.0,false,true,false,6-10,opp_territory,ahead,early,FG,false,true,39.0,14.0,2402.0,2402.0
2016_02_SF_CAR,2016,2,2016-09-18,CAR,SF,SF,CAR,3.0,1723.0,1723.0,69.0,9.0,-7.0,3.0,3.0,0.1955328,0.09133969,0.012209892,-0.11192512,0.0,0.0,outdoors,82.0,4.0,false,false,false,6-10,own_territory,deficit,early,PUNT,false,,54.0,16.0,2560.0,2560.0
2016_02_SF_CAR,2016,2,2016-09-18,CAR,SF,SF,CAR,3.0,1382.0,1382.0,73.0,8.0,-14.0,3.0,3.0,0.057700325,0.01760452,0.006735813,0.3544662,0.0,0.0,outdoors,82.0,4.0,false,false,false,6-10,own_territory,deficit,mid,PUNT,false,,54.0,18.0,2962.0,2962.0
2016_02_SF_CAR,2016,2,2016-09-18,CAR,SF,SF,CAR,3.0,1046.0,1046.0,46.0,15.0,-21.0,2.0,3.0,0.011939326,0.0043922155,-0.0023026261,0.41402176,0.0,0.0,outdoors,82.0,4.0,false,false,false,11+,midfield,big_deficit,mid,PUNT,false,,37.0,20.0,3395.0,3395.0
2016_02_SF_CAR,2016,2,2016-09-18,CAR,SF,SF,CAR,4.0,763.0,763.0,21.0,14.0,-21.0,2.0,3.0,0.011427111,0.003905291,-0.0033344692,0.5448326,0.0,0.0,outdoors,82.0,4.0,false,false,false,11+,opp_territory,big_deficit,late,FG,false,true,39.0,22.0,3652.0,3652.0
2016_02_SF_CAR,2016,2,2016-09-18,CAR,SF,CAR,SF,4.0,494.0,494.0,8.0,3.0,11.0,1.0,2.0,0.9613509,0.9868456,-0.004838288,-0.1425589,0.0,0.0,outdoors,82.0,4.0,false,true,false,3-5,red_zone,ahead,late,GO,false,,,24.0,3960.0,3960.0
2016_02_SF_CAR,2016,2,2016-09-18,CAR,SF,CAR,SF,4.0,491.0,491.0,13.0,8.0,11.0,1.0,2.0,0.95651263,0.9846965,0.011708491,0.2114048,0.0,0.0,outdoors,82.0,4.0,false,true,false,6-10,red_zone,ahead,late,FG,false,true,31.0,24.0,3989.0,3989.0
2016_02_SF_CAR,2016,2,2016-09-18,CAR,SF,CAR,SF,4.0,253.0,253.0,31.0,7.0,7.0,0.0,2.0,0.91679025,0.9545934,0.015616827,1.5010711,0.0,0.0,outdoors,82.0,4.0,false,true,true,6-10,opp_territory,ahead,crunch_time,FG,false,true,49.0,26.0,4302.0,4302.0
2016_02_SF_CAR,2016,2,2016-09-18,CAR,SF,SF,CAR,4.0,195.0,195.0,75.0,10.0,-16.0,0.0,0.0,0.0013469638,0.00061193574,-0.00061066763,-2.1746054,1.0,1.0,outdoors,82.0,4.0,false,false,false,6-10,own_territory,big_deficit,crunch_time,GO,false,,,29.0,4620.0,4620.0
2016_02_SF_CAR,2016,2,2016-09-18,CAR,SF,CAR,SF,4.0,120.0,120.0,18.0,1.0,16.0,0.0,0.0,0.99925476,0.99977046,0.0003156662,0.14577834,1.0,0.0,outdoors,82.0,4.0,false,true,false,1,red_zone,big_lead,crunch_time,GO,false,,,30.0,4726.0,4726.0
2016_02_SF_CAR,2016,2,2016-09-18,CAR,SF,CAR,SF,4.0,71.0,71.0,23.0,6.0,16.0,0.0,0.0,0.9995704,0.9998567,-0.0002644331,0.57797945,0.0,0.0,outdoors,82.0,4.0,false,true,false,6-10,opp_territory,big_lead,crunch_time,FG,false,true,41.0,30.0,4749.0,4749.0
2016_02_TB_ARI,2016,2,2016-09-18,ARI,TB,ARI,TB,1.0,3500.0,1700.0,64.0,10.0,0.0,3.0,3.0,0.49621284,0.69112724,0.021496892,0.2552694,0.0,0.0,closed,,,true,true,false,6-10,own_territory,close,early,PUNT,false,,48.0,1.0,164.0,164.0
2016_02_TB_ARI,2016,2,2016-09-18,ARI,TB,ARI,TB,1.0,3238.0,1438.0,57.0,2.0,0.0,3.0,3.0,0.5020583,0.7014111,0.03848687,0.46536273,0.0,0.0,closed,,,true,true,false,2,midfield,close,early,PUNT,false,,50.0,3.0,464.0,464.0
2016_02_TB_ARI,2016,2,2016-09-18,ARI,TB,TB,ARI,1.0,3017.0,1217.0,64.0,12.0,0.0,3.0,3.0,0.46396846,0.28553045,-0.033163965,-0.6324187,0.0,0.0,closed,,,true,false,false,11+,own_territory,close,early,PUNT,false,,38.0,4.0,667.0,667.0
2016_02_TB_ARI,2016,2,2016-09-18,ARI,TB,ARI,TB,2.0,2508.0,708.0,5.0,5.0,7.0,3.0,3.0,0.799769,0.8784845,-0.025351286,0.06713454,0.0,0.0,closed,,,true,true,false,3-5,red_zone,ahead,early,FG,false,true,22.0,7.0,1228.0,1228.0
2016_02_TB_ARI,2016,2,2016-09-18,ARI,TB,TB,ARI,2.0,2261.0,461.0,43.0,6.0,-10.0,3.0,3.0,0.2038788,0.11346494,-0.017132983,-0.5918503,0.0,0.0,closed,,,true,false,false,6-10,midfield,deficit,early,PUNT,false,,34.0,8.0,1473.0,1473.0
2016_02_TB_ARI,2016,2,2016-09-18,ARI,TB,ARI,TB,2.0,2136.0,336.0,82.0,1.0,10.0,2.0,3.0,0.7884515,0.89584,-0.03546162,-1.5992478,0.0,0.0,closed,,,true,true,false,1,backed_up,ahead,early,PUNT,false,,50.0,9.0,1565.0,1565.0
2016_02_TB_ARI,2016,2,2016-09-18,ARI,TB,TB,ARI,2.0,1873.0,73.0,75.0,10.0,-17.0,3.0,2.0,0.07265892,0.032074384,0.0015125051,-0.36913294,0.0,0.0,closed,,,true,false,false,6-10,own_territory,big_deficit,early,PUNT,false,,49.0,12.0,2108.0,2108.0
2016_02_TB_ARI,2016,2,2016-09-18,ARI,TB,ARI,TB,3.0,1380.0,1380.0,22.0,15.0,17.0,3.0,3.0,0.9495769,0.9845034,0.007054597,0.65374833,0.0,0.0,closed,,,true,true,false,11+,opp_territory,big_lead,mid,FG,false,true,40.0,16.0,2862.0,2862.0
2016_02_TB_ARI,2016,2,2016-09-18,ARI,TB,TB,ARI,3.0,1023.0,1023.0,26.0,6.0,-26.0,3.0,3.0,0.00079912273,0.00019903372,-0.00023722975,-4.16943,0.0,0.0,closed,,,true,false,false,6-10,opp_territory,big_deficit,mid,FG,false,false,45.0,18.0,3283.0,3283.0
2016_02_TB_ARI,2016,2,2016-09-18,ARI,TB,TB,ARI,4.0,592.0,592.0,59.0,5.0,-33.0,3.0,3.0,0.000073249044,0.000012240735,0.0000025680638,-0.59499276,0.0,0.0,closed,,,true,false,false,3-5,midfield,big_deficit,late,PUNT,false,,59.0,20.0,3668.0,3668.0
2016_02_TB_ARI,2016,2,2016-09-18,ARI,TB,ARI,TB,4.0,533.0,533.0,77.0,7.0,33.0,3.0,3.0,0.99987805,0.9999734,0.000039371298,0.3813864,0.0,0.0,closed,,,true,true,false,6-10,own_territory,big_lead,late,PUNT,false,,46.0,21.0,3774.0,3774.0
2016_02_TB_ARI,2016,2,2016-09-18,ARI,TB,TB,ARI,4.0,464.0,464.0,68.0,10.0,-33.0,3.0,3.0,0.00008171405,0.000010869617,-0.000007446666,-0.09474993,0.0,0.0,closed,,,true,false,false,6-10,own_territory,big_deficit,late,PUNT,false,,50.0,22.0,3941.0,3941.0
2016_02_TB_ARI,2016,2,2016-09-18,ARI,TB,ARI,TB,4.0,236.0,236.0,60.0,6.0,33.0,3.0,3.0,0.9998312,0.99996924,0.00007312532,-0.117021464,0.0,0.0,closed,,,true,true,false,6-10,midfield,big_lead,crunch_time,PUNT,false,,41.0,23.0,4095.0,4095.0
2016_02_TB_ARI,2016,2,2016-09-18,ARI,TB,TB,ARI,4.0,185.0,185.0,68.0,10.0,-33.0,3.0,3.0,0.000052030256,0.000008305997,0.00003236992,0.16712222,0.0,0.0,closed,,,true,false,false,6-10,own_territory,big_deficit,crunch_time,PUNT,false,,52.0,24.0,4219.0,4219.0
2016_02_TB_ARI,2016,2,2016-09-18,ARI,TB,ARI,TB,4.0,78.0,78.0,78.0,4.0,33.0,3.0,3.0,0.9999386,0.99997675,9.921714e-7,-2.3524828,0.0,0.0,closed,,,true,true,false,3-5,own_territory,big_lead,crunch_time,PUNT,false,,44.0,25.0,4319.0,4319.0
2016_02_TB_ARI,2016,2,2016-09-18,ARI,TB,TB,ARI,4.0,9.0,9.0,50.0,19.0,-33.0,3.0,3.0,0.000036502548,0.0000033069275,-0.000036502548,-0.1501721,1.0,0.0,closed,,,true,false,false,11+,midfield,big_deficit,crunch_time,GO,false,,,26.0,4438.0,4438.0
2016_02_TEN_DET,2016,2,2016-09-18,DET,TEN,TEN,DET,1.0,3182.0,1382.0,33.0,6.0,0.0,2.0,3.0,0.42491564,0.31358752,-0.065360814,-4.2041664,0.0,0.0,dome,,,true,false,false,6-10,opp_territory,close,early,FG,false,false,51.0,1.0,347.0,347.0
2016_02_TEN_DET,2016,2,2016-09-18,DET,TEN,DET,TEN,1.0,3148.0,1348.0,58.0,9.0,0.0,3.0,2.0,0.5847788,0.72127753,0.014571041,0.862996,0.0,0.0,dome,,,true,true,false,6-10,midfield,close,early,PUNT,false,,48.0,2.0,432.0,432.0
2016_02_TEN_DET,2016,2,2016-09-18,DET,TEN,TEN,DET,2.0,2528.0,728.0,28.0,11.0,-9.0,2.0,3.0,0.16968125,0.11942104,0.06948793,1.1190847,0.0,0.0,dome,,,true,false,false,11+,opp_territory,deficit,early,FG,false,true,46.0,5.0,1177.0,1177.0
2016_02_TEN_DET,2016,2,2016-09-18,DET,TEN,DET,TEN,2.0,2256.0,456.0,39.0,3.0,6.0,3.0,2.0,0.7731895,0.86418647,-0.013342634,-0.87020993,0.0,0.0,dome,,,true,true,false,3-5,opp_territory,ahead,early,PUNT,false,,32.0,6.0,1483.0,1483.0
2016_02_TEN_DET,2016,2,2016-09-18,DET,TEN,TEN,DET,2.0,2111.0,311.0,38.0,22.0,-6.0,2.0,3.0,0.22809663,0.16694668,0.0381231,-0.40219307,0.0,0.0,dome,,,true,false,false,11+,opp_territory,deficit,early,PUNT,false,,37.0,7.0,1589.0,1589.0
2016_02_TEN_DET,2016,2,2016-09-18,DET,TEN,DET,TEN,2.0,1869.0,69.0,24.0,24.0,6.0,3.0,0.0,0.82014275,0.87531424,0.004770234,0.7029064,0.0,0.0,dome,,,true,true,false,11+,opp_territory,ahead,early,FG,false,true,42.0,8.0,2089.0,2089.0
2016_02_TEN_DET,2016,2,2016-09-18,DET,TEN,TEN,DET,2.0,1826.0,26.0,75.0,3.0,-9.0,0.0,2.0,0.13702653,0.07108848,-0.032984123,-0.27975497,0.0,0.0,dome,,,true,false,false,3-5,own_territory,deficit,early,PUNT,false,,51.0,9.0,2214.0,2214.0
2016_02_TEN_DET,2016,2,2016-09-18,DET,TEN,DET,TEN,3.0,1650.0,1650.0,61.0,10.0,9.0,3.0,3.0,0.83497053,0.88685256,-0.0113404095,0.9475592,0.0,0.0,dome,,,true,true,false,6-10,own_territory,ahead,mid,PUNT,false,,51.0,11.0,2453.0,2453.0
2016_02_TEN_DET,2016,2,2016-09-18,DET,TEN,DET,TEN,3.0,1004.0,1004.0,9.0,9.0,9.0,3.0,3.0,0.9031716,0.92123777,0.003205873,0.06995742,0.0,0.0,dome,,,true,true,false,6-10,red_zone,ahead,mid,FG,false,true,27.0,13.0,3083.0,3083.0
2016_02_TEN_DET,2016,2,2016-09-18,DET,TEN,DET,TEN,4.0,677.0,677.0,42.0,8.0,5.0,3.0,3.0,0.76176095,0.82765394,-0.020665526,-0.21468191,0.0,0.0,dome,,,true,true,false,6-10,midfield,ahead,late,GO,false,,,15.0,3507.0,3507.0
2016_02_TEN_DET,2016,2,2016-09-18,DET,TEN,DET,TEN,4.0,642.0,642.0,47.0,13.0,5.0,3.0,3.0,0.7410954,0.80711913,0.030594125,-0.024729263,0.0,0.0,dome,,,true,true,false,11+,midfield,ahead,late,PUNT,false,,38.0,15.0,3538.0,3538.0
2016_02_TEN_DET,2016,2,2016-09-18,DET,TEN,TEN,DET,4.0,532.0,532.0,77.0,7.0,-5.0,3.0,3.0,0.14362721,0.14271906,0.033056036,-0.62168205,0.0,0.0,dome,,,true,false,false,6-10,own_territory,deficit,late,PUNT,false,,54.0,16.0,3683.0,3683.0
2016_02_TEN_DET,2016,2,2016-09-18,DET,TEN,DET,TEN,4.0,435.0,435.0,58.0,4.0,5.0,3.0,3.0,0.77267385,0.8174893,0.0034661293,-0.4023506,0.0,0.0,dome,,,true,true,false,3-5,midfield,ahead,late,PUNT,false,,48.0,17.0,3775.0,3775.0
2016_02_TEN_DET,2016,2,2016-09-18,DET,TEN,TEN,DET,4.0,79.0,79.0,9.0,4.0,-5.0,3.0,3.0,0.34028584,0.31920338,0.2410341,4.1715527,1.0,0.0,dome,,,true,false,true,3-5,red_zone,deficit,crunch_time,GO,true,,,18.0,4149.0,4149.0
2016_03_ARI_BUF,2016,3,2016-09-25,BUF,ARI,BUF,ARI,1.0,3467.0,1667.0,95.0,25.0,0.0,3.0,3.0,0.43664518,0.19465399,-0.033526927,-0.47152466,0.0,0.0,outdoors,64.0,8.0,false,true,false,11+,backed_up,close,early,PUNT,false,,45.0,1.0,165.0,165.0
2016_03_ARI_BUF,2016,3,2016-09-25,BUF,ARI,ARI,BUF,1.0,3403.0,1603.0,36.0,8.0,0.0,3.0,3.0,0.51970065,0.73941267,-0.05077225,-1.3315178,0.0,0.0,outdoors,64.0,8.0,false,false,false,6-10,opp_territory,close,early,PUNT,false,,25.0,2.0,270.0,270.0
2016_03_ARI_BUF,2016,3,2016-09-25,BUF,ARI,BUF,ARI,1.0,3272.0,1472.0,77.0,9.0,0.0,3.0,3.0,0.45985293,0.24880606,0.017712712,0.036441635,0.0,0.0,outdoors,64.0,8.0,false,true,false,6-10,own_territory,close,early,PUNT,false,,39.0,3.0,427.0,427.0
2016_03_ARI_BUF,2016,3,2016-09-25,BUF,ARI,ARI,BUF,1.0,3148.0,1348.0,64.0,12.0,0.0,3.0,3.0,0.4602112,0.669892,-0.004622847,0.34618244,0.0,0.0,outdoors,64.0,8.0,false,false,false,11+,own_territory,close,early,PUNT,false,,50.0,4.0,518.0,518.0
2016_03_ARI_BUF,2016,3,2016-09-25,BUF,ARI,BUF,ARI,1.0,2912.0,1112.0,1.0,1.0,0.0,3.0,3.0,0.63559556,0.4132192,-0.045249492,0.029434638,0.0,0.0,outdoors,64.0,8.0,false,true,false,1,red_zone,close,early,FG,false,true,19.0,5.0,695.0,695.0
2016_03_ARI_BUF,2016,3,2016-09-25,BUF,ARI,ARI,BUF,1.0,2854.0,1054.0,78.0,13.0,-3.0,3.0,3.0,0.3294991,0.54031724,-0.0050342977,-0.39079714,0.0,0.0,outdoors,64.0,8.0,false,false,false,11+,own_territory,close,early,PUNT,false,,31.0,6.0,819.0,819.0
2016_03_ARI_BUF,2016,3,2016-09-25,BUF,ARI,ARI,BUF,1.0,2702.0,902.0,70.0,5.0,-10.0,3.0,3.0,0.19086984,0.3603148,-0.016039044,-2.1667159,0.0,0.0,outdoors,64.0,8.0,false,false,false,3-5,own_territory,deficit,early,PUNT,false,,40.0,8.0,1153.0,1153.0
2016_03_ARI_BUF,2016,3,2016-09-25,BUF,ARI,ARI,BUF,2.0,2605.0,805.0,90.0,10.0,-10.0,3.0,3.0,0.16621526,0.3069751,0.009156272,-0.18830681,0.0,0.0,outdoors,64.0,8.0,false,false,false,6-10,backed_up,deficit,early,PUNT,false,,47.0,10.0,1462.0,1462.0
2016_03_ARI_BUF,2016,3,2016-09-25,BUF,ARI,ARI,BUF,3.0,1707.0,1707.0,72.0,7.0,-10.0,3.0,3.0,0.13392134,0.26143825,-0.01967968,-1.370205,0.0,0.0,outdoors,64.0,8.0,false,false,false,6-10,own_territory,deficit,early,PUNT,false,,19.0,14.0,2815.0,2815.0
2016_03_ARI_BUF,2016,3,2016-09-25,BUF,ARI,ARI,BUF,3.0,1069.0,1069.0,7.0,1.0,-16.0,3.0,3.0,0.07605509,0.1463475,-0.007805586,-0.8232925,1.0,0.0,outdoors,64.0,8.0,false,false,false,1,red_zone,big_deficit,mid,GO,false,,,16.0,3361.0,3361.0
2016_03_ARI_BUF,2016,3,2016-09-25,BUF,ARI,ARI,BUF,3.0,1060.0,1060.0,12.0,6.0,-16.0,3.0,3.0,0.0682495,0.122490525,-0.06303434,-9.848605,0.0,0.0,outdoors,64.0,8.0,false,false,false,6-10,red_zone,big_deficit,mid,GO,false,,,16.0,3396.0,3396.0
2016_03_ARI_BUF,2016,3,2016-09-25,BUF,ARI,BUF,ARI,4.0,783.0,783.0,80.0,21.0,17.0,3.0,3.0,0.96504897,0.9333124,-0.00007452816,-0.95831364,0.0,0.0,outdoors,64.0,8.0,false,true,false,11+,own_territory,big_lead,late,PUNT,false,,26.0,18.0,3859.0,3859.0
2016_03_ARI_BUF,2016,3,2016-09-25,BUF,ARI,ARI,BUF,4.0,641.0,641.0,42.0,24.0,-17.0,3.0,2.0,0.017012043,0.0245687,0.007877963,3.301761,0.0,0.0,outdoors,64.0,8.0,false,false,false,11+,midfield,big_deficit,late,FG,false,true,60.0,19.0,4079.0,4079.0
2016_03_ARI_BUF,2016,3,2016-09-25,BUF,ARI,BUF,ARI,4.0,465.0,465.0,47.0,27.0,14.0,2.0,3.0,0.97817945,0.9659118,-0.00063654967,-0.15344751,0.0,0.0,outdoors,64.0,8.0,false,true,false,11+,midfield,ahead,late,PUNT,false,,43.0,20.0,4318.0,4318.0
2016_03_ARI_BUF,2016,3,2016-09-25,BUF,ARI,BUF,ARI,4.0,292.0,292.0,27.0,7.0,14.0,2.0,2.0,0.9909863,0.9911078,0.0045670597,1.0360312,0.0,0.0,outdoors,64.0,8.0,false,true,false,6-10,opp_territory,ahead,crunch_time,FG,false,true,45.0,22.0,4601.0,4601.0
2016_03_ARI_BUF,2016,3,2016-09-25,BUF,ARI,BUF,ARI,4.0,120.0,120.0,65.0,8.0,15.0,2.0,0.0,0.9990803,0.9986915,-0.0005057076,-0.81604165,0.0,0.0,outdoors,64.0,8.0,false,true,false,6-10,own_territory,big_lead,crunch_time,PUNT,false,,25.0,26.0,5198.0,5198.0
2016_03_ATL_NO,2016,3,2016-09-26,NO,ATL,ATL,NO,1.0,3088.0,1288.0,54.0,8.0,-7.0,3.0,3.0,0.28059852,0.2807674,0.113259345,6.04904,0.0,0.0,dome,,,true,false,false,6-10,midfield,deficit,early,PUNT,false,,43.0,2.0,488.0,488.0
2016_03_ATL_NO,2016,3,2016-09-26,NO,ATL,NO,ATL,1.0,3008.0,1208.0,75.0,10.0,0.0,3.0,3.0,0.46454927,0.46990374,0.035999447,0.30320057,0.0,0.0,dome,,,true,true,false,6-10,own_territory,close,early,PUNT,false,,49.0,4.0,702.0,702.0
2016_03_ATL_NO,2016,3,2016-09-26,NO,ATL,ATL,NO,1.0,2761.0,961.0,33.0,1.0,0.0,3.0,3.0,0.5317759,0.5244905,0.08919561,2.617616,0.0,0.0,dome,,,true,false,false,1,opp_territory,close,early,GO,true,,,5.0,919.0,919.0
2016_03_ATL_NO,2016,3,2016-09-26,NO,ATL,NO,ATL,2.0,2586.0,786.0,61.0,7.0,-7.0,3.0,3.0,0.284107,0.29660478,0.07479262,3.643257,0.0,0.0,dome,,,true,true,false,6-10,own_territory,deficit,early,GO,false,,,6.0,1142.0,1142.0
2016_03_ATL_NO,2016,3,2016-09-26,NO,ATL,NO,ATL,2.0,1920.0,120.0,46.0,6.0,-7.0,3.0,3.0,0.27614588,0.28563714,0.0024132133,-0.301909,0.0,0.0,dome,,,true,true,false,6-10,midfield,deficit,early,PUNT,false,,34.0,8.0,1892.0,1892.0
2016_03_ATL_NO,2016,3,2016-09-26,NO,ATL,NO,ATL,2.0,1803.0,3.0,39.0,6.0,-14.0,0.0,3.0,0.10003648,0.124358036,0.04683014,1.2271127,0.0,0.0,dome,,,true,true,false,6-10,opp_territory,deficit,early,FG,false,true,57.0,10.0,2454.0,2454.0
2016_03_ATL_NO,2016,3,2016-09-26,NO,ATL,ATL,NO,3.0,1671.0,1671.0,40.0,1.0,11.0,3.0,3.0,0.8646289,0.8313596,0.04981804,4.550483,0.0,0.0,dome,,,true,false,false,1,opp_territory,ahead,mid,GO,true,,,11.0,2601.0,2601.0
2016_03_ATL_NO,2016,3,2016-09-26,NO,ATL,ATL,NO,3.0,1083.0,1083.0,3.0,3.0,10.0,3.0,2.0,0.8952689,0.8771967,0.01922588,0.013708991,0.0,0.0,dome,,,true,false,false,3-5,red_zone,ahead,mid,FG,false,true,21.0,13.0,3194.0,3194.0
2016_03_ATL_NO,2016,3,2016-09-26,NO,ATL,ATL,NO,4.0,429.0,429.0,61.0,16.0,13.0,3.0,2.0,0.96586514,0.96935064,0.0018672161,0.11966285,0.0,0.0,dome,,,true,false,false,11+,own_territory,ahead,late,PUNT,false,,47.0,16.0,3843.0,3843.0
2016_03_ATL_NO,2016,3,2016-09-26,NO,ATL,NO,ATL,4.0,256.0,256.0,30.0,1.0,-13.0,2.0,3.0,0.031814557,0.043580968,0.010898817,1.4350572,0.0,0.0,dome,,,true,true,false,1,opp_territory,deficit,crunch_time,GO,true,,,17.0,4159.0,4159.0
2016_03_ATL_NO,2016,3,2016-09-26,NO,ATL,NO,ATL,4.0,179.0,179.0,39.0,21.0,-13.0,1.0,3.0,0.014691853,0.014756319,-0.010925257,-1.7740657,1.0,0.0,dome,,,true,true,false,11+,opp_territory,deficit,crunch_time,GO,false,,,17.0,4270.0,4270.0
