season,game_id,qtr,posteam,defteam,yardline_100,ydstogo,score_differential,game_seconds_remaining,half_seconds_remaining,shotgun,wp,epa,decision,go_success
2021,2021_16_LA_MIN,3.0,MIN,LA,79.0,1.0,-3.0,1342.0,1342.0,0.0,0.35968894,-6.0192537,punt,1
2021,2021_16_LA_MIN,3.0,MIN,LA,6.0,6.0,-10.0,994.0,994.0,0.0,0.22879122,0.035008654,fg,0
2021,2021_16_LA_MIN,4.0,LA,MIN,6.0,6.0,7.0,125.0,125.0,0.0,0.9704433,0.029973356,fg,0
2021,2021_16_LA_MIN,4.0,MIN,LA,42.0,5.0,-10.0,50.0,50.0,1.0,0.017136145,2.5951085,go,1
2021,2021_16_MIA_NO,1.0,MIA,NO,47.0,6.0,0.0,3408.0,1608.0,0.0,0.39489228,-0.97226864,punt,0
2021,2021_16_MIA_NO,1.0,NO,MIA,81.0,16.0,-7.0,3242.0,1442.0,0.0,0.32323977,0.55884624,punt,0
2021,2021_16_MIA_NO,1.0,MIA,NO,30.0,20.0,7.0,2836.0,1036.0,0.0,0.66143084,1.1842349,fg,0
2021,2021_16_MIA_NO,1.0,NO,MIA,78.0,13.0,-10.0,2724.0,924.0,0.0,0.22008124,0.6336181,punt,0
2021,2021_16_MIA_NO,2.0,MIA,NO,54.0,1.0,10.0,2541.0,741.0,0.0,0.7503595,-1.2113005,punt,0
2021,2021_16_MIA_NO,2.0,NO,MIA,74.0,18.0,-10.0,2399.0,599.0,0.0,0.21049394,-0.08643027,punt,0
2021,2021_16_MIA_NO,2.0,MIA,NO,72.0,10.0,10.0,2256.0,456.0,0.0,0.7325455,-0.31606498,punt,0
2021,2021_16_MIA_NO,2.0,NO,MIA,15.0,2.0,-10.0,1969.0,169.0,0.0,0.2933465,-0.30130404,go,0
2021,2021_16_MIA_NO,2.0,NO,MIA,20.0,7.0,-10.0,1969.0,169.0,0.0,0.27700105,0.5041297,fg,0
2021,2021_16_MIA_NO,2.0,MIA,NO,41.0,11.0,7.0,1804.0,4.0,0.0,0.7193707,-1.5586824,fg,0
2021,2021_16_MIA_NO,3.0,NO,MIA,69.0,4.0,-7.0,1723.0,1723.0,0.0,0.24106185,-0.252558,punt,0
2021,2021_16_MIA_NO,3.0,NO,MIA,52.0,11.0,-7.0,1488.0,1488.0,0.0,0.24474879,-0.292245,punt,0
2021,2021_16_MIA_NO,3.0,NO,MIA,61.0,6.0,-14.0,1075.0,1075.0,0.0,0.06968705,-0.66089654,punt,0
2021,2021_16_MIA_NO,3.0,MIA,NO,72.0,1.0,14.0,940.0,940.0,0.0,0.93633807,-1.4776136,punt,0
2021,2021_16_MIA_NO,4.0,NO,MIA,62.0,1.0,-14.0,864.0,864.0,1.0,0.05626546,-3.8327866,go,0
2021,2021_16_MIA_NO,4.0,MIA,NO,16.0,5.0,14.0,729.0,729.0,0.0,0.9673332,0.2708457,fg,0
2021,2021_16_MIA_NO,4.0,NO,MIA,71.0,1.0,-17.0,623.0,623.0,0.0,0.016017772,2.195836,go,1
2021,2021_16_MIA_NO,4.0,NO,MIA,84.0,31.0,-17.0,494.0,494.0,0.0,0.010565787,-0.44463232,punt,0
2021,2021_16_MIA_NO,4.0,MIA,NO,38.0,6.0,17.0,280.0,280.0,0.0,0.99781895,-0.4592995,go,0
2021,2021_16_MIA_NO,4.0,MIA,NO,43.0,11.0,17.0,280.0,280.0,0.0,0.9978956,-0.019629797,punt,0
2021,2021_16_MIA_NO,4.0,NO,MIA,40.0,9.0,-17.0,184.0,184.0,1.0,0.00090772565,-1.8574188,go,0
2021,2021_16_MIA_NO,4.0,MIA,NO,61.0,4.0,17.0,75.0,75.0,0.0,0.99939823,-0.64050263,punt,0
2021,2021_16_NYG_PHI,1.0,PHI,NYG,71.0,4.0,0.0,3541.0,1741.0,0.0,0.47478232,-0.8476983,punt,0
2021,2021_16_NYG_PHI,1.0,NYG,PHI,66.0,13.0,0.0,3444.0,1644.0,0.0,0.45499095,0.7278138,punt,0
2021,2021_16_NYG_PHI,1.0,PHI,NYG,79.0,15.0,0.0,3336.0,1536.0,0.0,0.45431122,0.04514174,punt,0
2021,2021_16_NYG_PHI,1.0,NYG,PHI,48.0,13.0,0.0,3158.0,1358.0,0.0,0.46887705,-0.28652522,punt,0
2021,2021_16_NYG_PHI,1.0,PHI,NYG,75.0,5.0,0.0,3030.0,1230.0,0.0,0.4669685,-1.1630596,punt,0
2021,2021_16_NYG_PHI,1.0,NYG,PHI,44.0,3.0,0.0,2904.0,1104.0,0.0,0.4872801,-0.8326996,punt,0
2021,2021_16_NYG_PHI,1.0,PHI,NYG,76.0,17.0,0.0,2791.0,991.0,0.0,0.4488303,0.8537897,punt,0
2021,2021_16_NYG_PHI,2.0,NYG,PHI,36.0,12.0,0.0,2508.0,708.0,0.0,0.50901175,2.2623692,fg,0
2021,2021_16_NYG_PHI,2.0,PHI,NYG,23.0,11.0,-3.0,2231.0,431.0,0.0,0.45400694,-3.6779718,fg,0
2021,2021_16_NYG_PHI,2.0,NYG,PHI,64.0,5.0,3.0,2102.0,302.0,0.0,0.6028414,-1.1827633,punt,0
2021,2021_16_NYG_PHI,2.0,PHI,NYG,4.0,4.0,-3.0,1920.0,120.0,0.0,0.5019556,0.047609407,fg,0
2021,2021_16_NYG_PHI,2.0,NYG,PHI,50.0,5.0,0.0,1826.0,26.0,0.0,0.4807429,-0.2926239,punt,0
2021,2021_16_NYG_PHI,3.0,NYG,PHI,73.0,8.0,-7.0,1502.0,1502.0,0.0,0.17826015,-3.2100258,punt,0
2021,2021_16_NYG_PHI,3.0,PHI,NYG,19.0,8.0,7.0,1372.0,1372.0,0.0,0.85630983,0.49420494,fg,0
2021,2021_16_NYG_PHI,3.0,NYG,PHI,74.0,9.0,-10.0,1321.0,1321.0,0.0,0.116327375,-0.7997816,punt,0
2021,2021_16_NYG_PHI,3.0,NYG,PHI,60.0,8.0,-17.0,1037.0,1037.0,0.0,0.03261604,-0.46481693,punt,0
2021,2021_16_NYG_PHI,4.0,NYG,PHI,47.0,8.0,-31.0,389.0,389.0,1.0,0.00008786228,3.9256308,go,1
2021,2021_16_NYG_PHI,4.0,NYG,PHI,22.0,4.0,-31.0,305.0,305.0,1.0,0.00010752373,2.3848693,go,1
2021,2021_16_NYG_PHI,4.0,PHI,NYG,30.0,1.0,24.0,116.0,116.0,1.0,0.9997807,-2.1268415,go,0
2021,2021_16_PIT_KC,1.0,PIT,KC,67.0,18.0,0.0,3449.0,1649.0,0.0,0.36195293,-0.15819463,punt,0
2021,2021_16_PIT_KC,1.0,KC,PIT,3.0,1.0,0.0,3026.0,1226.0,0.0,0.6878961,2.2215414,go,1
2021,2021_16_PIT_KC,2.0,PIT,KC,63.0,4.0,-14.0,2633.0,833.0,0.0,0.10764481,-0.016420545,punt,0
2021,2021_16_PIT_KC,2.0,KC,PIT,26.0,5.0,14.0,2330.0,530.0,0.0,0.9026829,1.0067005,fg,0
2021,2021_16_PIT_KC,2.0,PIT,KC,18.0,10.0,-17.0,2108.0,308.0,0.0,0.09891747,-3.5006282,fg,0
2021,2021_16_PIT_KC,2.0,PIT,KC,66.0,1.0,-23.0,1888.0,88.0,0.0,0.015363812,-3.4704013,go,0
2021,2021_16_PIT_KC,2.0,KC,PIT,21.0,11.0,23.0,1822.0,22.0,0.0,0.9960296,-2.7392404,fg,0
2021,2021_16_PIT_KC,3.0,KC,PIT,71.0,6.0,23.0,1713.0,1713.0,0.0,0.9958929,-0.30133554,punt,0
2021,2021_16_PIT_KC,3.0,PIT,KC,32.0,4.0,-30.0,1135.0,1135.0,1.0,0.0008076094,3.7017322,go,1
2021,2021_16_PIT_KC,3.0,PIT,KC,11.0,10.0,-30.0,1117.0,1117.0,1.0,0.00076930836,-0.07699725,go,0
2021,2021_16_PIT_KC,3.0,PIT,KC,16.0,15.0,-30.0,1117.0,1117.0,0.0,0.0007592512,0.2766823,fg,0
2021,2021_16_PIT_KC,4.0,KC,PIT,16.0,13.0,27.0,721.0,721.0,0.0,0.9997551,0.3051791,fg,0
2021,2021_16_PIT_KC,4.0,KC,PIT,12.0,12.0,30.0,586.0,586.0,0.0,0.99983084,0.17474312,fg,0
2021,2021_16_PIT_KC,4.0,PIT,KC,15.0,4.0,-33.0,179.0,179.0,1.0,0.00011421601,4.419105,go,1
2021,2021_16_PIT_KC,4.0,KC,PIT,69.0,4.0,26.0,148.0,148.0,0.0,0.99987376,-1.2554122,punt,0
2021,2021_16_PIT_KC,4.0,PIT,KC,25.0,2.0,-26.0,33.0,33.0,1.0,0.000083702034,0.2005119,go,1
2021,2021_16_SF_TEN,1.0,TEN,SF,53.0,15.0,-7.0,3048.0,1248.0,0.0,0.35847482,-0.15650797,punt,0
2021,2021_16_SF_TEN,2.0,TEN,SF,76.0,6.0,-7.0,2700.0,900.0,0.0,0.31689796,-0.055288333,punt,0
2021,2021_16_SF_TEN,2.0,SF,TEN,31.0,1.0,7.0,2495.0,695.0,0.0,0.6991868,2.4057367,go,1
2021,2021_16_SF_TEN,2.0,SF,TEN,30.0,20.0,7.0,2315.0,515.0,0.0,0.6693082,1.409681,fg,0
2021,2021_16_SF_TEN,2.0,TEN,SF,56.0,2.0,-10.0,2087.0,287.0,0.0,0.23601575,-0.47080657,punt,0
2021,2021_16_SF_TEN,2.0,SF,TEN,85.0,17.0,10.0,1994.0,194.0,0.0,0.703321,-0.9913144,punt,0
2021,2021_16_SF_TEN,2.0,TEN,SF,43.0,20.0,-10.0,1887.0,87.0,0.0,0.21616857,-0.40277106,punt,0
2021,2021_16_SF_TEN,3.0,TEN,SF,20.0,8.0,-10.0,1429.0,1429.0,0.0,0.22479013,0.5550707,fg,0
2021,2021_16_SF_TEN,3.0,SF,TEN,35.0,1.0,0.0,1035.0,1035.0,0.0,0.46195737,-1.8087816,go,0
2021,2021_16_SF_TEN,3.0,SF,TEN,40.0,6.0,0.0,1017.0,1017.0,1.0,0.45324486,-2.4145508,go,0
2021,2021_16_SF_TEN,4.0,SF,TEN,43.0,9.0,-7.0,571.0,571.0,0.0,0.13766326,0.19598952,punt,0
2021,2021_16_SF_TEN,4.0,TEN,SF,64.0,10.0,7.0,328.0,328.0,0.0,0.8609611,0.8820118,punt,0
2021,2021_16_SF_TEN,4.0,TEN,SF,26.0,5.0,0.0,9.0,9.0,0.0,0.7093972,0.66579586,fg,0
2021,2021_16_TB_CAR,1.0,TB,CAR,59.0,6.0,0.0,3451.0,1651.0,0.0,0.38348007,-1.0240426,punt,0
2021,2021_16_TB_CAR,1.0,CAR,TB,6.0,5.0,0.0,3141.0,1341.0,0.0,0.6601872,0.0633082,fg,0
2021,2021_16_TB_CAR,2.0,TB,CAR,18.0,5.0,4.0,2458.0,658.0,0.0,0.61443496,0.38765237,fg,0
2021,2021_16_TB_CAR,2.0,CAR,TB,11.0,11.0,-7.0,2245.0,445.0,0.0,0.3690512,0.1523454,fg,0
2021,2021_16_TB_CAR,2.0,TB,CAR,25.0,3.0,4.0,1964.0,164.0,0.0,0.6661131,0.8071644,fg,0
2021,2021_16_TB_CAR,2.0,CAR,TB,67.0,2.0,-7.0,1908.0,108.0,0.0,0.32133082,-0.63539726,punt,0
2021,2021_16_TB_CAR,2.0,CAR,TB,58.0,8.0,-13.0,1844.0,44.0,0.0,0.116010025,-0.079622775,punt,0
2021,2021_16_TB_CAR,3.0,CAR,TB,81.0,18.0,-13.0,1663.0,1663.0,0.0,0.088432774,-0.36264193,punt,0
2021,2021_16_TB_CAR,3.0,TB,CAR,3.0,3.0,13.0,1419.0,1419.0,0.0,0.93969285,0.03074671,fg,0
2021,2021_16_TB_CAR,3.0,CAR,TB,85.0,20.0,-16.0,1297.0,1297.0,0.0,0.038424812,0.26940554,punt,0
2021,2021_16_TB_CAR,4.0,CAR,TB,24.0,11.0,-23.0,716.0,716.0,1.0,0.0028799046,-3.387847,go,0
2021,2021_16_TB_CAR,4.0,TB,CAR,76.0,11.0,23.0,626.0,626.0,0.0,0.9994667,-1.1807872,punt,0
2021,2021_16_TB_CAR,4.0,CAR,TB,48.0,10.0,-23.0,599.0,599.0,1.0,0.00061414525,-2.8398547,go,0
2021,2021_16_TB_CAR,4.0,TB,CAR,30.0,11.0,23.0,484.0,484.0,0.0,0.99976355,1.4082824,fg,0
2021,2021_16_TB_CAR,4.0,CAR,TB,77.0,18.0,-26.0,420.0,420.0,0.0,0.00012790471,0.67859596,punt,0
2021,2021_16_TB_CAR,4.0,TB,CAR,51.0,11.0,26.0,136.0,136.0,0.0,0.99967015,-0.41507253,punt,0
2021,2021_16_TB_CAR,4.0,CAR,TB,11.0,4.0,-26.0,14.0,14.0,1.0,0.0003077651,0.50342363,go,1
2021,2021_16_WAS_DAL,1.0,DAL,WAS,68.0,16.0,0.0,3402.0,1602.0,0.0,0.48014095,-0.18496658,punt,0
2021,2021_16_WAS_DAL,1.0,WAS,DAL,55.0,4.0,-7.0,3082.0,1282.0,0.0,0.27996972,-1.0050647,punt,0
2021,2021_16_WAS_DAL,2.0,WAS,DAL,56.0,6.0,-21.0,2197.0,397.0,0.0,0.080641545,-0.5781387,punt,0
2021,2021_16_WAS_DAL,2.0,WAS,DAL,53.0,9.0,-28.0,1909.0,109.0,0.0,0.0037141365,-0.45970917,punt,0
2021,2021_16_WAS_DAL,2.0,DAL,WAS,40.0,2.0,28.0,1818.0,18.0,1.0,0.9961564,2.4349673,go,1
2021,2021_16_WAS_DAL,3.0,WAS,DAL,75.0,10.0,-35.0,1745.0,1745.0,0.0,0.0028557002,0.70606416,punt,0
2021,2021_16_WAS_DAL,3.0,DAL,WAS,84.0,16.0,35.0,1625.0,1625.0,0.0,0.9986059,0.37301385,punt,0
2021,2021_16_WAS_DAL,3.0,WAS,DAL,59.0,6.0,-35.0,1528.0,1528.0,0.0,0.0011086388,0.4021109,punt,0
2021,2021_16_WAS_DAL,3.0,DAL,WAS,77.0,7.0,35.0,1394.0,1394.0,0.0,0.9983773,1.2948886,punt,0
2021,2021_16_WAS_DAL,3.0,WAS,DAL,90.0,15.0,-35.0,1272.0,1272.0,0.0,0.00060947775,-4.250178,punt,1
2021,2021_16_WAS_DAL,3.0,WAS,DAL,21.0,1.0,-42.0,1039.0,1039.0,1.0,0.00011041537,-4.165198,go,0
2021,2021_16_WAS_DAL,4.0,WAS,DAL,55.0,6.0,-49.0,699.0,699.0,0.0,0.000073249044,0.80052245,punt,0
2021,2021_16_WAS_DAL,4.0,DAL,WAS,90.0,1.0,49.0,596.0,596.0,0.0,0.9998652,-0.29365283,punt,0
2021,2021_16_WAS_DAL,4.0,WAS,DAL,25.0,2.0,-49.0,243.0,243.0,1.0,0.00010814687,2.17191,go,1
2021,2021_17_ARI_DAL,1.0,DAL,ARI,58.0,14.0,0.0,3369.0,1569.0,0.0,0.48805323,0.14634769,punt,0
2021,2021_17_ARI_DAL,1.0,ARI,DAL,6.0,6.0,0.0,3169.0,1369.0,0.0,0.56397736,0.069147706,fg,0
2021,2021_17_ARI_DAL,1.0,DAL,ARI,40.0,2.0,-3.0,2951.0,1151.0,0.0,0.43439612,3.6510754,go,1
2021,2021_17_ARI_DAL,1.0,DAL,ARI,25.0,9.0,-3.0,2859.0,1059.0,0.0,0.4700474,-3.6302147,fg,0
2021,2021_17_ARI_DAL,1.0,ARI,DAL,62.0,5.0,3.0,2772.0,972.0,0.0,0.5949954,-0.95947474,punt,0
2021,2021_17_ARI_DAL,2.0,DAL,ARI,71.0,12.0,-3.0,2643.0,843.0,0.0,0.3380487,1.1717719,punt,0
2021,2021_17_ARI_DAL,2.0,ARI,DAL,64.0,2.0,3.0,2433.0,633.0,0.0,0.61852527,3.7315283,go,1
2021,2021_17_ARI_DAL,2.0,ARI,DAL,1.0,1.0,3.0,2132.0,332.0,0.0,0.70256335,2.1069334,go,1
2021,2021_17_ARI_DAL,3.0,DAL,ARI,88.0,20.0,-12.0,1433.0,1433.0,0.0,0.08948485,0.15581666,punt,0
2021,2021_17_ARI_DAL,3.0,ARI,DAL,8.0,5.0,12.0,1144.0,1144.0,0.0,0.908251,0.09509927,fg,0
2021,2021_17_ARI_DAL,3.0,DAL,ARI,74.0,9.0,-15.0,1101.0,1101.0,0.0,0.04094867,0.54343855,punt,0
2021,2021_17_ARI_DAL,3.0,ARI,DAL,90.0,23.0,15.0,1019.0,1019.0,0.0,0.9324673,-0.35811102,go,0
2021,2021_17_ARI_DAL,3.0,ARI,DAL,95.0,28.0,15.0,1014.0,1014.0,0.0,0.92815804,-0.80135864,punt,0
2021,2021_17_ARI_DAL,4.0,DAL,ARI,10.0,1.0,-15.0,900.0,900.0,1.0,0.08974829,1.5852013,go,1
2021,2021_17_ARI_DAL,4.0,ARI,DAL,59.0,6.0,8.0,724.0,724.0,0.0,0.86655706,0.1408924,punt,0
2021,2021_17_ARI_DAL,4.0,ARI,DAL,20.0,2.0,8.0,516.0,516.0,0.0,0.9220215,0.49277952,fg,0
2021,2021_17_ARI_DAL,4.0,DAL,ARI,66.0,1.0,-11.0,406.0,406.0,1.0,0.0542323,2.2872236,go,1
2021,2021_17_ATL_BUF,1.0,ATL,BUF,46.0,6.0,0.0,3378.0,1578.0,0.0,0.39489228,2.1920218,punt,0
2021,2021_17_ATL_BUF,1.0,ATL,BUF,71.0,14.0,2.0,3273.0,1473.0,0.0,0.45364985,-0.17894898,punt,0
2021,2021_17_ATL_BUF,1.0,BUF,ATL,3.0,3.0,-2.0,2909.0,1109.0,1.0,0.63025934,3.4557903,go,1
2021,2021_17_ATL_BUF,2.0,ATL,BUF,10.0,5.0,-12.0,2412.0,612.0,0.0,0.16004176,0.12297694,fg,0
2021,2021_17_ATL_BUF,3.0,ATL,BUF,32.0,17.0,1.0,1660.0,1660.0,0.0,0.49658924,-1.0728599,go,0
2021,2021_17_ATL_BUF,3.0,ATL,BUF,37.0,22.0,1.0,1660.0,1660.0,0.0,0.49658924,-1.2432017,punt,0
2021,2021_17_ATL_BUF,3.0,ATL,BUF,64.0,9.0,-7.0,1095.0,1095.0,0.0,0.16859505,-0.83814985,punt,0
2021,2021_17_ATL_BUF,4.0,BUF,ATL,20.0,1.0,7.0,779.0,779.0,1.0,0.89144385,1.5311223,go,1
2021,2021_17_ATL_BUF,4.0,ATL,BUF,16.0,16.0,-14.0,352.0,352.0,1.0,0.038091626,-2.8434534,go,0
2021,2021_17_CAR_NO,1.0,CAR,NO,14.0,10.0,0.0,3189.0,1389.0,0.0,0.4867824,0.15906271,fg,0
2021,2021_17_CAR_NO,1.0,NO,CAR,23.0,5.0,-3.0,2949.0,1149.0,0.0,0.5655214,0.8796634,fg,0
2021,2021_17_CAR_NO,2.0,NO,CAR,63.0,3.0,-7.0,2469.0,669.0,0.0,0.3346168,-0.77843875,punt,0
2021,2021_17_CAR_NO,2.0,NO,CAR,9.0,6.0,-7.0,2325.0,525.0,0.0,0.39530545,0.06666705,fg,0
2021,2021_17_CAR_NO,2.0,CAR,NO,78.0,13.0,4.0,2233.0,433.0,0.0,0.4883139,0.5024696,punt,0
2021,2021_17_CAR_NO,2.0,NO,CAR,57.0,20.0,-4.0,2026.0,226.0,0.0,0.3874094,-0.06182995,punt,0
2021,2021_17_CAR_NO,2.0,CAR,NO,68.0,9.0,4.0,1924.0,124.0,0.0,0.5357489,0.11904209,punt,0
2021,2021_17_CAR_NO,3.0,NO,CAR,39.0,21.0,-1.0,1471.0,1471.0,0.0,0.5017453,-0.16549513,punt,0
2021,2021_17_CAR_NO,3.0,CAR,NO,90.0,8.0,1.0,1384.0,1384.0,0.0,0.4410463,-0.81019753,punt,0
2021,2021_17_CAR_NO,3.0,NO,CAR,43.0,6.0,-1.0,1284.0,1284.0,0.0,0.4962661,-0.63473475,punt,0
2021,2021_17_CAR_NO,3.0,CAR,NO,96.0,15.0,1.0,1165.0,1165.0,0.0,0.41295728,-0.74875337,punt,0
2021,2021_17_CAR_NO,3.0,NO,CAR,15.0,7.0,-1.0,1030.0,1030.0,0.0,0.5741605,0.21926701,fg,0
2021,2021_17_CAR_NO,4.0,CAR,NO,29.0,8.0,-2.0,729.0,729.0,0.0,0.431347,-3.7837524,fg,0
2021,2021_17_CAR_NO,4.0,CAR,NO,79.0,14.0,-8.0,383.0,383.0,0.0,0.062439114,-0.56126887,punt,0
2021,2021_17_CAR_NO,4.0,NO,CAR,69.0,20.0,8.0,253.0,253.0,0.0,0.9227257,-0.024903316,punt,0
2021,2021_17_CLE_PIT,1.0,PIT,CLE,61.0,6.0,0.0,3446.0,1646.0,0.0,0.4986434,-0.60729617,punt,0
2021,2021_17_CLE_PIT,1.0,CLE,PIT,55.0,10.0,0.0,3351.0,1551.0,0.0,0.45432845,-0.17714472,punt,0
2021,2021_17_CLE_PIT,1.0,PIT,CLE,70.0,11.0,0.0,3187.0,1387.0,0.0,0.45984438,0.035856273,punt,0
2021,2021_17_CLE_PIT,1.0,CLE,PIT,38.0,7.0,0.0,3033.0,1233.0,1.0,0.5242077,-2.2348545,go,0
2021,2021_17_CLE_PIT,1.0,PIT,CLE,42.0,1.0,0.0,2874.0,1074.0,0.0,0.50964594,2.1432495,go,1
2021,2021_17_CLE_PIT,1.0,PIT,CLE,36.0,5.0,0.0,2746.0,946.0,1.0,0.53802454,-2.8460214,go,0
2021,2021_17_CLE_PIT,2.0,CLE,PIT,70.0,16.0,0.0,2700.0,900.0,0.0,0.42191094,-0.28809506,punt,0
2021,2021_17_CLE_PIT,2.0,CLE,PIT,75.0,9.0,-7.0,2397.0,597.0,0.0,0.23859012,-0.54527485,punt,0
2021,2021_17_CLE_PIT,2.0,PIT,CLE,56.0,3.0,7.0,2239.0,439.0,0.0,0.73430127,-0.84325635,punt,0
2021,2021_17_CLE_PIT,2.0,PIT,CLE,4.0,4.0,7.0,1985.0,185.0,0.0,0.83189684,0.04740934,fg,0
2021,2021_17_CLE_PIT,2.0,CLE,PIT,46.0,9.0,-10.0,1843.0,43.0,0.0,0.18432449,-0.6767241,punt,0
2021,2021_17_CLE_PIT,3.0,CLE,PIT,59.0,4.0,-10.0,1667.0,1667.0,0.0,0.154083,-0.2369379,punt,0
2021,2021_17_CLE_PIT,3.0,PIT,CLE,12.0,8.0,10.0,1404.0,1404.0,0.0,0.9010519,0.18130173,fg,0
2021,2021_17_CLE_PIT,3.0,CLE,PIT,57.0,7.0,-13.0,1216.0,1216.0,0.0,0.068246864,0.5130675,punt,0
2021,2021_17_CLE_PIT,3.0,PIT,CLE,96.0,11.0,13.0,1089.0,1089.0,0.0,0.9289174,-0.021767877,punt,0
2021,2021_17_CLE_PIT,3.0,PIT,CLE,74.0,9.0,6.0,912.0,912.0,0.0,0.7181496,0.18238695,punt,0
2021,2021_17_CLE_PIT,4.0,CLE,PIT,64.0,20.0,-6.0,822.0,822.0,0.0,0.15466532,-1.3317474,punt,0
2021,2021_17_CLE_PIT,4.0,PIT,CLE,32.0,8.0,6.0,591.0,591.0,0.0,0.84063244,1.6565726,fg,0
2021,2021_17_CLE_PIT,4.0,CLE,PIT,91.0,26.0,-9.0,454.0,454.0,0.0,0.05191777,-0.24024945,go,0
2021,2021_17_CLE_PIT,4.0,CLE,PIT,95.0,30.0,-9.0,454.0,454.0,0.0,0.045414362,-0.94259334,punt,0
2021,2021_17_CLE_PIT,4.0,PIT,CLE,30.0,3.0,9.0,353.0,353.0,0.0,0.9469205,1.3423253,fg,0
2021,2021_17_CLE_PIT,4.0,CLE,PIT,75.0,19.0,-12.0,184.0,184.0,1.0,0.013691809,2.5606863,go,1
2021,2021_17_CLE_PIT,4.0,CLE,PIT,37.0,2.0,-12.0,116.0,116.0,1.0,0.017215544,2.8724437,go,1
2021,2021_17_CLE_PIT,4.0,CLE,PIT,73.0,3.0,-12.0,15.0,15.0,1.0,0.0014028804,-1.4399382,go,0
2021,2021_17_DEN_LAC,1.0,DEN,LAC,51.0,1.0,-7.0,3254.0,1454.0,0.0,0.28294343,2.4901483,go,1
2021,2021_17_DEN_LAC,1.0,DEN,LAC,44.0,6.0,-7.0,3127.0,1327.0,1.0,0.28421295,-3.2381341,go,0
2021,2021_17_DEN_LAC,1.0,LAC,DEN,44.0,8.0,7.0,3073.0,1273.0,0.0,0.7305173,-0.8782528,punt,0
2021,2021_17_DEN_LAC,1.0,DEN,LAC,76.0,5.0,-7.0,3010.0,1210.0,0.0,0.2525519,-0.38603294,punt,0
2021,2021_17_DEN_LAC,1.0,LAC,DEN,59.0,4.0,7.0,2960.0,1160.0,0.0,0.7247979,-0.20470019,punt,0
2021,2021_17_DEN_LAC,1.0,DEN,LAC,85.0,10.0,-7.0,2904.0,1104.0,0.0,0.24221504,0.37747225,punt,0
2021,2021_17_DEN_LAC,2.0,LAC,DEN,1.0,1.0,7.0,2489.0,689.0,0.0,0.8199819,0.010039913,fg,0
2021,2021_17_DEN_LAC,2.0,DEN,LAC,2.0,2.0,-10.0,2125.0,325.0,1.0,0.23546858,-3.1306643,go,0
2021,2021_17_DEN_LAC,2.0,LAC,DEN,90.0,2.0,10.0,2004.0,204.0,0.0,0.77517074,3.9966946,punt,0
2021,2021_17_DEN_LAC,2.0,LAC,DEN,41.0,2.0,10.0,1885.0,85.0,1.0,0.84249437,2.4542344,go,1
2021,2021_17_DEN_LAC,3.0,DEN,LAC,53.0,6.0,-14.0,1679.0,1679.0,0.0,0.08571003,-0.7203117,punt,0
2021,2021_17_DEN_LAC,3.0,LAC,DEN,5.0,5.0,14.0,1332.0,1332.0,0.0,0.9473412,0.030492105,fg,0
2021,2021_17_DEN_LAC,4.0,DEN,LAC,1.0,1.0,-17.0,900.0,900.0,0.0,0.04020167,-1.6631325,go,0
2021,2021_17_DEN_LAC,4.0,DEN,LAC,5.0,5.0,-17.0,896.0,896.0,0.0,0.036124922,0.023151366,fg,0
2021,2021_17_DEN_LAC,4.0,DEN,LAC,47.0,3.0,-21.0,686.0,686.0,1.0,0.008414824,-2.9153605,go,0
2021,2021_17_DET_SEA,1.0,SEA,DET,75.0,7.0,0.0,3540.0,1740.0,0.0,0.462802,0.21084534,punt,0
2021,2021_17_DET_SEA,1.0,DET,SEA,29.0,1.0,0.0,3284.0,1484.0,1.0,0.5346431,-4.111554,go,0
2021,2021_17_DET_SEA,1.0,DET,SEA,61.0,9.0,-7.0,2958.0,1158.0,0.0,0.27687058,-0.40111196,punt,0
2021,2021_17_DET_SEA,1.0,SEA,DET,33.0,14.0,7.0,2765.0,965.0,0.0,0.733799,2.006643,fg,0
2021,2021_17_DET_SEA,2.0,DET,SEA,73.0,8.0,-10.0,2696.0,896.0,0.0,0.16509503,-0.3496432,punt,0
2021,2021_17_DET_SEA,2.0,SEA,DET,17.0,1.0,10.0,2259.0,459.0,0.0,0.8770094,1.405602,go,1
2021,2021_17_DET_SEA,2.0,DET,SEA,75.0,10.0,-17.0,2146.0,346.0,0.0,0.07387294,1.288881,punt,0
2021,2021_17_DET_SEA,3.0,DET,SEA,39.0,3.0,-23.0,1308.0,1308.0,1.0,0.0065412666,5.0184245,go,1
2021,2021_17_DET_SEA,4.0,SEA,DET,18.0,3.0,16.0,333.0,333.0,0.0,0.99829406,0.38953248,fg,0
2021,2021_17_DET_SEA,4.0,SEA,DET,24.0,12.0,19.0,278.0,278.0,0.0,0.99916434,0.71549314,fg,0
2021,2021_17_HOU_SF,1.0,HOU,SF,75.0,5.0,0.0,3469.0,1669.0,0.0,0.3556656,0.67380446,punt,0
2021,2021_17_HOU_SF,1.0,SF,HOU,72.0,4.0,0.0,3364.0,1564.0,0.0,0.55278385,-0.46604213,punt,0
2021,2021_17_HOU_SF,1.0,HOU,SF,57.0,2.0,0.0,3233.0,1433.0,0.0,0.39136678,-0.50167173,punt,0
2021,2021_17_HOU_SF,1.0,SF,HOU,45.0,1.0,0.0,2967.0,1167.0,0.0,0.5969469,-3.724041,go,0
