season,week,game_id,team,interceptions,fumbles_forced,total_turnovers,turnovers_roll6
2023,9,2023_09_LA_GB,LA,0.0,2.0,2.0,1.3333333333333333
2023,11,2023_11_SEA_LA,LA,1.0,0.0,1.0,1.5
2023,12,2023_12_LA_ARI,LA,0.0,0.0,0.0,1.5
2023,13,2023_13_CLE_LA,LA,1.0,0.0,1.0,1.3333333333333333
2023,14,2023_14_LA_BAL,LA,1.0,0.0,1.0,1.0
2023,15,2023_15_WAS_LA,LA,1.0,0.0,1.0,1.0
2023,16,2023_16_NO_LA,LA,1.0,0.0,1.0,1.0
2023,17,2023_17_LA_NYG,LA,1.0,0.0,1.0,0.8333333333333334
2023,18,2023_18_LA_SF,LA,0.0,1.0,1.0,0.8333333333333334
2024,1,2024_01_LA_DET,LA,1.0,0.0,1.0,
2024,2,2024_02_LA_ARI,LA,0.0,1.0,1.0,
2024,3,2024_03_SF_LA,LA,0.0,2.0,2.0,
2024,4,2024_04_LA_CHI,LA,0.0,1.0,1.0,
2024,5,2024_05_GB_LA,LA,1.0,1.0,2.0,
2024,7,2024_07_LV_LA,LA,3.0,1.0,4.0,
2024,8,2024_08_MIN_LA,LA,0.0,0.0,0.0,1.8333333333333333
2024,9,2024_09_LA_SEA,LA,3.0,0.0,3.0,1.6666666666666667
2024,10,2024_10_MIA_LA,LA,1.0,1.0,2.0,2.0
2024,11,2024_11_LA_NE,LA,1.0,2.0,3.0,2.0
2024,12,2024_12_PHI_LA,LA,0.0,0.0,0.0,2.3333333333333335
2024,13,2024_13_LA_NO,LA,0.0,0.0,0.0,2.0
2024,14,2024_14_BUF_LA,LA,0.0,0.0,0.0,1.3333333333333333
2024,15,2024_15_LA_SF,LA,1.0,0.0,1.0,1.3333333333333333
2024,16,2024_16_LA_NYJ,LA,0.0,1.0,1.0,1.0
2024,17,2024_17_ARI_LA,LA,2.0,0.0,2.0,0.8333333333333334
2024,18,2024_18_SEA_LA,LA,0.0,0.0,0.0,0.6666666666666666
2016,1,2016_01_SD_KC,LAC,1.0,0.0,1.0,
2016,2,2016_02_JAX_SD,LAC,2.0,1.0,3.0,
2016,3,2016_03_SD_IND,LAC,1.0,2.0,3.0,
2016,4,2016_04_NO_SD,LAC,2.0,0.0,2.0,
2016,5,2016_05_SD_OAK,LAC,1.0,0.0,1.0,
2016,6,2016_06_DEN_SD,LAC,0.0,2.0,2.0,
2016,7,2016_07_SD_ATL,LAC,1.0,0.0,1.0,2.0
2016,8,2016_08_SD_DEN,LAC,1.0,2.0,3.0,2.0
2016,9,2016_09_TEN_SD,LAC,2.0,1.0,3.0,2.0
2016,10,2016_10_MIA_SD,LAC,0.0,1.0,1.0,2.0
2016,12,2016_12_SD_HOU,LAC,3.0,1.0,4.0,1.8333333333333333
2016,13,2016_13_TB_SD,LAC,1.0,0.0,1.0,2.3333333333333335
2016,14,2016_14_SD_CAR,LAC,1.0,0.0,1.0,2.1666666666666665
2016,15,2016_15_OAK_SD,LAC,1.0,2.0,3.0,2.1666666666666665
2016,16,2016_16_SD_CLE,LAC,0.0,0.0,0.0,2.1666666666666665
2016,17,2016_17_KC_SD,LAC,1.0,0.0,1.0,1.6666666666666667
2017,1,2017_01_LAC_DEN,LAC,1.0,1.0,2.0,
2017,2,2017_02_MIA_LAC,LAC,0.0,0.0,0.0,
2017,3,2017_03_KC_LAC,LAC,0.0,1.0,1.0,
2017,4,2017_04_PHI_LAC,LAC,0.0,0.0,0.0,
2017,5,2017_05_LAC_NYG,LAC,1.0,2.0,3.0,
2017,6,2017_06_LAC_OAK,LAC,2.0,1.0,3.0,
2017,7,2017_07_DEN_LAC,LAC,1.0,3.0,4.0,1.5
2017,8,2017_08_LAC_NE,LAC,0.0,0.0,0.0,1.8333333333333333
2017,10,2017_10_LAC_JAX,LAC,2.0,0.0,2.0,1.8333333333333333
2017,11,2017_11_BUF_LAC,LAC,5.0,1.0,6.0,2.0
2017,12,2017_12_LAC_DAL,LAC,2.0,0.0,2.0,3.0
2017,13,2017_13_CLE_LAC,LAC,1.0,1.0,2.0,2.8333333333333335
2017,14,2017_14_WAS_LAC,LAC,1.0,0.0,1.0,2.6666666666666665
2017,15,2017_15_LAC_KC,LAC,0.0,0.0,0.0,2.1666666666666665
2017,16,2017_16_LAC_NYJ,LAC,1.0,2.0,3.0,2.1666666666666665
2017,17,2017_17_OAK_LAC,LAC,1.0,1.0,2.0,2.3333333333333335
2018,1,2018_01_KC_LAC,LAC,0.0,1.0,1.0,
2018,2,2018_02_LAC_BUF,LAC,2.0,0.0,2.0,
2018,3,2018_03_LAC_LA,LAC,1.0,1.0,2.0,
2018,4,2018_04_SF_LAC,LAC,2.0,1.0,3.0,
2018,5,2018_05_OAK_LAC,LAC,1.0,1.0,2.0,
2018,6,2018_06_LAC_CLE,LAC,2.0,0.0,2.0,
2018,7,2018_07_TEN_LAC,LAC,1.0,0.0,1.0,2.0
2018,9,2018_09_LAC_SEA,LAC,1.0,0.0,1.0,2.0
2018,10,2018_10_LAC_OAK,LAC,0.0,1.0,1.0,1.8333333333333333
2018,11,2018_11_DEN_LAC,LAC,0.0,0.0,0.0,1.6666666666666667
2018,12,2018_12_ARI_LAC,LAC,1.0,0.0,1.0,1.1666666666666667
2018,13,2018_13_LAC_PIT,LAC,1.0,0.0,1.0,1.0
2018,14,2018_14_CIN_LAC,LAC,0.0,0.0,0.0,0.8333333333333334
2018,15,2018_15_LAC_KC,LAC,0.0,0.0,0.0,0.6666666666666666
2018,16,2018_16_BAL_LAC,LAC,0.0,1.0,1.0,0.5
2018,17,2018_17_LAC_DEN,LAC,1.0,2.0,3.0,0.5
2019,1,2019_01_IND_LAC,LAC,0.0,0.0,0.0,
2019,2,2019_02_LAC_DET,LAC,2.0,0.0,2.0,
2019,3,2019_03_HOU_LAC,LAC,0.0,0.0,0.0,
2019,4,2019_04_LAC_MIA,LAC,1.0,2.0,3.0,
2019,5,2019_05_DEN_LAC,LAC,1.0,1.0,2.0,
2019,6,2019_06_PIT_LAC,LAC,1.0,0.0,1.0,
2019,7,2019_07_LAC_TEN,LAC,1.0,1.0,2.0,1.3333333333333333
2019,8,2019_08_LAC_CHI,LAC,1.0,0.0,1.0,1.6666666666666667
2019,9,2019_09_GB_LAC,LAC,0.0,0.0,0.0,1.5
2019,10,2019_10_LAC_OAK,LAC,0.0,0.0,0.0,1.5
2019,11,2019_11_KC_LAC,LAC,1.0,1.0,2.0,1.0
2019,13,2019_13_LAC_DEN,LAC,1.0,0.0,1.0,1.0
2019,14,2019_14_LAC_JAX,LAC,0.0,0.0,0.0,1.0
2019,15,2019_15_MIN_LAC,LAC,1.0,0.0,1.0,0.6666666666666666
2019,16,2019_16_OAK_LAC,LAC,0.0,0.0,0.0,0.6666666666666666
2019,17,2019_17_LAC_KC,LAC,1.0,0.0,1.0,0.6666666666666666
2020,1,2020_01_LAC_CIN,LAC,1.0,1.0,2.0,
2020,2,2020_02_KC_LAC,LAC,0.0,0.0,0.0,
2020,3,2020_03_CAR_LAC,LAC,0.0,0.0,0.0,
2020,4,2020_04_LAC_TB,LAC,1.0,0.0,1.0,
2020,5,2020_05_LAC_NO,LAC,1.0,1.0,2.0,
2020,7,2020_07_JAX_LAC,LAC,0.0,1.0,1.0,
2020,8,2020_08_LAC_DEN,LAC,1.0,0.0,1.0,1.0
2020,9,2020_09_LV_LAC,LAC,0.0,1.0,1.0,0.8333333333333334
2020,10,2020_10_LAC_MIA,LAC,0.0,0.0,0.0,1.0
2020,11,2020_11_NYJ_LAC,LAC,1.0,0.0,1.0,1.0
2020,12,2020_12_LAC_BUF,LAC,1.0,1.0,2.0,1.0
2020,13,2020_13_NE_LAC,LAC,0.0,1.0,1.0,1.0
2020,14,2020_14_ATL_LAC,LAC,3.0,0.0,3.0,1.0
2020,15,2020_15_LAC_LV,LAC,1.0,0.0,1.0,1.3333333333333333
2020,16,2020_16_DEN_LAC,LAC,2.0,0.0,2.0,1.3333333333333333
2020,17,2020_17_LAC_KC,LAC,0.0,0.0,0.0,1.6666666666666667
2021,1,2021_01_LAC_WAS,LAC,0.0,3.0,3.0,
2021,2,2021_02_DAL_LAC,LAC,1.0,1.0,2.0,
2021,3,2021_03_LAC_KC,LAC,2.0,2.0,4.0,
2021,4,2021_04_LV_LAC,LAC,1.0,1.0,2.0,
2021,5,2021_05_CLE_LAC,LAC,0.0,1.0,1.0,
2021,6,2021_06_LAC_BAL,LAC,2.0,1.0,3.0,
2021,8,2021_08_NE_LAC,LAC,0.0,1.0,1.0,2.5
2021,9,2021_09_LAC_PHI,LAC,0.0,0.0,0.0,2.1666666666666665
2021,10,2021_10_MIN_LAC,LAC,0.0,1.0,1.0,1.8333333333333333
2021,11,2021_11_PIT_LAC,LAC,0.0,1.0,1.0,1.3333333333333333
2021,12,2021_12_LAC_DEN,LAC,1.0,1.0,2.0,1.1666666666666667
2021,13,2021_13_LAC_CIN,LAC,2.0,2.0,4.0,1.3333333333333333
2021,14,2021_14_NYG_LAC,LAC,1.0,1.0,2.0,1.5
2021,15,2021_15_KC_LAC,LAC,1.0,1.0,2.0,1.6666666666666667
2021,16,2021_16_LAC_HOU,LAC,0.0,0.0,0.0,2.0
2021,17,2021_17_DEN_LAC,LAC,0.0,0.0,0.0,1.8333333333333333
2021,18,2021_18_LAC_LV,LAC,0.0,3.0,3.0,1.6666666666666667
2022,1,2022_01_LV_LAC,LAC,3.0,3.0,6.0,
2022,2,2022_02_LAC_KC,LAC,0.0,0.0,0.0,
2022,3,2022_03_JAX_LAC,LAC,0.0,0.0,0.0,
2022,4,2022_04_LAC_HOU,LAC,2.0,1.0,3.0,
2022,5,2022_05_LAC_CLE,LAC,1.0,0.0,1.0,
2022,6,2022_06_DEN_LAC,LAC,0.0,0.0,0.0,
2022,7,2022_07_SEA_LAC,LAC,1.0,0.0,1.0,1.6666666666666667
2022,9,2022_09_LAC_ATL,LAC,0.0,1.0,1.0,0.8333333333333334
2022,10,2022_10_LAC_SF,LAC,0.0,1.0,1.0,1.0
2022,11,2022_11_KC_LAC,LAC,0.0,2.0,2.0,1.1666666666666667
2022,12,2022_12_LAC_ARI,LAC,1.0,1.0,2.0,1.0
2022,13,2022_13_LAC_LV,LAC,1.0,1.0,2.0,1.1666666666666667
2022,14,2022_14_MIA_LAC,LAC,0.0,1.0,1.0,1.5
2022,15,2022_15_TEN_LAC,LAC,1.0,1.0,2.0,1.5
2022,16,2022_16_LAC_IND,LAC,3.0,0.0,3.0,1.6666666666666667
2022,17,2022_17_LA_LAC,LAC,0.0,1.0,1.0,2.0
2022,18,2022_18_LAC_DEN,LAC,1.0,0.0,1.0,1.8333333333333333
2023,1,2023_01_MIA_LAC,LAC,1.0,0.0,1.0,
2023,2,2023_02_LAC_TEN,LAC,0.0,0.0,0.0,
2023,3,2023_03_LAC_MIN,LAC,1.0,1.0,2.0,
2023,4,2023_04_LV_LAC,LAC,1.0,2.0,3.0,
2023,6,2023_06_DAL_LAC,LAC,0.0,0.0,0.0,
2023,7,2023_07_LAC_KC,LAC,1.0,1.0,2.0,
2023,8,2023_08_CHI_LAC,LAC,2.0,0.0,2.0,1.3333333333333333
2023,9,2023_09_LAC_NYJ,LAC,0.0,3.0,3.0,1.5
2023,10,2023_10_DET_LAC,LAC,0.0,0.0,0.0,2.0
2023,11,2023_11_LAC_GB,LAC,0.0,1.0,1.0,1.6666666666666667
2023,12,2023_12_BAL_LAC,LAC,0.0,1.0,1.0,1.3333333333333333
2023,13,2023_13_LAC_NE,LAC,0.0,2.0,2.0,1.5
2023,14,2023_14_DEN_LAC,LAC,1.0,0.0,1.0,1.5
2023,15,2023_15_LAC_LV,LAC,0.0,1.0,1.0,1.3333333333333333
2023,16,2023_16_BUF_LAC,LAC,1.0,2.0,3.0,1.0
2023,17,2023_17_LAC_DEN,LAC,0.0,0.0,0.0,1.5
2023,18,2023_18_KC_LAC,LAC,1.0,0.0,1.0,1.3333333333333333
2024,1,2024_01_LV_LAC,LAC,1.0,1.0,2.0,
2024,2,2024_02_LAC_CAR,LAC,1.0,0.0,1.0,
2024,3,2024_03_LAC_PIT,LAC,1.0,0.0,1.0,
2024,4,2024_04_KC_LAC,LAC,1.0,2.0,3.0,
2024,6,2024_06_LAC_DEN,LAC,1.0,1.0,2.0,
2024,7,2024_07_LAC_ARI,LAC,1.0,2.0,3.0,
2024,8,2024_08_NO_LAC,LAC,0.0,0.0,0.0,2.0
2024,9,2024_09_LAC_CLE,LAC,3.0,1.0,4.0,1.6666666666666667
2024,10,2024_10_TEN_LAC,LAC,0.0,1.0,1.0,2.1666666666666665
2024,11,2024_11_CIN_LAC,LAC,0.0,0.0,0.0,2.1666666666666665
2024,12,2024_12_BAL_LAC,LAC,0.0,0.0,0.0,1.6666666666666667
2024,13,2024_13_LAC_ATL,LAC,4.0,1.0,5.0,1.3333333333333333
2024,14,2024_14_LAC_KC,LAC,0.0,0.0,0.0,1.6666666666666667
2024,15,2024_15_TB_LAC,LAC,1.0,1.0,2.0,1.6666666666666667
2024,16,2024_16_DEN_LAC,LAC,0.0,0.0,0.0,1.3333333333333333
2024,17,2024_17_LAC_NE,LAC,0.0,0.0,0.0,1.1666666666666667
2024,18,2024_18_LAC_LV,LAC,1.0,0.0,1.0,1.1666666666666667
2016,1,2016_01_OAK_NO,LV,0.0,2.0,2.0,
2016,2,2016_02_ATL_OAK,LV,1.0,0.0,1.0,
2016,3,2016_03_OAK_TEN,LV,2.0,1.0,3.0,
2016,4,2016_04_OAK_BAL,LV,0.0,3.0,3.0,
2016,5,2016_05_SD_OAK,LV,2.0,3.0,5.0,
2016,6,2016_06_KC_OAK,LV,0.0,0.0,0.0,
2016,7,2016_07_OAK_JAX,LV,2.0,1.0,3.0,2.3333333333333335
2016,8,2016_08_OAK_TB,LV,0.0,2.0,2.0,2.5
2016,9,2016_09_DEN_OAK,LV,1.0,1.0,2.0,2.6666666666666665
2016,11,2016_11_HOU_OAK,LV,1.0,0.0,1.0,2.5
2016,12,2016_12_CAR_OAK,LV,1.0,1.0,2.0,2.1666666666666665
2016,13,2016_13_BUF_OAK,LV,1.0,1.0,2.0,1.6666666666666667
2016,14,2016_14_OAK_KC,LV,1.0,1.0,2.0,2.0
2016,15,2016_15_OAK_SD,LV,1.0,2.0,3.0,1.8333333333333333
2016,16,2016_16_IND_OAK,LV,2.0,1.0,3.0,2.0
2016,17,2016_17_OAK_DEN,LV,1.0,1.0,2.0,2.1666666666666665
2017,1,2017_01_OAK_TEN,LV,0.0,0.0,0.0,
2017,2,2017_02_NYJ_OAK,LV,0.0,1.0,1.0,
2017,3,2017_03_OAK_WAS,LV,0.0,1.0,1.0,
2017,4,2017_04_OAK_DEN,LV,0.0,0.0,0.0,
2017,5,2017_05_BAL_OAK,LV,0.0,1.0,1.0,
2017,6,2017_06_LAC_OAK,LV,0.0,1.0,1.0,
2017,7,2017_07_KC_OAK,LV,0.0,0.0,0.0,0.6666666666666666
2017,8,2017_08_OAK_BUF,LV,0.0,1.0,1.0,0.6666666666666666
2017,9,2017_09_OAK_MIA,LV,0.0,1.0,1.0,0.6666666666666666
2017,11,2017_11_NE_OAK,LV,0.0,1.0,1.0,0.6666666666666666
2017,12,2017_12_DEN_OAK,LV,1.0,1.0,2.0,0.8333333333333334
2017,13,2017_13_NYG_OAK,LV,0.0,3.0,3.0,1.0
2017,14,2017_14_OAK_KC,LV,1.0,0.0,1.0,1.3333333333333333
2017,15,2017_15_DAL_OAK,LV,2.0,0.0,2.0,1.5
2017,16,2017_16_OAK_PHI,LV,1.0,1.0,2.0,1.6666666666666667
2017,17,2017_17_OAK_LAC,LV,0.0,2.0,2.0,1.8333333333333333
2018,1,2018_01_LA_OAK,LV,0.0,1.0,1.0,
2018,2,2018_02_OAK_DEN,LV,1.0,0.0,1.0,
2018,3,2018_03_OAK_MIA,LV,0.0,0.0,0.0,
2018,4,2018_04_CLE_OAK,LV,2.0,2.0,4.0,
2018,5,2018_05_OAK_LAC,LV,0.0,0.0,0.0,
2018,6,2018_06_SEA_OAK,LV,1.0,0.0,1.0,
2018,8,2018_08_IND_OAK,LV,0.0,0.0,0.0,1.1666666666666667
2018,9,2018_09_OAK_SF,LV,0.0,0.0,0.0,1.0
2018,10,2018_10_LAC_OAK,LV,1.0,0.0,1.0,0.8333333333333334
2018,11,2018_11_OAK_ARI,LV,2.0,0.0,2.0,1.0
2018,12,2018_12_OAK_BAL,LV,2.0,0.0,2.0,0.6666666666666666
2018,13,2018_13_KC_OAK,LV,0.0,1.0,1.0,1.0
2018,14,2018_14_PIT_OAK,LV,1.0,0.0,1.0,1.0
2018,15,2018_15_OAK_CIN,LV,1.0,0.0,1.0,1.1666666666666667
2018,16,2018_16_DEN_OAK,LV,2.0,1.0,3.0,1.3333333333333333
2018,17,2018_17_OAK_KC,LV,1.0,0.0,1.0,1.6666666666666667
2019,1,2019_01_DEN_OAK,LV,0.0,1.0,1.0,
2019,2,2019_02_KC_OAK,LV,0.0,1.0,1.0,
2019,3,2019_03_OAK_MIN,LV,0.0,0.0,0.0,
2019,4,2019_04_OAK_IND,LV,1.0,1.0,2.0,
2019,5,2019_05_CHI_OAK,LV,2.0,0.0,2.0,
2019,7,2019_07_OAK_GB,LV,0.0,0.0,0.0,
2019,8,2019_08_OAK_HOU,LV,0.0,1.0,1.0,1.0
2019,9,2019_09_DET_OAK,LV,1.0,0.0,1.0,1.0
2019,10,2019_10_LAC_OAK,LV,3.0,1.0,4.0,1.0
2019,11,2019_11_CIN_OAK,LV,1.0,1.0,2.0,1.6666666666666667
2019,12,2019_12_OAK_NYJ,LV,0.0,0.0,0.0,1.6666666666666667
2019,13,2019_13_OAK_KC,LV,0.0,0.0,0.0,1.3333333333333333
2019,14,2019_14_TEN_OAK,LV,1.0,0.0,1.0,1.3333333333333333
2019,15,2019_15_JAX_OAK,LV,0.0,0.0,0.0,1.3333333333333333
2019,16,2019_16_OAK_LAC,LV,0.0,0.0,0.0,1.1666666666666667
2019,17,2019_17_OAK_DEN,LV,0.0,3.0,3.0,0.5
2020,1,2020_01_LV_CAR,LV,0.0,0.0,0.0,
2020,2,2020_02_NO_LV,LV,1.0,0.0,1.0,
2020,3,2020_03_LV_NE,LV,1.0,0.0,1.0,
2020,4,2020_04_BUF_LV,LV,0.0,1.0,1.0,
2020,5,2020_05_LV_KC,LV,1.0,0.0,1.0,
2020,7,2020_07_TB_LV,LV,0.0,1.0,1.0,
2020,8,2020_08_LV_CLE,LV,0.0,1.0,1.0,0.8333333333333334
2020,9,2020_09_LV_LAC,LV,0.0,1.0,1.0,1.0
2020,10,2020_10_DEN_LV,LV,4.0,2.0,6.0,1.0
2020,11,2020_11_KC_LV,LV,1.0,0.0,1.0,1.8333333333333333
2020,12,2020_12_LV_ATL,LV,1.0,0.0,1.0,1.8333333333333333
2020,13,2020_13_LV_NYJ,LV,1.0,2.0,3.0,1.8333333333333333
2020,14,2020_14_IND_LV,LV,0.0,0.0,0.0,2.1666666666666665
2020,15,2020_15_LAC_LV,LV,0.0,1.0,1.0,2.0
2020,16,2020_16_MIA_LV,LV,0.0,0.0,0.0,2.0
2020,17,2020_17_LV_DEN,LV,0.0,0.0,0.0,1.0
2021,1,2021_01_BAL_LV,LV,0.0,2.0,2.0,
2021,2,2021_02_LV_PIT,LV,1.0,0.0,1.0,
2021,3,2021_03_MIA_LV,LV,0.0,1.0,1.0,
2021,4,2021_04_LV_LAC,LV,0.0,0.0,0.0,
2021,5,2021_05_CHI_LV,LV,0.0,0.0,0.0,
2021,6,2021_06_LV_DEN,LV,3.0,1.0,4.0,
2021,7,2021_07_PHI_LV,LV,0.0,2.0,2.0,1.3333333333333333
2021,9,2021_09_LV_NYG,LV,0.0,2.0,2.0,1.3333333333333333
2021,10,2021_10_KC_LV,LV,0.0,1.0,1.0,1.5
2021,11,2021_11_CIN_LV,LV,0.0,1.0,1.0,1.5
2021,12,2021_12_LV_DAL,LV,0.0,0.0,0.0,1.6666666666666667
2021,13,2021_13_WAS_LV,LV,1.0,0.0,1.0,1.6666666666666667
2021,14,2021_14_LV_KC,LV,0.0,0.0,0.0,1.1666666666666667
2021,15,2021_15_LV_CLE,LV,0.0,0.0,0.0,0.8333333333333334
2021,16,2021_16_DEN_LV,LV,0.0,0.0,0.0,0.5
2021,17,2021_17_LV_IND,LV,0.0,1.0,1.0,0.3333333333333333
2021,18,2021_18_LAC_LV,LV,1.0,0.0,1.0,0.3333333333333333
2022,1,2022_01_LV_LAC,LV,0.0,1.0,1.0,
2022,2,2022_02_ARI_LV,LV,1.0,0.0,1.0,
2022,3,2022_03_LV_TEN,LV,1.0,1.0,2.0,
2022,4,2022_04_DEN_LV,LV,0.0,1.0,1.0,
2022,5,2022_05_LV_KC,LV,0.0,0.0,0.0,
2022,7,2022_07_HOU_LV,LV,1.0,0.0,1.0,
2022,8,2022_08_LV_NO,LV,0.0,0.0,0.0,1.0
2022,9,2022_09_LV_JAX,LV,0.0,0.0,0.0,0.8333333333333334
2022,10,2022_10_IND_LV,LV,0.0,2.0,2.0,0.6666666666666666
2022,11,2022_11_LV_DEN,LV,0.0,1.0,1.0,0.6666666666666666
2022,12,2022_12_LV_SEA,LV,1.0,0.0,1.0,0.6666666666666666
2022,13,2022_13_LAC_LV,LV,0.0,2.0,2.0,0.8333333333333334
2022,14,2022_14_LV_LA,LV,0.0,1.0,1.0,1.0
2022,15,2022_15_NE_LV,LV,0.0,0.0,0.0,1.1666666666666667
2022,16,2022_16_LV_PIT,LV,1.0,0.0,1.0,1.1666666666666667
2022,17,2022_17_SF_LV,LV,1.0,0.0,1.0,1.0
2022,18,2022_18_KC_LV,LV,0.0,0.0,0.0,1.0
2023,1,2023_01_LV_DEN,LV,0.0,0.0,0.0,
2023,2,2023_02_LV_BUF,LV,0.0,0.0,0.0,
2023,3,2023_03_PIT_LV,LV,0.0,0.0,0.0,
2023,4,2023_04_LV_LAC,LV,1.0,0.0,1.0,
2023,5,2023_05_GB_LV,LV,3.0,0.0,3.0,
2023,6,2023_06_NE_LV,LV,1.0,0.0,1.0,
2023,7,2023_07_LV_CHI,LV,0.0,1.0,1.0,0.8333333333333334
2023,8,2023_08_LV_DET,LV,1.0,2.0,3.0,1.0
2023,9,2023_09_NYG_LV,LV,2.0,1.0,3.0,1.5
2023,10,2023_10_NYJ_LV,LV,1.0,1.0,2.0,2.0
2023,11,2023_11_LV_MIA,LV,1.0,2.0,3.0,2.1666666666666665
2023,12,2023_12_KC_LV,LV,0.0,0.0,0.0,2.1666666666666665
2023,14,2023_14_MIN_LV,LV,0.0,0.0,0.0,2.0
2023,15,2023_15_LAC_LV,LV,1.0,4.0,5.0,1.8333333333333333
2023,16,2023_16_LV_KC,LV,1.0,1.0,2.0,2.1666666666666665
2023,17,2023_17_LV_IND,LV,0.0,1.0,1.0,2.0
2023,18,2023_18_DEN_LV,LV,1.0,0.0,1.0,1.8333333333333333
2024,1,2024_01_LV_LAC,LV,0.0,0.0,0.0,
2024,2,2024_02_LV_BAL,LV,1.0,0.0,1.0,
2024,3,2024_03_CAR_LV,LV,0.0,0.0,0.0,
2024,4,2024_04_CLE_LV,LV,1.0,0.0,1.0,
2024,5,2024_05_LV_DEN,LV,0.0,0.0,0.0,
2024,6,2024_06_PIT_LV,LV,0.0,0.0,0.0,
2024,7,2024_07_LV_LA,LV,1.0,0.0,1.0,0.3333333333333333
2024,8,2024_08_KC_LV,LV,1.0,0.0,1.0,0.5
2024,9,2024_09_LV_CIN,LV,1.0,0.0,1.0,0.5
2024,11,2024_11_LV_MIA,LV,0.0,1.0,1.0,0.6666666666666666
2024,12,2024_12_DEN_LV,LV,0.0,0.0,0.0,0.6666666666666666
2024,13,2024_13_LV_KC,LV,0.0,0.0,0.0,0.6666666666666666
2024,14,2024_14_LV_TB,LV,2.0,1.0,3.0,0.6666666666666666
2024,15,2024_15_ATL_LV,LV,1.0,0.0,1.0,1.0
2024,16,2024_16_JAX_LV,LV,0.0,2.0,2.0,1.0
2024,17,2024_17_LV_NO,LV,2.0,2.0,4.0,1.1666666666666667
2024,18,2024_18_LAC_LV,LV,0.0,0.0,0.0,1.6666666666666667
2016,1,2016_01_MIA_SEA,MIA,1.0,0.0,1.0,
2016,2,2016_02_MIA_NE,MIA,0.0,3.0,3.0,
2016,3,2016_03_CLE_MIA,MIA,0.0,2.0,2.0,
2016,4,2016_04_MIA_CIN,MIA,0.0,1.0,1.0,
2016,5,2016_05_TEN_MIA,MIA,0.0,1.0,1.0,
2016,6,2016_06_PIT_MIA,MIA,2.0,0.0,2.0,
2016,7,2016_07_BUF_MIA,MIA,0.0,0.0,0.0,1.6666666666666667
2016,9,2016_09_NYJ_MIA,MIA,2.0,2.0,4.0,1.5
2016,10,2016_10_MIA_SD,MIA,4.0,0.0,4.0,1.6666666666666667
2016,11,2016_11_MIA_LA,MIA,0.0,1.0,1.0,2.0
2016,12,2016_12_SF_MIA,MIA,1.0,1.0,2.0,2.0
2016,13,2016_13_MIA_BAL,MIA,1.0,1.0,2.0,2.1666666666666665
2016,14,2016_14_ARI_MIA,MIA,2.0,2.0,4.0,2.1666666666666665
2016,15,2016_15_MIA_NYJ,MIA,3.0,1.0,4.0,2.8333333333333335
2016,16,2016_16_MIA_BUF,MIA,0.0,1.0,1.0,2.8333333333333335
2016,17,2016_17_NE_MIA,MIA,0.0,1.0,1.0,2.3333333333333335
2017,2,2017_02_MIA_LAC,MIA,0.0,0.0,0.0,
2017,3,2017_03_MIA_NYJ,MIA,0.0,2.0,2.0,
2017,4,2017_04_NO_MIA,MIA,0.0,0.0,0.0,
2017,5,2017_05_TEN_MIA,MIA,0.0,2.0,2.0,
2017,6,2017_06_MIA_ATL,MIA,1.0,0.0,1.0,
2017,7,2017_07_NYJ_MIA,MIA,1.0,0.0,1.0,
2017,8,2017_08_MIA_BAL,MIA,0.0,0.0,0.0,1.0
2017,9,2017_09_OAK_MIA,MIA,1.0,1.0,2.0,1.0
2017,10,2017_10_MIA_CAR,MIA,0.0,0.0,0.0,1.0
2017,11,2017_11_TB_MIA,MIA,0.0,0.0,0.0,1.0
2017,12,2017_12_MIA_NE,MIA,1.0,1.0,2.0,0.6666666666666666
2017,13,2017_13_DEN_MIA,MIA,3.0,0.0,3.0,0.8333333333333334
2017,14,2017_14_NE_MIA,MIA,2.0,0.0,2.0,1.1666666666666667
2017,15,2017_15_MIA_BUF,MIA,0.0,0.0,0.0,1.5
2017,16,2017_16_MIA_KC,MIA,0.0,0.0,0.0,1.1666666666666667
2017,17,2017_17_BUF_MIA,MIA,0.0,0.0,0.0,1.1666666666666667
2018,1,2018_01_TEN_MIA,MIA,3.0,0.0,3.0,
2018,2,2018_02_MIA_NYJ,MIA,2.0,2.0,4.0,
2018,3,2018_03_OAK_MIA,MIA,2.0,0.0,2.0,
2018,4,2018_04_MIA_NE,MIA,2.0,0.0,2.0,
2018,5,2018_05_MIA_CIN,MIA,1.0,0.0,1.0,
2018,6,2018_06_CHI_MIA,MIA,1.0,2.0,3.0,
2018,7,2018_07_DET_MIA,MIA,0.0,2.0,2.0,2.5
2018,8,2018_08_MIA_HOU,MIA,0.0,0.0,0.0,2.3333333333333335
2018,9,2018_09_NYJ_MIA,MIA,4.0,0.0,4.0,1.6666666666666667
2018,10,2018_10_MIA_GB,MIA,0.0,0.0,0.0,2.0
2018,12,2018_12_MIA_IND,MIA,2.0,2.0,4.0,1.6666666666666667
2018,13,2018_13_BUF_MIA,MIA,2.0,1.0,3.0,2.1666666666666665
2018,14,2018_14_NE_MIA,MIA,0.0,1.0,1.0,2.1666666666666665
2018,15,2018_15_MIA_MIN,MIA,1.0,0.0,1.0,2.0
2018,16,2018_16_JAX_MIA,MIA,0.0,1.0,1.0,2.1666666666666665
