game_id,season,week,game_date,posteam,defteam,qtr,yardline_100,kick_distance,distance_bucket,game_seconds_remaining,score_differential,wp,fg_prob,fg_made,fg_blocked,field_goal_result,kicker_player_id,kicker_player_name,epa,play_id
2020_07_SF_NE,2020,7,2020-10-25,NE,SF,3.0,23.0,41.0,41-50,1553.0,-20.0,0.05660023,0.8553477,true,false,made,00-0025565,N.Folk,0.7973399,2116.0
2020_07_SF_NE,2020,7,2020-10-25,SF,NE,4.0,14.0,32.0,31-40,811.0,24.0,0.99906534,0.9497587,true,false,made,00-0023252,R.Gould,0.21291399,2767.0
2020_07_TB_LV,2020,7,2020-10-25,LV,TB,2.0,24.0,42.0,41-50,2696.0,0.0,0.6430129,0.83330715,true,false,made,00-0034161,D.Carlson,0.9280282,946.0
2020_07_TB_LV,2020,7,2020-10-25,TB,LV,3.0,10.0,29.0,0-30,1400.0,11.0,0.90600824,0.98238623,true,false,made,00-0026968,R.Succop,0.07299692,2592.0
2020_07_TB_LV,2020,7,2020-10-25,LV,TB,4.0,17.0,36.0,31-40,768.0,-7.0,0.25275317,0.9365772,true,false,made,00-0034161,D.Carlson,0.32761946,3263.0
2020_08_ATL_CAR,2020,8,2020-10-29,ATL,CAR,1.0,3.0,20.0,0-30,3377.0,0.0,0.5314592,0.9898647,true,false,made,00-0033702,Y.Koo,0.0307799,225.0
2020_08_ATL_CAR,2020,8,2020-10-29,ATL,CAR,1.0,18.0,37.0,31-40,2861.0,-4.0,0.32557046,0.9162248,true,false,made,00-0033702,Y.Koo,0.38947284,797.0
2020_08_ATL_CAR,2020,8,2020-10-29,ATL,CAR,2.0,18.0,36.0,31-40,1803.0,-1.0,0.47898751,0.90256876,true,false,made,00-0033702,Y.Koo,0.29229376,1931.0
2020_08_ATL_CAR,2020,8,2020-10-29,ATL,CAR,3.0,11.0,29.0,0-30,1287.0,2.0,0.6690494,0.9665511,true,false,made,00-0033702,Y.Koo,0.13370526,2474.0
2020_08_ATL_CAR,2020,8,2020-10-29,CAR,ATL,3.0,21.0,39.0,31-40,1084.0,-5.0,0.39891332,0.8810055,true,false,made,00-0035192,J.Slye,0.6373988,2831.0
2020_08_DAL_PHI,2020,8,2020-11-01,DAL,PHI,1.0,31.0,49.0,41-50,3315.0,0.0,0.43855134,0.71637756,true,false,made,00-0029621,G.Zuerlein,1.5208327,237.0
2020_08_DAL_PHI,2020,8,2020-11-01,DAL,PHI,2.0,31.0,49.0,41-50,2390.0,-4.0,0.317159,0.71433,true,false,made,00-0029621,G.Zuerlein,1.4584017,1212.0
2020_08_DAL_PHI,2020,8,2020-11-01,DAL,PHI,2.0,41.0,59.0,56+,1810.0,-1.0,0.41533905,0.4313165,true,false,made,00-0029621,G.Zuerlein,1.8641065,2039.0
2020_08_DAL_PHI,2020,8,2020-11-01,DAL,PHI,3.0,34.0,52.0,51-55,1278.0,2.0,0.56731325,0.6525931,false,false,missed,00-0029621,G.Zuerlein,-3.5493586,2544.0
2020_08_IND_DET,2020,8,2020-11-01,DET,IND,2.0,30.0,48.0,41-50,1805.0,-13.0,0.16726427,0.7433532,false,false,missed,00-0023853,M.Prater,-2.2300596,1994.0
2020_08_LAC_DEN,2020,8,2020-11-01,DEN,LAC,1.0,16.0,35.0,31-40,3307.0,0.0,0.5807963,0.9347264,true,false,made,00-0029822,B.McManus,0.31565565,331.0
2020_08_LAC_DEN,2020,8,2020-11-01,LAC,DEN,3.0,34.0,52.0,51-55,1358.0,18.0,0.9452796,0.6526448,true,false,made,00-0034084,M.Badgley,1.9175062,2717.0
2020_08_LAC_DEN,2020,8,2020-11-01,LAC,DEN,4.0,29.0,47.0,41-50,482.0,7.0,0.87986434,0.74759954,true,false,made,00-0034084,M.Badgley,1.326532,3718.0
2020_08_LAC_DEN,2020,8,2020-11-01,LAC,DEN,4.0,15.0,33.0,31-40,154.0,3.0,0.8299904,0.93736315,true,false,made,00-0034084,M.Badgley,0.25262278,4173.0
2020_08_LA_MIA,2020,8,2020-11-01,LA,MIA,2.0,5.0,23.0,0-30,1815.0,-21.0,0.051951554,0.9832739,true,false,made,00-0028787,K.Forbath,0.049960356,2465.0
2020_08_LA_MIA,2020,8,2020-11-01,LA,MIA,4.0,30.0,48.0,41-50,222.0,-11.0,0.045294512,0.72035575,false,false,missed,00-0028787,K.Forbath,-3.1637638,4288.0
2020_08_LV_CLE,2020,8,2020-11-01,LV,CLE,1.0,23.0,41.0,41-50,3338.0,0.0,0.4780981,0.85592544,false,false,missed,00-0034161,D.Carlson,-4.097022,273.0
2020_08_LV_CLE,2020,8,2020-11-01,CLE,LV,2.0,22.0,41.0,41-50,2619.0,0.0,0.63767797,0.8687262,true,false,made,00-0030850,C.Parkey,0.6791194,985.0
2020_08_LV_CLE,2020,8,2020-11-01,LV,CLE,2.0,10.0,29.0,0-30,2121.0,-3.0,0.41400364,0.96815956,true,false,made,00-0034161,D.Carlson,0.121881776,1414.0
2020_08_LV_CLE,2020,8,2020-11-01,LV,CLE,2.0,15.0,33.0,31-40,1802.0,0.0,0.5543028,0.932427,true,false,made,00-0034161,D.Carlson,0.202719,1950.0
2020_08_LV_CLE,2020,8,2020-11-01,CLE,LV,3.0,20.0,38.0,31-40,1430.0,-3.0,0.48828673,0.893707,true,false,made,00-0030850,C.Parkey,0.5550707,2264.0
2020_08_LV_CLE,2020,8,2020-11-01,LV,CLE,4.0,6.0,24.0,0-30,267.0,7.0,0.9359178,0.98278034,true,false,made,00-0034161,D.Carlson,0.063022345,3248.0
2020_08_LV_CLE,2020,8,2020-11-01,CLE,LV,4.0,19.0,37.0,31-40,118.0,-10.0,0.030681182,0.8996158,false,false,missed,00-0030850,C.Parkey,-3.2303708,3642.0
2020_08_NE_BUF,2020,8,2020-11-01,NE,BUF,2.0,25.0,43.0,41-50,2455.0,-7.0,0.24039222,0.8242896,true,false,made,00-0025565,N.Folk,0.82921356,1162.0
2020_08_NE_BUF,2020,8,2020-11-01,NE,BUF,2.0,15.0,33.0,31-40,1812.0,-4.0,0.41715956,0.9324945,true,false,made,00-0025565,N.Folk,0.2033329,1892.0
2020_08_NE_BUF,2020,8,2020-11-01,BUF,NE,4.0,10.0,28.0,0-30,250.0,0.0,0.6635916,0.9691475,true,false,made,00-0036162,T.Bass,0.11648664,3326.0
2020_08_NO_CHI,2020,8,2020-11-01,NO,CHI,1.0,20.0,38.0,31-40,3197.0,0.0,0.47799784,0.89415544,true,false,made,00-0032569,W.Lutz,0.48620766,313.0
2020_08_NO_CHI,2020,8,2020-11-01,CHI,NO,1.0,26.0,44.0,41-50,2777.0,-3.0,0.55385274,0.80711234,true,false,made,00-0031203,C.Santos,1.0698991,775.0
2020_08_NO_CHI,2020,8,2020-11-01,NO,CHI,2.0,9.0,27.0,0-30,2443.0,0.0,0.5077878,0.9745086,false,false,missed,00-0032569,W.Lutz,-3.7265177,1052.0
2020_08_NO_CHI,2020,8,2020-11-01,CHI,NO,2.0,11.0,29.0,0-30,1903.0,7.0,0.84170055,0.9636177,true,false,made,00-0031203,C.Santos,0.14646102,1758.0
2020_08_NO_CHI,2020,8,2020-11-01,NO,CHI,3.0,9.0,27.0,0-30,1462.0,-3.0,0.47396395,0.97486246,true,false,made,00-0032569,W.Lutz,0.09784726,2457.0
2020_08_NO_CHI,2020,8,2020-11-01,NO,CHI,3.0,20.0,39.0,31-40,1208.0,0.0,0.53365135,0.89408726,true,false,made,00-0032569,W.Lutz,0.48619068,2768.0
2020_08_NO_CHI,2020,8,2020-11-01,CHI,NO,4.0,33.0,51.0,51-55,18.0,-3.0,0.2157864,0.63605064,true,false,made,00-0031203,C.Santos,1.1969882,4295.0
2020_08_NO_CHI,2020,8,2020-11-01,NO,CHI,5.0,16.0,35.0,31-40,100.0,0.0,0.9291683,0.9267729,true,false,made,00-0032569,W.Lutz,0.2756349,5069.0
2020_08_NYJ_KC,2020,8,2020-11-01,NYJ,KC,1.0,21.0,39.0,31-40,2983.0,-7.0,0.31500214,0.8818178,true,false,made,00-0031385,S.Castillo,0.5676722,580.0
2020_08_NYJ_KC,2020,8,2020-11-01,NYJ,KC,2.0,37.0,55.0,51-55,2588.0,-11.0,0.16460702,0.5827838,true,false,made,00-0031385,S.Castillo,2.3848176,1009.0
2020_08_NYJ_KC,2020,8,2020-11-01,NYJ,KC,2.0,30.0,48.0,41-50,1980.0,-8.0,0.2253885,0.72327197,true,false,made,00-0031385,S.Castillo,1.3167824,1519.0
2020_08_NYJ_KC,2020,8,2020-11-01,NYJ,KC,2.0,29.0,47.0,41-50,1802.0,-12.0,0.18552043,0.7230016,false,true,blocked,00-0031385,S.Castillo,-2.1690047,1970.0
2020_08_PIT_BAL,2020,8,2020-11-01,BAL,PIT,2.0,33.0,51.0,51-55,1803.0,7.0,0.8148493,0.6352996,true,false,made,00-0029597,J.Tucker,1.0941011,2093.0
2020_08_SF_SEA,2020,8,2020-11-01,SEA,SF,4.0,30.0,48.0,41-50,852.0,20.0,0.98806864,0.73406017,true,false,made,00-0031492,J.Myers,1.4827086,2983.0
2020_08_TB_NYG,2020,8,2020-11-02,TB,NYG,1.0,18.0,37.0,31-40,3286.0,0.0,0.47743922,0.91606516,true,false,made,00-0026968,R.Succop,0.3788257,321.0
2020_08_TB_NYG,2020,8,2020-11-02,TB,NYG,2.0,22.0,40.0,31-40,1811.0,-11.0,0.1466542,0.8495941,true,false,made,00-0026968,R.Succop,0.45664015,2126.0
2020_08_TB_NYG,2020,8,2020-11-02,TB,NYG,3.0,24.0,43.0,41-50,1505.0,-8.0,0.20937547,0.8412362,true,false,made,00-0026968,R.Succop,0.7937658,2506.0
2020_08_TB_NYG,2020,8,2020-11-02,NYG,TB,3.0,15.0,33.0,31-40,919.0,-1.0,0.57866675,0.9423798,true,false,made,00-0026858,G.Gano,0.26565546,3095.0
2020_08_TB_NYG,2020,8,2020-11-02,TB,NYG,4.0,20.0,38.0,31-40,224.0,5.0,0.8972755,0.88512605,true,false,made,00-0026968,R.Succop,0.44630468,3922.0
2020_08_TEN_CIN,2020,8,2020-11-01,CIN,TEN,1.0,15.0,33.0,31-40,3292.0,0.0,0.5807963,0.94232446,true,false,made,00-0029421,R.Bullock,0.2743009,336.0
2020_08_TEN_CIN,2020,8,2020-11-01,TEN,CIN,1.0,35.0,53.0,51-55,2730.0,-3.0,0.44089887,0.6312382,false,false,missed,00-0024333,S.Gostkowski,-3.3177497,888.0
2020_09_BAL_IND,2020,9,2020-11-08,IND,BAL,2.0,25.0,43.0,41-50,1848.0,0.0,0.5710247,0.83398485,true,false,made,00-0035849,R.Blankenship,0.67399,1754.0
2020_09_BAL_IND,2020,9,2020-11-08,BAL,IND,4.0,30.0,48.0,41-50,133.0,11.0,0.9960204,0.7678695,true,false,made,00-0029597,J.Tucker,0.98948747,3729.0
2020_09_CAR_KC,2020,9,2020-11-08,KC,CAR,1.0,21.0,39.0,31-40,2802.0,-7.0,0.39864498,0.87886596,true,false,made,00-0033303,H.Butker,0.7159405,825.0
2020_09_CAR_KC,2020,9,2020-11-08,KC,CAR,2.0,37.0,55.0,51-55,2466.0,-11.0,0.22131512,0.5757141,true,false,made,00-0033303,H.Butker,2.574302,1249.0
2020_09_CAR_KC,2020,9,2020-11-08,CAR,KC,2.0,29.0,47.0,41-50,1850.0,1.0,0.5068272,0.72686183,true,false,made,00-0035192,J.Slye,1.0142936,2133.0
2020_09_CAR_KC,2020,9,2020-11-08,KC,CAR,3.0,29.0,48.0,41-50,1565.0,-4.0,0.40834215,0.754214,false,false,missed,00-0033303,H.Butker,-3.2098098,2546.0
2020_09_CAR_KC,2020,9,2020-11-08,CAR,KC,3.0,33.0,51.0,51-55,1324.0,4.0,0.69618034,0.6747979,false,false,missed,00-0035192,J.Slye,-3.6300178,2726.0
2020_09_CAR_KC,2020,9,2020-11-08,CAR,KC,4.0,49.0,67.0,56+,2.0,-2.0,0.18909992,0.23663376,false,false,missed,00-0035192,J.Slye,-0.7099013,4621.0
2020_09_CHI_TEN,2020,9,2020-11-08,TEN,CHI,1.0,22.0,40.0,31-40,2966.0,0.0,0.58383894,0.8681813,true,false,made,00-0024333,S.Gostkowski,0.70950854,640.0
2020_09_CHI_TEN,2020,9,2020-11-08,CHI,TEN,4.0,4.0,22.0,0-30,753.0,-17.0,0.03171254,0.98798335,true,false,made,00-0031203,C.Santos,0.044920783,3033.0
2020_09_DEN_ATL,2020,9,2020-11-08,ATL,DEN,1.0,34.0,52.0,51-55,3296.0,0.0,0.5414926,0.72198427,true,false,made,00-0033702,Y.Koo,1.7036508,271.0
2020_09_DEN_ATL,2020,9,2020-11-08,DEN,ATL,2.0,25.0,43.0,41-50,2612.0,-10.0,0.21324748,0.8491923,true,false,made,00-0029822,B.McManus,0.7614398,1061.0
2020_09_DEN_ATL,2020,9,2020-11-08,ATL,DEN,2.0,17.0,35.0,31-40,1908.0,14.0,0.9237902,0.92056996,true,false,made,00-0033702,Y.Koo,0.34266183,1820.0
2020_09_DEN_ATL,2020,9,2020-11-08,DEN,ATL,3.0,23.0,41.0,41-50,1566.0,-17.0,0.07575632,0.8703004,true,false,made,00-0029822,B.McManus,0.6434021,2318.0
2020_09_DET_MIN,2020,9,2020-11-08,DET,MIN,1.0,28.0,46.0,41-50,2951.0,-7.0,0.23002902,0.7843177,false,false,missed,00-0023853,M.Prater,-4.1995683,607.0
2020_09_DET_MIN,2020,9,2020-11-08,DET,MIN,2.0,5.0,23.0,0-30,2304.0,-13.0,0.14368556,0.99377584,true,false,made,00-0023853,M.Prater,0.024847103,1115.0
2020_09_DET_MIN,2020,9,2020-11-08,DET,MIN,4.0,27.0,45.0,41-50,667.0,-17.0,0.021027578,0.7946876,true,false,made,00-0023853,M.Prater,1.0918773,3156.0
2020_09_GB_SF,2020,9,2020-11-05,SF,GB,1.0,4.0,22.0,0-30,2750.0,-7.0,0.39539912,0.9879885,true,false,made,00-0023252,R.Gould,0.045392215,866.0
2020_09_GB_SF,2020,9,2020-11-05,GB,SF,3.0,1.0,19.0,0-30,1024.0,25.0,0.99823195,0.9924303,true,false,made,00-0025580,M.Crosby,0.022928594,2860.0
2020_09_GB_SF,2020,9,2020-11-05,GB,SF,4.0,35.0,53.0,51-55,380.0,28.0,0.9994123,0.6163995,true,false,made,00-0025580,M.Crosby,2.0639102,3422.0
2020_09_HOU_JAX,2020,9,2020-11-08,HOU,JAX,1.0,36.0,54.0,51-55,3292.0,0.0,0.5269352,0.6088209,true,false,made,00-0032726,K.Fairbairn,2.2298148,444.0
2020_09_HOU_JAX,2020,9,2020-11-08,HOU,JAX,2.0,11.0,30.0,0-30,2550.0,3.0,0.6552142,0.9664533,true,false,made,00-0032726,K.Fairbairn,0.14893022,1189.0
2020_09_HOU_JAX,2020,9,2020-11-08,JAX,HOU,2.0,41.0,59.0,56+,1803.0,-7.0,0.24499969,0.43055925,true,false,made,00-0032087,J.Lambo,1.7083223,2073.0
2020_09_HOU_JAX,2020,9,2020-11-08,JAX,HOU,3.0,12.0,30.0,0-30,974.0,-11.0,0.18947896,0.961695,true,false,made,00-0032087,J.Lambo,0.17576398,2811.0
2020_09_LV_LAC,2020,9,2020-11-08,LAC,LV,1.0,30.0,48.0,41-50,3201.0,0.0,0.5530707,0.7685444,false,false,missed,00-0034084,M.Badgley,-3.3953466,463.0
2020_09_LV_LAC,2020,9,2020-11-08,LAC,LV,2.0,27.0,45.0,41-50,1808.0,0.0,0.65483975,0.7701775,true,false,made,00-0034084,M.Badgley,0.72251,1872.0
2020_09_LV_LAC,2020,9,2020-11-08,LAC,LV,3.0,11.0,29.0,0-30,1163.0,-11.0,0.1737795,0.97881943,true,false,made,00-0034084,M.Badgley,0.1121819,2621.0
2020_09_LV_LAC,2020,9,2020-11-08,LV,LAC,4.0,13.0,31.0,31-40,282.0,2.0,0.7944846,0.9675017,true,false,made,00-0034161,D.Carlson,0.13609533,3457.0
2020_09_MIA_ARI,2020,9,2020-11-08,ARI,MIA,2.0,19.0,37.0,31-40,2110.0,-7.0,0.38570037,0.9054166,true,false,made,00-0033862,Z.Gonzalez,0.42002904,1931.0
2020_09_MIA_ARI,2020,9,2020-11-08,MIA,ARI,2.0,38.0,56.0,56+,1803.0,4.0,0.64604324,0.61651057,true,false,made,00-0034794,J.Sanders,1.1504682,2458.0
2020_09_MIA_ARI,2020,9,2020-11-08,MIA,ARI,4.0,32.0,50.0,41-50,215.0,0.0,0.4968724,0.7407269,true,false,made,00-0034794,J.Sanders,1.3914617,4173.0
2020_09_MIA_ARI,2020,9,2020-11-08,ARI,MIA,4.0,31.0,49.0,41-50,118.0,-3.0,0.40348998,0.7555425,false,false,missed,00-0033862,Z.Gonzalez,-3.7723663,4327.0
2020_09_NE_NYJ,2020,9,2020-11-09,NYJ,NE,1.0,17.0,35.0,31-40,3217.0,0.0,0.5808941,0.9249453,true,false,made,00-0031385,S.Castillo,0.3826549,296.0
2020_09_NE_NYJ,2020,9,2020-11-09,NYJ,NE,2.0,32.0,50.0,41-50,2077.0,3.0,0.6269508,0.6823294,true,false,made,00-0031385,S.Castillo,1.5628085,1417.0
2020_09_NE_NYJ,2020,9,2020-11-09,NE,NYJ,2.0,27.0,45.0,41-50,1866.0,-6.0,0.32174826,0.76830983,true,false,made,00-0025565,N.Folk,0.83945227,1803.0
2020_09_NE_NYJ,2020,9,2020-11-09,NE,NYJ,4.0,10.0,29.0,0-30,367.0,-10.0,0.10380666,0.9699668,true,false,made,00-0025565,N.Folk,0.123933315,3157.0
2020_09_NE_NYJ,2020,9,2020-11-09,NE,NYJ,4.0,33.0,51.0,51-55,3.0,0.0,0.76399124,0.6352996,true,false,made,00-0025565,N.Folk,1.0941011,3962.0
2020_09_NO_TB,2020,9,2020-11-08,NO,TB,2.0,18.0,36.0,31-40,1914.0,28.0,0.99397415,0.9078789,true,false,made,00-0032569,W.Lutz,0.36230835,1839.0
2020_09_NO_TB,2020,9,2020-11-08,TB,NO,4.0,30.0,48.0,41-50,357.0,-38.0,0.00012564445,0.7221384,true,false,made,00-0026968,R.Succop,1.4081234,3372.0
2020_09_NYG_WAS,2020,9,2020-11-08,NYG,WAS,1.0,20.0,38.0,31-40,3280.0,0.0,0.47799784,0.8943758,true,false,made,00-0026858,G.Gano,0.4849341,428.0
2020_09_NYG_WAS,2020,9,2020-11-08,WAS,NYG,2.0,30.0,48.0,41-50,2591.0,-10.0,0.27160755,0.73352855,true,false,made,00-0030098,D.Hopkins,1.4870434,1321.0
2020_09_NYG_WAS,2020,9,2020-11-08,NYG,WAS,2.0,30.0,48.0,41-50,2368.0,7.0,0.69515765,0.7323786,true,false,made,00-0026858,G.Gano,1.4033995,1595.0
2020_09_NYG_WAS,2020,9,2020-11-08,NYG,WAS,3.0,24.0,42.0,41-50,1216.0,10.0,0.86445785,0.83996224,true,false,made,00-0026858,G.Gano,0.7969593,2831.0
2020_09_NYG_WAS,2020,9,2020-11-08,WAS,NYG,4.0,26.0,44.0,41-50,900.0,-13.0,0.085961714,0.8080586,true,false,made,00-0030098,D.Hopkins,1.0408211,3109.0
2020_09_PIT_DAL,2020,9,2020-11-08,DAL,PIT,1.0,20.0,38.0,31-40,2939.0,0.0,0.65805227,0.89970976,true,false,made,00-0029621,G.Zuerlein,0.5428052,556.0
2020_09_PIT_DAL,2020,9,2020-11-08,DAL,PIT,2.0,26.0,44.0,41-50,2030.0,10.0,0.87542486,0.8281897,true,false,made,00-0029621,G.Zuerlein,0.8376633,1394.0
2020_09_PIT_DAL,2020,9,2020-11-08,PIT,DAL,2.0,41.0,59.0,56+,1802.0,-7.0,0.18700337,0.5581802,true,false,made,00-0031136,C.Boswell,1.3254594,2011.0
2020_09_PIT_DAL,2020,9,2020-11-08,DAL,PIT,3.0,27.0,45.0,41-50,1522.0,4.0,0.7003957,0.82393765,true,false,made,00-0029621,G.Zuerlein,1.0083839,2305.0
2020_09_PIT_DAL,2020,9,2020-11-08,DAL,PIT,3.0,22.0,39.0,31-40,1037.0,7.0,0.8415869,0.879488,true,false,made,00-0029621,G.Zuerlein,0.6582544,2672.0
2020_09_PIT_DAL,2020,9,2020-11-08,PIT,DAL,4.0,24.0,43.0,41-50,435.0,-4.0,0.3695951,0.8556921,true,false,made,00-0031136,C.Boswell,0.7586772,3465.0
2020_09_SEA_BUF,2020,9,2020-11-08,BUF,SEA,2.0,26.0,44.0,41-50,2486.0,14.0,0.88503224,0.8068969,true,false,made,00-0036162,T.Bass,1.0220783,1186.0
2020_09_SEA_BUF,2020,9,2020-11-08,SEA,BUF,2.0,27.0,45.0,41-50,1872.0,-17.0,0.09405293,0.7717057,true,false,made,00-0031492,J.Myers,0.9194938,1911.0
2020_09_SEA_BUF,2020,9,2020-11-08,BUF,SEA,2.0,42.0,61.0,56+,1804.0,14.0,0.8910982,0.40383655,false,false,missed,00-0036162,T.Bass,-1.2115096,2154.0
2020_09_SEA_BUF,2020,9,2020-11-08,BUF,SEA,3.0,4.0,22.0,0-30,1618.0,14.0,0.93919164,0.9882053,true,false,made,00-0036162,T.Bass,0.050292213,2440.0
2020_09_SEA_BUF,2020,9,2020-11-08,SEA,BUF,3.0,26.0,44.0,41-50,1021.0,-10.0,0.15613146,0.8076628,true,false,made,00-0031492,J.Myers,0.96661115,3013.0
2020_09_SEA_BUF,2020,9,2020-11-08,BUF,SEA,4.0,13.0,31.0,31-40,257.0,14.0,0.995917,0.953036,true,false,made,00-0036162,T.Bass,0.17720117,3907.0
2020_10_BAL_NE,2020,10,2020-11-15,BAL,NE,2.0,6.0,24.0,0-30,2136.0,0.0,0.5256192,0.9830946,true,false,made,00-0029597,J.Tucker,0.061695367,1298.0
2020_10_BAL_NE,2020,10,2020-11-15,NE,BAL,3.0,2.0,20.0,0-30,1287.0,10.0,0.90850854,0.99120295,true,false,made,00-0025565,N.Folk,0.03271933,2420.0
2020_10_BUF_ARI,2020,10,2020-11-15,ARI,BUF,1.0,5.0,23.0,0-30,3297.0,0.0,0.6065348,0.984656,true,false,made,00-0033862,Z.Gonzalez,0.067559086,330.0
2020_10_BUF_ARI,2020,10,2020-11-15,BUF,ARI,2.0,36.0,54.0,51-55,2647.0,4.0,0.6648658,0.69008946,true,false,made,00-0036162,T.Bass,1.7941514,949.0
2020_10_BUF_ARI,2020,10,2020-11-15,ARI,BUF,2.0,24.0,42.0,41-50,2330.0,-7.0,0.31546175,0.8560706,true,false,made,00-0033862,Z.Gonzalez,0.7652569,1272.0
2020_10_BUF_ARI,2020,10,2020-11-15,BUF,ARI,2.0,37.0,55.0,51-55,2151.0,4.0,0.6627128,0.66136795,true,false,made,00-0036162,T.Bass,1.9626672,1516.0
2020_10_BUF_ARI,2020,10,2020-11-15,ARI,BUF,2.0,3.0,21.0,0-30,1888.0,-7.0,0.35437968,0.9871202,true,false,made,00-0033862,Z.Gonzalez,0.047514126,1971.0
2020_10_BUF_ARI,2020,10,2020-11-15,BUF,ARI,2.0,41.0,58.0,56+,1804.0,4.0,0.6974633,0.5581802,true,false,made,00-0036162,T.Bass,1.3254594,2236.0
2020_10_BUF_ARI,2020,10,2020-11-15,ARI,BUF,3.0,27.0,45.0,41-50,1090.0,-7.0,0.2783915,0.82200617,true,false,made,00-0033862,Z.Gonzalez,0.98809826,3199.0
2020_10_CIN_PIT,2020,10,2020-11-15,PIT,CIN,1.0,23.0,41.0,41-50,3388.0,0.0,0.5928133,0.8553041,true,false,made,00-0031136,C.Boswell,0.7988138,288.0
2020_10_CIN_PIT,2020,10,2020-11-15,PIT,CIN,1.0,12.0,30.0,0-30,2993.0,3.0,0.6697021,0.9614632,true,false,made,00-0031136,C.Boswell,0.17921516,825.0
2020_10_CIN_PIT,2020,10,2020-11-15,PIT,CIN,2.0,27.0,45.0,41-50,1911.0,12.0,0.85457844,0.7750691,true,false,made,00-0031136,C.Boswell,0.97944045,2220.0
2020_10_CIN_PIT,2020,10,2020-11-15,CIN,PIT,4.0,19.0,37.0,31-40,309.0,-29.0,0.00013690248,0.9016536,true,false,made,00-0029421,R.Bullock,0.4190285,4280.0
2020_10_DEN_LV,2020,10,2020-11-15,DEN,LV,1.0,32.0,50.0,41-50,3137.0,-7.0,0.2258282,0.75384176,true,false,made,00-0029822,B.McManus,1.3393846,527.0
2020_10_DEN_LV,2020,10,2020-11-15,DEN,LV,2.0,15.0,33.0,31-40,2300.0,-4.0,0.3912184,0.95503443,true,false,made,00-0029822,B.McManus,0.20891035,1465.0
2020_10_DEN_LV,2020,10,2020-11-15,LV,DEN,2.0,6.0,24.0,0-30,1908.0,1.0,0.69892216,0.9919136,true,false,made,00-0034161,D.Carlson,0.03320033,1854.0
2020_10_DEN_LV,2020,10,2020-11-15,LV,DEN,3.0,33.0,52.0,51-55,1460.0,4.0,0.7173791,0.744197,true,false,made,00-0034161,D.Carlson,1.5309433,2537.0
2020_10_DEN_LV,2020,10,2020-11-15,LV,DEN,4.0,4.0,22.0,0-30,806.0,14.0,0.9661705,0.995231,true,false,made,00-0034161,D.Carlson,0.021554358,3156.0
2020_10_HOU_CLE,2020,10,2020-11-15,CLE,HOU,1.0,23.0,41.0,41-50,3211.0,0.0,0.5734733,0.85428303,true,false,made,00-0030850,C.Parkey,0.79575074,387.0
2020_10_HOU_CLE,2020,10,2020-11-15,HOU,CLE,3.0,27.0,46.0,41-50,1117.0,-3.0,0.41489258,0.7925965,false,false,missed,00-0032726,K.Fairbairn,-4.5107636,2558.0
2020_10_IND_TEN,2020,10,2020-11-12,IND,TEN,1.0,6.0,24.0,0-30,2740.0,-7.0,0.32479253,0.9841526,true,false,made,00-0035849,R.Blankenship,0.05439456,870.0
2020_10_IND_TEN,2020,10,2020-11-12,TEN,IND,2.0,32.0,50.0,41-50,2477.0,4.0,0.6402526,0.69226974,true,false,made,00-0024333,S.Gostkowski,1.8196236,1139.0
2020_10_IND_TEN,2020,10,2020-11-12,IND,TEN,2.0,25.0,43.0,41-50,1801.0,-7.0,0.28895897,0.79989177,true,false,made,00-0035849,R.Blankenship,0.60032475,2164.0
2020_10_IND_TEN,2020,10,2020-11-12,TEN,IND,4.0,26.0,44.0,41-50,735.0,-10.0,0.1617144,0.8063368,false,false,missed,00-0024333,S.Gostkowski,-3.4597216,3282.0
2020_10_JAX_GB,2020,10,2020-11-15,JAX,GB,1.0,33.0,52.0,51-55,3341.0,0.0,0.51538783,0.67601854,true,false,made,00-0035358,C.McLaughlin,1.7794014,278.0
2020_10_JAX_GB,2020,10,2020-11-15,GB,JAX,2.0,21.0,39.0,31-40,1806.0,4.0,0.70855147,0.8643061,true,false,made,00-0025580,M.Crosby,0.41096625,2054.0
2020_10_JAX_GB,2020,10,2020-11-15,JAX,GB,4.0,13.0,31.0,31-40,764.0,0.0,0.51791507,0.9557587,true,false,made,00-0035358,C.McLaughlin,0.18750913,3158.0
2020_10_LAC_MIA,2020,10,2020-11-15,MIA,LAC,2.0,32.0,50.0,41-50,1829.0,7.0,0.8224029,0.6596869,true,false,made,00-0034794,J.Sanders,1.2076223,1925.0
2020_10_LAC_MIA,2020,10,2020-11-15,MIA,LAC,3.0,17.0,35.0,31-40,1055.0,3.0,0.7571579,0.9248352,true,false,made,00-0034794,J.Sanders,0.37737805,2600.0
2020_10_LAC_MIA,2020,10,2020-11-15,MIA,LAC,4.0,29.0,47.0,41-50,508.0,12.0,0.95690465,0.7480203,false,false,missed,00-0034794,J.Sanders,-3.601156,3161.0
2020_10_LAC_MIA,2020,10,2020-11-15,MIA,LAC,4.0,31.0,49.0,41-50,245.0,12.0,0.99044585,0.69849133,true,false,made,00-0034794,J.Sanders,1.2421895,3452.0
2020_10_MIN_CHI,2020,10,2020-11-16,CHI,MIN,1.0,5.0,23.0,0-30,2735.0,-7.0,0.4104205,0.9862375,true,false,made,00-0031203,C.Santos,0.056386545,928.0
