game_id,season,week,game_date,posteam,defteam,home_team,away_team,fixed_drive,drive_epa,drive_success_rate,drive_posteam_score_start,drive_posteam_score_end,drive_start_yard_line,fixed_drive_result,drive_points
2016_13_HOU_GB,2016,13,2016-12-04,GB,HOU,GB,HOU,16.0,6.746018,0.5714285714285714,7.0,14.0,GB 2,Touchdown,7.0
2016_03_CLE_MIA,2016,3,2016-09-25,MIA,CLE,MIA,CLE,9.0,-7.516155,0.0,7.0,7.0,MIA 14,Opp touchdown,0.0
2016_08_NE_BUF,2016,8,2016-10-30,NE,BUF,BUF,NE,6.0,-3.1430993,0.0,14.0,14.0,NE 39,Punt,0.0
2016_11_TEN_IND,2016,11,2016-11-20,TEN,IND,IND,TEN,12.0,-4.890126,0.25,7.0,7.0,TEN 35,Turnover on downs,0.0
2016_04_KC_PIT,2016,4,2016-10-02,KC,PIT,PIT,KC,13.0,-0.5846853,0.3333333333333333,0.0,0.0,KC 25,Missed field goal,0.0
2016_06_BAL_NYG,2016,6,2016-10-16,NYG,BAL,NYG,BAL,13.0,1.5426096,0.3888888888888889,7.0,10.0,NYG 25,Field goal,3.0
2016_12_WAS_DAL,2016,12,2016-11-24,DAL,WAS,DAL,WAS,1.0,5.5532312,0.7777777777777778,0.0,7.0,DAL 25,Touchdown,7.0
2016_07_CLE_CIN,2016,7,2016-10-23,CIN,CLE,CIN,CLE,9.0,6.7255297,0.875,14.0,21.0,CIN 15,Touchdown,7.0
2016_15_TB_DAL,2016,15,2016-12-18,TB,DAL,DAL,TB,19.0,-2.7508113,0.25,20.0,20.0,DAL 45,Punt,0.0
2016_05_SD_OAK,2016,5,2016-10-09,LV,LAC,LV,LAC,23.0,-1.2593755,0.0,34.0,34.0,LV 35,Punt,0.0
2016_13_CAR_SEA,2016,13,2016-12-04,SEA,CAR,SEA,CAR,2.0,-2.1680937,0.25,0.0,3.0,CAR 8,Field goal,3.0
2016_02_TB_ARI,2016,2,2016-09-18,ARI,TB,ARI,TB,9.0,-2.8973188,0.0,10.0,10.0,ARI 9,Punt,0.0
2016_03_PIT_PHI,2016,3,2016-09-25,PHI,PIT,PHI,PIT,8.0,-0.9299182,0.1428571428571428,13.0,13.0,PHI 20,Punt,0.0
2016_09_DEN_OAK,2016,9,2016-11-06,LV,DEN,LV,DEN,16.0,-1.016883,0.3333333333333333,20.0,20.0,LV 36,Punt,0.0
2016_02_GB_MIN,2016,2,2016-09-18,GB,MIN,MIN,GB,5.0,4.5968776,0.625,0.0,7.0,GB 48,Touchdown,7.0
2016_07_IND_TEN,2016,7,2016-10-23,IND,TEN,TEN,IND,18.0,6.111916,0.5294117647058824,20.0,27.0,IND 30,Touchdown,7.0
2016_07_WAS_DET,2016,7,2016-10-23,WAS,DET,DET,WAS,2.0,-1.4243169,0.3,0.0,0.0,WAS 15,Punt,0.0
2016_09_PIT_BAL,2016,9,2016-11-06,BAL,PIT,BAL,PIT,18.0,-2.379668,0.5,10.0,10.0,BAL 24,Punt,0.0
2016_11_BAL_DAL,2016,11,2016-11-20,DAL,BAL,DAL,BAL,3.0,-0.81546414,0.5,0.0,0.0,DAL 20,Punt,0.0
2016_01_MIN_TEN,2016,1,2016-09-11,TEN,MIN,TEN,MIN,1.0,-1.8153316,0.5454545454545454,0.0,0.0,TEN 29,Punt,0.0
2016_02_CIN_PIT,2016,2,2016-09-18,PIT,CIN,PIT,CIN,1.0,-1.8111737,0.2,0.0,0.0,PIT 25,Punt,0.0
2016_14_ARI_MIA,2016,14,2016-12-11,MIA,ARI,MIA,ARI,23.0,-1.6117736,0.4285714285714285,21.0,21.0,MIA 44,Punt,0.0
2016_06_JAX_CHI,2016,6,2016-10-16,JAX,CHI,CHI,JAX,19.0,1.9658068,0.6666666666666666,7.0,10.0,JAX 25,Field goal,3.0
2016_12_LA_NO,2016,12,2016-11-27,LA,NO,NO,LA,7.0,1.3794844,1.0,7.0,14.0,NO 6,Touchdown,7.0
2016_15_PIT_CIN,2016,15,2016-12-18,PIT,CIN,CIN,PIT,16.0,4.911432,0.7,18.0,24.0,PIT 31,Touchdown,6.0
2016_11_PIT_CLE,2016,11,2016-11-20,CLE,PIT,CLE,PIT,14.0,-7.270842,0.0,9.0,9.0,CLE 13,Opp touchdown,0.0
2016_05_ARI_SF,2016,5,2016-10-06,ARI,SF,SF,ARI,5.0,-0.054388344,0.5555555555555556,0.0,0.0,ARI 7,Punt,0.0
2016_12_MIN_DET,2016,12,2016-11-24,DET,MIN,DET,MIN,1.0,5.2424264,0.6428571428571429,0.0,7.0,DET 25,Touchdown,7.0
2016_10_SF_ARI,2016,10,2016-11-13,SF,ARI,ARI,SF,23.0,5.2505326,0.625,13.0,20.0,SF 43,Touchdown,7.0
2016_16_NYJ_NE,2016,16,2016-12-24,NYJ,NE,NE,NYJ,23.0,-0.6730714,0.4285714285714285,3.0,3.0,NYJ 23,Turnover on downs,0.0
2016_16_MIA_BUF,2016,16,2016-12-24,MIA,BUF,BUF,MIA,10.0,-1.4912245,0.2222222222222222,14.0,14.0,MIA 25,Punt,0.0
2016_01_LA_SF,2016,1,2016-09-12,SF,LA,SF,LA,23.0,6.012131,0.4,14.0,21.0,SF 23,Touchdown,7.0
2016_12_KC_DEN,2016,12,2016-11-27,KC,DEN,DEN,KC,10.0,6.012754,1.0,2.0,9.0,unknown,Touchdown,7.0
2016_09_PIT_BAL,2016,9,2016-11-06,PIT,BAL,BAL,PIT,9.0,-2.187666,0.2,0.0,0.0,PIT 41,Punt,0.0
2016_14_HOU_IND,2016,14,2016-12-11,IND,HOU,IND,HOU,13.0,-6.215201,0.5,3.0,3.0,IND 27,Turnover,0.0
2016_13_DET_NO,2016,13,2016-12-04,NO,DET,NO,DET,19.0,-0.639727,0.4615384615384615,13.0,13.0,NO 11,Turnover,0.0
2016_09_PHI_NYG,2016,9,2016-11-06,NYG,PHI,NYG,PHI,22.0,-2.0352354,0.3333333333333333,28.0,28.0,NYG 40,Punt,0.0
2016_07_TB_SF,2016,7,2016-10-23,SF,TB,SF,TB,3.0,-2.6911554,0.0,7.0,7.0,50,Punt,0.0
2016_12_JAX_BUF,2016,12,2016-11-27,BUF,JAX,BUF,JAX,12.0,5.610182,0.6666666666666666,6.0,13.0,BUF 25,Touchdown,7.0
2016_08_SD_DEN,2016,8,2016-10-30,LAC,DEN,DEN,LAC,16.0,-5.755369,0.25,7.0,7.0,LAC 25,Turnover,0.0
2016_14_MIN_JAX,2016,14,2016-12-11,JAX,MIN,JAX,MIN,10.0,3.123025,0.4166666666666667,6.0,9.0,JAX 1,Field goal,3.0
2016_04_TEN_HOU,2016,4,2016-10-02,TEN,HOU,HOU,TEN,22.0,-2.7751143,0.3333333333333333,20.0,20.0,TEN 42,Turnover on downs,0.0
2016_01_DET_IND,2016,1,2016-09-11,DET,IND,IND,DET,2.0,6.565038,0.8,0.0,7.0,DET 20,Touchdown,7.0
2016_02_JAX_SD,2016,2,2016-09-18,JAX,LAC,LAC,JAX,15.0,-1.6117744,0.2857142857142857,0.0,0.0,JAX 25,Punt,0.0
2016_17_ARI_LA,2016,17,2017-01-01,LA,ARI,LA,ARI,16.0,-4.9363666,0.0,6.0,6.0,LA 24,Punt,0.0
2016_07_NO_KC,2016,7,2016-10-23,KC,NO,KC,NO,6.0,6.3854833,0.7,14.0,21.0,KC 15,Touchdown,7.0
2016_10_CLE_BAL,2016,10,2016-11-10,CLE,BAL,BAL,CLE,22.0,-2.3271596,0.0,7.0,7.0,CLE 1,Punt,0.0
2016_15_JAX_HOU,2016,15,2016-12-18,JAX,HOU,HOU,JAX,12.0,-1.4165072,0.25,13.0,13.0,JAX 1,Safety,0.0
2016_09_PHI_NYG,2016,9,2016-11-06,NYG,PHI,NYG,PHI,15.0,-1.1906811,0.25,21.0,21.0,NYG 6,Punt,0.0
2016_13_MIA_BAL,2016,13,2016-12-04,MIA,BAL,BAL,MIA,22.0,-2.0558927,0.0,6.0,6.0,MIA 25,Punt,0.0
2016_14_SD_CAR,2016,14,2016-12-11,LAC,CAR,CAR,LAC,18.0,4.889848,0.5,10.0,16.0,LAC 34,Touchdown,6.0
2016_09_CAR_LA,2016,9,2016-11-06,LA,CAR,LA,CAR,9.0,-3.327806,0.5,0.0,0.0,LA 46,Punt,0.0
2016_08_OAK_TB,2016,8,2016-10-30,LV,TB,TB,LV,23.0,-3.0001295,0.3,24.0,24.0,LV 25,Missed field goal,0.0
2016_16_ATL_CAR,2016,16,2016-12-24,CAR,ATL,CAR,ATL,12.0,-5.10063,0.0,3.0,3.0,50,Turnover,0.0
2016_15_DET_NYG,2016,15,2016-12-18,DET,NYG,NYG,DET,12.0,2.3487318,0.5714285714285714,3.0,6.0,DET 40,Field goal,3.0
2016_15_GB_CHI,2016,15,2016-12-18,CHI,GB,CHI,GB,19.0,6.1448503,0.9,17.0,24.0,CHI 22,Touchdown,7.0
2016_15_GB_CHI,2016,15,2016-12-18,GB,CHI,CHI,GB,3.0,-0.16527501,0.4545454545454545,7.0,7.0,GB 1,Punt,0.0
2016_10_SEA_NE,2016,10,2016-11-13,SEA,NE,NE,SEA,8.0,-1.5294529,0.5714285714285714,12.0,12.0,SEA 24,Punt,0.0
2016_08_WAS_CIN,2016,8,2016-10-30,WAS,CIN,CIN,WAS,5.0,2.0628033,0.4444444444444444,7.0,10.0,WAS 21,Field goal,3.0
2016_12_JAX_BUF,2016,12,2016-11-27,JAX,BUF,BUF,JAX,9.0,-4.7621202,0.2,7.0,7.0,JAX 22,Punt,0.0
2016_02_CIN_PIT,2016,2,2016-09-18,CIN,PIT,PIT,CIN,14.0,-1.0325091,0.25,3.0,3.0,CIN 25,Punt,0.0
2016_15_JAX_HOU,2016,15,2016-12-18,JAX,HOU,HOU,JAX,8.0,-1.2737122,0.2,3.0,6.0,HOU 25,Field goal,3.0
2016_10_CLE_BAL,2016,10,2016-11-10,BAL,CLE,BAL,CLE,1.0,-1.511092,0.2857142857142857,0.0,0.0,BAL 17,Punt,0.0
2016_17_GB_DET,2016,17,2017-01-01,GB,DET,DET,GB,10.0,2.5945365,0.5714285714285714,7.0,10.0,GB 25,Field goal,3.0
2016_13_TB_SD,2016,13,2016-12-04,TB,LAC,LAC,TB,4.0,5.1243663,0.6,0.0,7.0,TB 44,Touchdown,7.0
2017_01_ATL_CHI,2017,1,2017-09-10,ATL,CHI,CHI,ATL,11.0,-3.0451171,0.25,10.0,10.0,ATL 20,Punt,0.0
2016_07_TB_SF,2016,7,2016-10-23,SF,TB,SF,TB,17.0,-5.513233,0.4285714285714285,14.0,14.0,SF 16,Turnover,0.0
2016_14_BAL_NE,2016,14,2016-12-12,NE,BAL,NE,BAL,20.0,-5.794685,0.0,23.0,23.0,unknown,Touchdown,0.0
2016_10_SF_ARI,2016,10,2016-11-13,SF,ARI,ARI,SF,13.0,-3.0076437,0.0,10.0,10.0,SF 25,Punt,0.0
2016_13_DEN_JAX,2016,13,2016-12-04,DEN,JAX,JAX,DEN,1.0,-1.6491282,0.1666666666666666,0.0,0.0,unknown,Punt,0.0
2016_15_DET_NYG,2016,15,2016-12-18,NYG,DET,NYG,DET,13.0,-0.66264665,0.3846153846153846,10.0,10.0,NYG 21,Punt,0.0
2016_04_SEA_NYJ,2016,4,2016-10-02,SEA,NYJ,NYJ,SEA,9.0,-0.7174096,0.375,14.0,14.0,SEA 22,Punt,0.0
2016_13_DEN_JAX,2016,13,2016-12-04,DEN,JAX,JAX,DEN,19.0,-1.8260713,0.5,17.0,17.0,DEN 18,Punt,0.0
2016_03_NYJ_KC,2016,3,2016-09-25,KC,NYJ,KC,NYJ,18.0,-2.4466276,0.0,17.0,17.0,KC 22,Punt,0.0
2016_15_PHI_BAL,2016,15,2016-12-18,BAL,PHI,BAL,PHI,22.0,-2.5184374,0.0,27.0,27.0,BAL 12,Punt,0.0
2016_10_SF_ARI,2016,10,2016-11-13,ARI,SF,ARI,SF,18.0,-5.2338367,0.0,20.0,20.0,ARI 35,Turnover,0.0
2016_17_NYG_WAS,2016,17,2017-01-01,WAS,NYG,WAS,NYG,17.0,-0.109695956,0.4,0.0,3.0,NYG 47,Field goal,3.0
2016_08_SEA_NO,2016,8,2016-10-30,SEA,NO,NO,SEA,2.0,-2.3269386,0.1428571428571428,0.0,0.0,SEA 28,Punt,0.0
2016_07_CHI_GB,2016,7,2016-10-20,CHI,GB,GB,CHI,3.0,-0.9160563,0.25,0.0,0.0,CHI 22,Punt,0.0
2016_17_CAR_TB,2016,17,2017-01-01,TB,CAR,TB,CAR,7.0,-3.0073335,0.3333333333333333,3.0,3.0,TB 36,Turnover,0.0
2016_12_CAR_OAK,2016,12,2016-11-27,CAR,LV,LV,CAR,13.0,-7.0559015,0.5,7.0,7.0,CAR 9,Opp touchdown,0.0
2016_12_CIN_BAL,2016,12,2016-11-27,CIN,BAL,BAL,CIN,14.0,-0.9388186,0.2857142857142857,3.0,3.0,CIN 25,Punt,0.0
2016_14_HOU_IND,2016,14,2016-12-11,HOU,IND,IND,HOU,1.0,-1.2761903,0.4285714285714285,0.0,0.0,HOU 22,Punt,0.0
2016_08_ARI_CAR,2016,8,2016-10-30,ARI,CAR,CAR,ARI,21.0,-5.2834425,0.0,20.0,20.0,CAR 40,Turnover,0.0
2016_15_PIT_CIN,2016,15,2016-12-18,PIT,CIN,CIN,PIT,6.0,1.9525989,0.4,3.0,6.0,PIT 19,Field goal,3.0
2016_10_SF_ARI,2016,10,2016-11-13,SF,ARI,ARI,SF,11.0,1.8166732,0.3529411764705882,7.0,10.0,SF 14,Field goal,3.0
2016_07_BAL_NYJ,2016,7,2016-10-23,BAL,NYJ,NYJ,BAL,4.0,3.4544542,0.6,7.0,10.0,BAL 10,Field goal,3.0
2017_01_NYJ_BUF,2017,1,2017-09-10,NYJ,BUF,BUF,NYJ,2.0,-1.7422339,0.25,0.0,0.0,NYJ 27,Punt,0.0
2016_12_LA_NO,2016,12,2016-11-27,NO,LA,NO,LA,12.0,6.0235844,0.6,21.0,28.0,NO 22,Touchdown,7.0
2016_02_DAL_WAS,2016,2,2016-09-18,DAL,WAS,WAS,DAL,3.0,7.7193274,0.7692307692307693,3.0,10.0,DAL 6,Touchdown,7.0
2016_09_BUF_SEA,2016,9,2016-11-07,SEA,BUF,SEA,BUF,11.0,5.6026406,0.75,21.0,28.0,SEA 32,Touchdown,7.0
2016_14_ATL_LA,2016,14,2016-12-11,LA,ATL,LA,ATL,2.0,-7.3390875,0.0,0.0,0.0,LA 3,Touchdown,0.0
2016_14_MIN_JAX,2016,14,2016-12-11,JAX,MIN,JAX,MIN,6.0,0.7580687,0.3333333333333333,0.0,3.0,JAX 39,Field goal,3.0
2016_10_KC_CAR,2016,10,2016-11-13,KC,CAR,CAR,KC,21.0,1.1694674,1.0,17.0,20.0,CAR 29,Field goal,3.0
2016_17_JAX_IND,2016,17,2017-01-01,JAX,IND,IND,JAX,4.0,6.191938,0.875,3.0,10.0,JAX 25,Touchdown,7.0
2016_06_DEN_SD,2016,6,2016-10-13,LAC,DEN,LAC,DEN,20.0,-3.0268834,0.2,21.0,21.0,LAC 25,Punt,0.0
2017_01_BAL_CIN,2017,1,2017-09-10,BAL,CIN,CIN,BAL,19.0,-2.2887008,0.4,20.0,20.0,BAL 8,Punt,0.0
2016_10_KC_CAR,2016,10,2016-11-13,KC,CAR,CAR,KC,19.0,-0.6387688,0.3333333333333333,17.0,17.0,KC 20,Punt,0.0
2016_06_PHI_WAS,2016,6,2016-10-16,WAS,PHI,WAS,PHI,8.0,6.817344,0.7,7.0,14.0,WAS 10,Touchdown,7.0
2016_16_SF_LA,2016,16,2016-12-24,SF,LA,LA,SF,9.0,-2.0311158,0.0,7.0,7.0,SF 14,Punt,0.0
2017_01_CAR_SF,2017,1,2017-09-10,SF,CAR,SF,CAR,10.0,-4.678865,0.2857142857142857,0.0,0.0,SF 38,Turnover on downs,0.0
2016_06_CLE_TEN,2016,6,2016-10-16,CLE,TEN,TEN,CLE,18.0,-1.9051999,0.1666666666666666,13.0,13.0,CLE 6,Punt,0.0
2016_02_IND_DEN,2016,2,2016-09-18,DEN,IND,DEN,IND,14.0,1.5623566,0.5333333333333333,13.0,16.0,DEN 25,Field goal,3.0
2016_15_PHI_BAL,2016,15,2016-12-18,BAL,PHI,BAL,PHI,12.0,5.9573197,0.6363636363636364,13.0,20.0,BAL 35,Touchdown,7.0
2016_10_GB_TEN,2016,10,2016-11-13,GB,TEN,TEN,GB,3.0,-1.3845738,0.3333333333333333,0.0,0.0,GB 25,Punt,0.0
2016_13_BUF_OAK,2016,13,2016-12-04,BUF,LV,LV,BUF,20.0,-4.149304,0.0,24.0,24.0,BUF 4,Turnover,0.0
2016_12_TEN_CHI,2016,12,2016-11-27,TEN,CHI,CHI,TEN,14.0,2.645405,0.6363636363636364,21.0,24.0,TEN 20,Field goal,3.0
2016_07_TB_SF,2016,7,2016-10-23,TB,SF,SF,TB,4.0,-0.06393818,0.1428571428571428,0.0,0.0,TB 11,Punt,0.0
2016_10_SEA_NE,2016,10,2016-11-13,NE,SEA,NE,SEA,7.0,-2.1707704,0.4,7.0,7.0,NE 25,Turnover,0.0
2017_01_SEA_GB,2017,1,2017-09-10,SEA,GB,GB,SEA,9.0,-2.829257,0.0,0.0,0.0,SEA 32,Punt,0.0
2016_10_DEN_NO,2016,10,2016-11-13,NO,DEN,NO,DEN,17.0,-6.212891,0.5,17.0,17.0,NO 32,Turnover,0.0
2016_14_NYJ_SF,2016,14,2016-12-11,NYJ,SF,SF,NYJ,11.0,-2.7736206,0.3333333333333333,3.0,3.0,NYJ 25,Punt,0.0
2016_10_HOU_JAX,2016,10,2016-11-13,HOU,JAX,JAX,HOU,3.0,6.4183764,0.5,7.0,14.0,HOU 25,Touchdown,7.0
2016_17_NO_ATL,2016,17,2017-01-01,NO,ATL,ATL,NO,19.0,-2.674426,0.5,19.0,19.0,NO 32,Turnover,0.0
2016_02_KC_HOU,2016,2,2016-09-18,HOU,KC,HOU,KC,9.0,-2.6635437,0.2,7.0,7.0,HOU 15,Punt,0.0
2016_13_DET_NO,2016,13,2016-12-04,DET,NO,NO,DET,18.0,-2.8256743,0.1428571428571428,28.0,28.0,DET 44,Punt,0.0
2016_17_HOU_TEN,2016,17,2017-01-01,HOU,TEN,TEN,HOU,2.0,-6.878417,0.0,0.0,0.0,HOU 14,Opp touchdown,0.0
2017_01_SEA_GB,2017,1,2017-09-10,GB,SEA,GB,SEA,20.0,-1.0785213,0.375,17.0,17.0,GB 25,End of half,0.0
2017_01_NYG_DAL,2017,1,2017-09-10,NYG,DAL,DAL,NYG,15.0,-0.9589548,0.4166666666666667,3.0,3.0,NYG 10,Punt,0.0
2017_01_PIT_CLE,2017,1,2017-09-10,CLE,PIT,CLE,PIT,20.0,6.9865694,0.6666666666666666,10.0,18.0,CLE 27,Touchdown,8.0
2016_06_LA_DET,2016,6,2016-10-16,LA,DET,DET,LA,13.0,-3.080678,0.0,28.0,28.0,LA 25,Punt,0.0
2016_15_IND_MIN,2016,15,2016-12-18,MIN,IND,MIN,IND,8.0,-1.6217341,0.6666666666666666,0.0,0.0,50,Turnover,0.0
2016_17_ARI_LA,2016,17,2017-01-01,ARI,LA,LA,ARI,3.0,-2.209669,0.25,3.0,3.0,ARI 27,Punt,0.0
2017_02_HOU_CIN,2017,2,2017-09-14,CIN,HOU,CIN,HOU,18.0,-0.34739828,0.4285714285714285,9.0,9.0,CIN 11,Punt,0.0
2016_06_DAL_GB,2016,6,2016-10-16,DAL,GB,GB,DAL,20.0,1.9370091,0.6666666666666666,27.0,30.0,DAL 38,Field goal,3.0
2016_04_CLE_WAS,2016,4,2016-10-02,CLE,WAS,WAS,CLE,11.0,-0.6134925,0.4,20.0,20.0,CLE 23,Turnover,0.0
2017_02_NYJ_OAK,2017,2,2017-09-17,NYJ,LV,LV,NYJ,6.0,6.2774825,0.6666666666666666,0.0,7.0,NYJ 25,Touchdown,7.0
2016_11_TEN_IND,2016,11,2016-11-20,IND,TEN,IND,TEN,4.0,5.5982695,0.75,7.0,14.0,IND 25,Touchdown,7.0
2016_13_CAR_SEA,2016,13,2016-12-04,CAR,SEA,SEA,CAR,7.0,-5.052772,0.0,0.0,0.0,CAR 46,Turnover,0.0
2017_02_CHI_TB,2017,2,2017-09-17,CHI,TB,TB,CHI,16.0,-2.3123095,0.4285714285714285,0.0,0.0,CHI 46,Turnover on downs,0.0
2016_17_ARI_LA,2016,17,2017-01-01,ARI,LA,LA,ARI,11.0,5.720405,0.6666666666666666,6.0,13.0,ARI 35,Touchdown,7.0
2016_05_CIN_DAL,2016,5,2016-10-09,CIN,DAL,DAL,CIN,8.0,-0.33525345,0.4285714285714285,0.0,0.0,CIN 15,Punt,0.0
2016_05_WAS_BAL,2016,5,2016-10-09,WAS,BAL,BAL,WAS,7.0,-4.5823703,0.3333333333333333,6.0,6.0,WAS 6,Turnover,0.0
2016_16_DEN_KC,2016,16,2016-12-25,KC,DEN,KC,DEN,19.0,-0.7666998,0.4166666666666667,21.0,21.0,KC 19,Punt,0.0
2016_13_KC_ATL,2016,13,2016-12-04,KC,ATL,ATL,KC,2.0,5.116851,0.8333333333333334,0.0,6.0,KC 28,Touchdown,6.0
2016_05_NYG_GB,2016,5,2016-10-09,GB,NYG,GB,NYG,7.0,5.8057475,0.8571428571428571,7.0,14.0,GB 20,Touchdown,7.0
2016_02_MIA_NE,2016,2,2016-09-18,MIA,NE,NE,MIA,19.0,7.2622223,0.875,10.0,17.0,MIA 12,Touchdown,7.0
2016_09_TEN_SD,2016,9,2016-11-06,LAC,TEN,LAC,TEN,9.0,-0.77525496,0.4285714285714285,16.0,16.0,LAC 12,Punt,0.0
2017_02_BUF_CAR,2017,2,2017-09-17,BUF,CAR,CAR,BUF,8.0,-2.6372986,0.1666666666666666,0.0,0.0,BUF 25,Punt,0.0
2016_02_SEA_LA,2016,2,2016-09-18,LA,SEA,LA,SEA,9.0,2.2263305,0.5555555555555556,3.0,6.0,LA 20,Field goal,3.0
2017_02_DET_NYG,2017,2,2017-09-18,DET,NYG,NYG,DET,17.0,0.03452866,0.5,23.0,24.0,unknown,Opp touchdown,1.0
2017_03_BAL_JAX,2017,3,2017-09-24,JAX,BAL,JAX,BAL,4.0,6.7366366,1.0,3.0,10.0,JAX 20,Touchdown,7.0
2016_10_SEA_NE,2016,10,2016-11-13,SEA,NE,NE,SEA,12.0,-0.96190023,0.4,19.0,19.0,SEA 25,Punt,0.0
2016_17_KC_SD,2016,17,2017-01-01,LAC,KC,LAC,KC,16.0,0.13402593,0.5,27.0,27.0,LAC 4,End of half,0.0
2016_08_WAS_CIN,2016,8,2016-10-30,WAS,CIN,CIN,WAS,13.0,6.253794,0.7142857142857143,10.0,17.0,WAS 9,Touchdown,7.0
2017_02_BUF_CAR,2017,2,2017-09-17,CAR,BUF,CAR,BUF,20.0,0.0,0.0,9.0,9.0,CAR 33,End of half,0.0
2016_01_CAR_DEN,2016,1,2016-09-08,CAR,DEN,DEN,CAR,4.0,-2.6600096,0.0,7.0,7.0,CAR 36,Punt,0.0
2016_01_CAR_DEN,2016,1,2016-09-08,DEN,CAR,DEN,CAR,5.0,5.7270846,0.8333333333333334,0.0,7.0,DEN 20,Touchdown,7.0
2016_15_PIT_CIN,2016,15,2016-12-18,PIT,CIN,CIN,PIT,14.0,-0.5188904,0.5,15.0,18.0,CIN 34,Field goal,3.0
2016_06_NYJ_ARI,2016,6,2016-10-17,NYJ,ARI,ARI,NYJ,16.0,-2.7666805,0.0,3.0,3.0,NYJ 25,Punt,0.0
2016_11_TEN_IND,2016,11,2016-11-20,TEN,IND,IND,TEN,7.0,-1.8512957,0.375,0.0,0.0,TEN 27,Punt,0.0
2016_13_TB_SD,2016,13,2016-12-04,LAC,TB,LAC,TB,7.0,-2.9091234,0.25,14.0,14.0,LAC 32,Punt,0.0
2016_01_CHI_HOU,2016,1,2016-09-11,HOU,CHI,HOU,CHI,25.0,-0.6167809,0.0,23.0,23.0,CHI 45,End of half,0.0
2016_01_CIN_NYJ,2016,1,2016-09-11,CIN,NYJ,NYJ,CIN,11.0,2.0523186,0.6428571428571429,10.0,13.0,CIN 15,Field goal,3.0
2016_01_CIN_NYJ,2016,1,2016-09-11,NYJ,CIN,NYJ,CIN,14.0,-0.17918795,0.5,16.0,16.0,NYJ 16,Punt,0.0
2016_09_TEN_SD,2016,9,2016-11-06,TEN,LAC,LAC,TEN,8.0,-1.3778319,0.5,7.0,7.0,TEN 27,Punt,0.0
2016_01_CLE_PHI,2016,1,2016-09-11,PHI,CLE,PHI,CLE,5.0,-4.833131,0.3333333333333333,7.0,7.0,CLE 42,Missed field goal,0.0
2016_11_CHI_NYG,2016,11,2016-11-20,CHI,NYG,NYG,CHI,5.0,6.625592,0.8,9.0,16.0,CHI 21,Touchdown,7.0
2016_01_GB_JAX,2016,1,2016-09-11,GB,JAX,JAX,GB,6.0,-1.6260321,0.2,7.0,7.0,GB 25,Punt,0.0
2016_01_GB_JAX,2016,1,2016-09-11,JAX,GB,JAX,GB,7.0,-0.16390598,0.75,7.0,7.0,JAX 21,Punt,0.0
2016_01_GB_JAX,2016,1,2016-09-11,GB,JAX,JAX,GB,10.0,5.681797,0.8181818181818182,7.0,14.0,GB 25,Touchdown,7.0
2016_08_SD_DEN,2016,8,2016-10-30,DEN,LAC,DEN,LAC,24.0,1.5526036,0.4285714285714285,24.0,27.0,DEN 25,Field goal,3.0
2017_01_JAX_HOU,2017,1,2017-09-10,JAX,HOU,HOU,JAX,3.0,-2.676725,0.0,3.0,3.0,JAX 38,Punt,0.0
2016_01_LA_SF,2016,1,2016-09-12,LA,SF,SF,LA,5.0,-1.7475175,0.2,0.0,0.0,LA 21,Punt,0.0
2016_17_ARI_LA,2016,17,2017-01-01,ARI,LA,LA,ARI,13.0,-5.323268,0.2,13.0,13.0,ARI 25,Punt,0.0
2016_16_DEN_KC,2016,16,2016-12-25,DEN,KC,KC,DEN,23.0,-4.133339,0.25,10.0,10.0,DEN 25,Turnover,0.0
2016_17_JAX_IND,2016,17,2017-01-01,JAX,IND,IND,JAX,10.0,-5.2361336,0.3333333333333333,10.0,10.0,JAX 18,Turnover,0.0
2016_01_MIA_SEA,2016,1,2016-09-11,SEA,MIA,SEA,MIA,9.0,-2.2443504,0.2222222222222222,3.0,3.0,SEA 25,Punt,0.0
2017_02_MIN_PIT,2017,2,2017-09-17,MIN,PIT,PIT,MIN,15.0,5.3075023,0.6666666666666666,3.0,9.0,MIN 18,Touchdown,6.0
2017_02_SF_SEA,2017,2,2017-09-17,SEA,SF,SEA,SF,13.0,-0.169545,0.0,6.0,6.0,SEA 22,End of half,0.0
2016_14_ARI_MIA,2016,14,2016-12-11,ARI,MIA,MIA,ARI,15.0,0.13234186,0.25,6.0,9.0,MIA 38,Field goal,3.0
2016_07_BAL_NYJ,2016,7,2016-10-23,NYJ,BAL,NYJ,BAL,20.0,-1.5391124,0.375,24.0,24.0,NYJ 27,Punt,0.0
2016_10_DAL_PIT,2016,10,2016-11-13,PIT,DAL,PIT,DAL,2.0,2.34755,0.6666666666666666,0.0,6.0,DAL 38,Touchdown,6.0
2016_01_OAK_NO,2016,1,2016-09-11,NO,LV,NO,LV,7.0,5.7128572,0.6666666666666666,10.0,17.0,NO 20,Touchdown,7.0
2016_05_WAS_BAL,2016,5,2016-10-09,WAS,BAL,BAL,WAS,17.0,1.6200359,0.5,13.0,13.0,WAS 1,Turnover,0.0
2016_17_NYG_WAS,2016,17,2017-01-01,NYG,WAS,WAS,NYG,12.0,-1.3992908,0.4545454545454545,10.0,10.0,NYG 25,Turnover on downs,0.0
2016_01_SD_KC,2016,1,2016-09-11,KC,LAC,KC,LAC,18.0,4.7011127,0.6666666666666666,10.0,17.0,KC 44,Touchdown,7.0
