season,team,ydstogo_bin,yardline_bin,go_attempts,go_conv_rate,side,go_faced,go_stop_rate
2024,IND,2,61-80,1.0,0.0,offense,,
2024,ARI,6-10,41-60,1.0,0.0,offense,,
2024,JAX,6-10,0-20,1.0,0.0,offense,,
2024,ATL,3-5,0-20,3.0,0.3333333333333333,offense,,
2024,MIA,11+,41-60,1.0,0.0,offense,,
2024,NYG,6-10,41-60,7.0,0.2857142857142857,offense,,
2024,LAC,1,0-20,3.0,0.6666666666666666,offense,,
2024,NE,1,0-20,7.0,0.5714285714285714,offense,,
2024,PIT,11+,41-60,3.0,0.0,offense,,
2024,SEA,3-5,21-40,1.0,0.0,offense,,
2024,CHI,1,21-40,3.0,0.3333333333333333,offense,,
2024,WAS,2,0-20,2.0,1.0,offense,,
2024,PIT,1,41-60,7.0,0.4285714285714285,offense,,
2024,NE,11+,0-20,1.0,0.0,offense,,
2024,ATL,11+,21-40,2.0,0.0,offense,,
2024,NYG,2,41-60,1.0,1.0,offense,,
2024,TEN,1,21-40,1.0,1.0,offense,,
2024,JAX,3-5,0-20,1.0,1.0,offense,,
2024,SEA,6-10,0-20,1.0,1.0,offense,,
2024,SEA,6-10,21-40,1.0,0.0,offense,,
2024,WAS,11+,41-60,2.0,0.5,offense,,
2024,CLE,2,21-40,3.0,0.3333333333333333,offense,,
2024,ARI,1,41-60,3.0,0.6666666666666666,offense,,
2024,PHI,3-5,81-100,1.0,0.0,offense,,
2024,SEA,2,41-60,1.0,,offense,,
2024,IND,6-10,61-80,1.0,1.0,offense,,
2024,DET,1,0-20,2.0,0.5,offense,,
2024,HOU,6-10,61-80,1.0,0.0,offense,,
2024,LAC,11+,41-60,2.0,0.5,offense,,
2024,NYJ,2,61-80,1.0,1.0,offense,,
2024,DET,2,0-20,4.0,0.75,offense,,
2024,BAL,1,81-100,1.0,1.0,offense,,
2024,LV,1,0-20,2.0,1.0,offense,,
2024,PHI,6-10,41-60,3.0,0.3333333333333333,offense,,
2024,TEN,6-10,61-80,2.0,0.0,offense,,
2024,ARI,6-10,61-80,1.0,0.0,offense,,
2024,CLE,6-10,61-80,1.0,1.0,offense,,
2024,PHI,6-10,21-40,1.0,0.0,offense,,
2024,DAL,1,0-20,1.0,1.0,offense,,
2024,CHI,2,61-80,1.0,0.0,offense,,
2024,MIN,11+,61-80,1.0,0.0,offense,,
2024,CAR,11+,21-40,2.0,0.0,offense,,
2024,DEN,3-5,41-60,1.0,1.0,offense,,
2024,JAX,11+,61-80,2.0,0.0,offense,,
2024,NYG,11+,21-40,1.0,0.0,offense,,
2024,PIT,11+,21-40,2.0,0.0,offense,,
2024,NE,2,61-80,1.0,0.0,offense,,
2024,CLE,3-5,81-100,1.0,0.0,offense,,
2024,LV,6-10,0-20,1.0,0.0,offense,,
2024,LV,6-10,21-40,1.0,1.0,offense,,
2016,BAL,11+,21-40,3.0,0.0,offense,,
2016,CLE,3-5,81-100,1.0,0.0,offense,,
2016,SF,1,21-40,4.0,0.25,offense,,
2016,LA,1,21-40,3.0,0.3333333333333333,offense,,
2016,SF,6-10,21-40,3.0,0.6666666666666666,offense,,
2016,DAL,11+,21-40,1.0,0.0,offense,,
2016,LV,2,41-60,1.0,0.0,offense,,
2016,NE,3-5,41-60,2.0,0.5,offense,,
2016,NO,6-10,61-80,1.0,0.0,offense,,
2016,NO,1,21-40,4.0,1.0,offense,,
2016,HOU,3-5,21-40,2.0,0.0,offense,,
2016,NE,3-5,21-40,3.0,0.3333333333333333,offense,,
2016,CAR,6-10,21-40,1.0,0.0,offense,,
2016,KC,1,21-40,3.0,0.3333333333333333,offense,,
2016,KC,3-5,61-80,1.0,0.0,offense,,
2016,LA,6-10,41-60,2.0,0.0,offense,,
2016,CIN,1,21-40,1.0,1.0,offense,,
2016,CHI,6-10,21-40,3.0,0.3333333333333333,offense,,
2016,NE,1,0-20,4.0,0.25,offense,,
2016,WAS,1,0-20,3.0,0.0,offense,,
2016,ATL,1,41-60,3.0,0.6666666666666666,offense,,
2016,CAR,3-5,21-40,1.0,1.0,offense,,
2016,CLE,6-10,61-80,2.0,0.5,offense,,
2016,DEN,1,41-60,1.0,0.0,offense,,
2016,GB,3-5,61-80,2.0,0.0,offense,,
2016,CLE,11+,61-80,2.0,0.0,offense,,
2016,HOU,6-10,0-20,1.0,0.0,offense,,
2016,MIN,11+,0-20,1.0,1.0,offense,,
2016,LAC,2,41-60,1.0,1.0,offense,,
2016,DET,3-5,21-40,1.0,0.0,offense,,
2016,BUF,11+,61-80,1.0,1.0,offense,,
2016,KC,1,41-60,5.0,0.6,offense,,
2016,GB,2,41-60,3.0,0.3333333333333333,offense,,
2016,ARI,6-10,61-80,2.0,0.5,offense,,
2016,CAR,6-10,41-60,1.0,0.0,offense,,
2016,NYJ,2,41-60,1.0,1.0,offense,,
2016,NYG,1,0-20,1.0,0.0,offense,,
2016,PIT,3-5,0-20,1.0,0.0,offense,,
2016,DET,3-5,0-20,1.0,1.0,offense,,
2016,LAC,1,21-40,1.0,1.0,offense,,
2017,ARI,6-10,0-20,2.0,0.0,offense,,
2017,IND,6-10,21-40,3.0,0.6666666666666666,offense,,
2017,JAX,1,0-20,3.0,0.6666666666666666,offense,,
2017,GB,11+,41-60,3.0,0.0,offense,,
2017,PIT,2,21-40,2.0,0.0,offense,,
2017,ARI,1,21-40,2.0,0.5,offense,,
2017,LV,3-5,61-80,2.0,0.5,offense,,
2017,MIN,11+,0-20,1.0,0.0,offense,,
2017,BAL,11+,41-60,1.0,0.0,offense,,
2017,ARI,1,61-80,3.0,0.6666666666666666,offense,,
2017,GB,1,41-60,5.0,0.6,offense,,
2017,LAC,6-10,0-20,1.0,0.0,offense,,
2017,CLE,1,21-40,4.0,0.5,offense,,
2017,LAC,1,0-20,3.0,0.3333333333333333,offense,,
2017,LA,3-5,41-60,1.0,0.0,offense,,
2017,DEN,6-10,21-40,3.0,0.3333333333333333,offense,,
2017,CAR,2,41-60,1.0,1.0,offense,,
2017,KC,1,61-80,1.0,0.0,offense,,
2017,KC,11+,41-60,1.0,0.0,offense,,
2017,WAS,3-5,21-40,2.0,0.0,offense,,
2017,ARI,11+,41-60,1.0,0.0,offense,,
2017,IND,3-5,21-40,1.0,0.0,offense,,
2017,TEN,1,21-40,4.0,0.75,offense,,
2017,BAL,1,0-20,3.0,0.3333333333333333,offense,,
2017,BUF,3-5,61-80,1.0,0.0,offense,,
2017,JAX,3-5,41-60,2.0,0.0,offense,,
2017,HOU,6-10,0-20,1.0,0.0,offense,,
2017,KC,3-5,81-100,1.0,0.0,offense,,
2017,MIA,11+,41-60,2.0,0.5,offense,,
2017,CIN,3-5,61-80,1.0,0.0,offense,,
2017,CLE,3-5,41-60,3.0,0.3333333333333333,offense,,
2017,ATL,11+,21-40,1.0,0.0,offense,,
2017,CHI,6-10,61-80,1.0,0.0,offense,,
2017,LAC,1,81-100,1.0,,offense,,
2017,JAX,1,41-60,2.0,0.5,offense,,
2017,CHI,11+,61-80,1.0,1.0,offense,,
2017,CAR,3-5,21-40,1.0,1.0,offense,,
2017,CLE,3-5,0-20,1.0,1.0,offense,,
2017,PIT,1,0-20,2.0,0.5,offense,,
2017,IND,2,61-80,1.0,1.0,offense,,
2017,KC,6-10,0-20,1.0,0.0,offense,,
2017,LA,1,0-20,2.0,1.0,offense,,
2017,BUF,11+,61-80,1.0,0.0,offense,,
2017,HOU,11+,61-80,2.0,0.5,offense,,
2017,DEN,2,21-40,1.0,1.0,offense,,
2017,ATL,1,41-60,1.0,0.0,offense,,
2017,CHI,2,61-80,1.0,0.0,offense,,
2017,DET,11+,61-80,1.0,0.0,offense,,
2017,LA,6-10,21-40,2.0,0.0,offense,,
2017,TEN,3-5,41-60,1.0,0.0,offense,,
2017,CAR,6-10,41-60,1.0,0.0,offense,,
2017,BUF,6-10,61-80,1.0,0.0,offense,,
2017,PIT,3-5,0-20,1.0,0.0,offense,,
2017,NO,11+,41-60,1.0,0.0,offense,,
2017,LV,2,0-20,1.0,0.0,offense,,
2018,DAL,6-10,41-60,1.0,0.0,offense,,
2018,LV,6-10,21-40,1.0,0.0,offense,,
2018,DET,1,21-40,2.0,0.5,offense,,
2018,NO,3-5,0-20,1.0,1.0,offense,,
2018,MIA,6-10,41-60,2.0,1.0,offense,,
2018,WAS,11+,41-60,2.0,0.0,offense,,
2018,WAS,1,41-60,3.0,1.0,offense,,
2018,ARI,6-10,0-20,2.0,0.5,offense,,
2018,BAL,3-5,21-40,2.0,0.5,offense,,
2018,CAR,3-5,21-40,4.0,0.25,offense,,
2018,PIT,3-5,0-20,2.0,1.0,offense,,
2018,BUF,6-10,41-60,2.0,0.5,offense,,
2018,DAL,3-5,61-80,1.0,1.0,offense,,
2018,DAL,11+,41-60,3.0,0.3333333333333333,offense,,
2018,LAC,2,0-20,1.0,1.0,offense,,
2018,NO,1,0-20,7.0,0.7142857142857143,offense,,
2018,JAX,3-5,41-60,2.0,0.0,offense,,
2018,KC,1,61-80,1.0,1.0,offense,,
2018,NE,2,41-60,1.0,0.0,offense,,
2018,LAC,1,41-60,2.0,0.5,offense,,
2018,ATL,6-10,41-60,2.0,0.5,offense,,
2018,LA,2,0-20,1.0,0.0,offense,,
2018,PHI,11+,21-40,1.0,0.0,offense,,
2018,BUF,11+,81-100,1.0,0.0,offense,,
2018,LV,1,41-60,2.0,0.0,offense,,
2018,GB,3-5,0-20,2.0,0.5,offense,,
2018,CIN,6-10,41-60,4.0,0.25,offense,,
2018,TB,1,41-60,1.0,1.0,offense,,
2018,NO,3-5,41-60,3.0,0.0,offense,,
2018,KC,1,21-40,3.0,1.0,offense,,
2018,JAX,1,61-80,2.0,0.5,offense,,
2018,CIN,1,41-60,3.0,0.6666666666666666,offense,,
2018,NYG,6-10,0-20,1.0,1.0,offense,,
2018,LA,2,41-60,1.0,0.0,offense,,
2018,CAR,1,21-40,2.0,0.5,offense,,
2018,ATL,1,41-60,2.0,0.5,offense,,
2018,ATL,3-5,0-20,1.0,1.0,offense,,
2018,PIT,6-10,61-80,1.0,0.0,offense,,
2018,MIA,1,61-80,2.0,1.0,offense,,
2018,TB,1,0-20,4.0,0.25,offense,,
2018,ATL,11+,41-60,2.0,1.0,offense,,
2018,CIN,3-5,0-20,1.0,0.0,offense,,
2018,MIN,1,61-80,2.0,0.5,offense,,
2018,NE,6-10,0-20,1.0,0.0,offense,,
2018,ARI,6-10,81-100,1.0,0.0,offense,,
2018,NYG,11+,21-40,1.0,,offense,,
2018,LAC,1,21-40,1.0,1.0,offense,,
2018,HOU,11+,21-40,1.0,,offense,,
2018,GB,6-10,41-60,2.0,1.0,offense,,
2018,CIN,2,21-40,1.0,1.0,offense,,
2018,IND,11+,61-80,1.0,0.0,offense,,
2018,TEN,11+,81-100,1.0,0.0,offense,,
2018,LAC,6-10,61-80,1.0,,offense,,
2018,BUF,1,61-80,1.0,0.0,offense,,
2019,ATL,2,21-40,2.0,0.5,offense,,
2019,CHI,6-10,81-100,1.0,0.0,offense,,
2019,CAR,11+,41-60,2.0,0.0,offense,,
2019,WAS,6-10,41-60,1.0,1.0,offense,,
2019,WAS,3-5,0-20,3.0,0.3333333333333333,offense,,
2019,LV,2,61-80,1.0,0.0,offense,,
2019,CAR,1,0-20,5.0,0.2,offense,,
2019,ARI,1,21-40,4.0,0.75,offense,,
2019,MIA,11+,61-80,1.0,0.0,offense,,
2019,MIA,2,21-40,2.0,0.5,offense,,
2019,SEA,1,41-60,1.0,0.0,offense,,
2019,CIN,6-10,81-100,1.0,0.0,offense,,
2019,DEN,6-10,61-80,2.0,0.0,offense,,
2019,MIN,3-5,61-80,3.0,0.3333333333333333,offense,,
2019,CHI,11+,21-40,1.0,0.0,offense,,
2019,SEA,6-10,41-60,1.0,0.0,offense,,
2019,SF,1,21-40,6.0,0.5,offense,,
2019,LAC,1,0-20,4.0,0.25,offense,,
2019,PHI,3-5,21-40,2.0,0.0,offense,,
2019,CLE,3-5,21-40,2.0,0.5,offense,,
2019,TEN,3-5,0-20,1.0,0.0,offense,,
2019,HOU,1,61-80,3.0,0.6666666666666666,offense,,
2019,NYJ,6-10,61-80,1.0,0.0,offense,,
2019,NYJ,2,21-40,1.0,1.0,offense,,
2019,NO,6-10,0-20,1.0,0.0,offense,,
2019,CIN,6-10,21-40,2.0,0.0,offense,,
2019,DET,11+,41-60,2.0,0.0,offense,,
2019,LAC,1,41-60,1.0,1.0,offense,,
2019,PIT,3-5,41-60,1.0,0.0,offense,,
2019,LA,1,61-80,1.0,0.0,offense,,
2019,NYJ,11+,0-20,1.0,0.0,offense,,
2019,LA,2,61-80,1.0,0.0,offense,,
2019,GB,6-10,21-40,4.0,0.25,offense,,
2019,NYG,3-5,61-80,3.0,0.0,offense,,
2019,CIN,2,41-60,1.0,0.0,offense,,
2019,LAC,6-10,0-20,1.0,0.0,offense,,
2019,HOU,11+,21-40,1.0,0.0,offense,,
2019,IND,6-10,61-80,1.0,0.0,offense,,
2019,BAL,1,81-100,1.0,1.0,offense,,
2019,BAL,2,61-80,1.0,0.0,offense,,
2020,CHI,1,0-20,2.0,0.5,offense,,
2020,DET,11+,41-60,4.0,0.0,offense,,
2020,CLE,3-5,21-40,5.0,0.2,offense,,
2020,DAL,3-5,0-20,2.0,0.0,offense,,
2020,DAL,11+,61-80,2.0,0.5,offense,,
2020,IND,1,21-40,5.0,0.6,offense,,
2020,PIT,1,21-40,6.0,0.5,offense,,
2020,TB,6-10,0-20,1.0,1.0,offense,,
2020,ATL,2,41-60,2.0,0.5,offense,,
2020,KC,1,41-60,3.0,0.6666666666666666,offense,,
2020,MIN,11+,41-60,2.0,0.0,offense,,
2020,DET,1,0-20,4.0,1.0,offense,,
2020,BUF,6-10,0-20,1.0,0.0,offense,,
2020,TB,1,41-60,2.0,0.5,offense,,
2020,NE,1,21-40,4.0,0.75,offense,,
2020,DET,11+,21-40,1.0,1.0,offense,,
2020,NYG,11+,21-40,1.0,0.0,offense,,
2020,PHI,3-5,21-40,1.0,1.0,offense,,
2020,CLE,1,0-20,4.0,0.5,offense,,
2020,LAC,6-10,41-60,1.0,0.0,offense,,
2020,SF,2,61-80,1.0,0.0,offense,,
2020,DAL,11+,41-60,1.0,1.0,offense,,
2020,ATL,1,21-40,2.0,1.0,offense,,
2020,CAR,1,61-80,1.0,0.0,offense,,
2020,HOU,1,21-40,1.0,1.0,offense,,
2020,NYG,2,21-40,1.0,0.0,offense,,
2020,GB,2,41-60,1.0,0.0,offense,,
2020,JAX,2,41-60,1.0,0.0,offense,,
2020,GB,3-5,41-60,1.0,1.0,offense,,
2020,CHI,3-5,21-40,5.0,0.6,offense,,
2020,NYG,3-5,61-80,2.0,0.5,offense,,
2020,IND,6-10,41-60,1.0,,offense,,
2020,TEN,11+,61-80,1.0,0.0,offense,,
2020,DET,1,61-80,2.0,0.0,offense,,
2020,BAL,1,41-60,2.0,0.5,offense,,
2020,TEN,2,41-60,1.0,0.0,offense,,
2020,PHI,11+,61-80,2.0,0.0,offense,,
2020,NO,11+,41-60,1.0,,offense,,
2020,DAL,1,21-40,3.0,0.6666666666666666,offense,,
2020,CAR,11+,21-40,1.0,0.0,offense,,
2020,GB,1,61-80,1.0,0.0,offense,,
2020,JAX,1,61-80,1.0,0.0,offense,,
2020,BAL,2,61-80,1.0,1.0,offense,,
2020,SF,2,21-40,1.0,0.0,offense,,
2020,DAL,6-10,61-80,1.0,0.0,offense,,
2020,LA,1,0-20,4.0,0.25,offense,,
2020,HOU,6-10,41-60,1.0,0.0,offense,,
2020,MIN,6-10,21-40,1.0,1.0,offense,,
2020,JAX,3-5,41-60,3.0,0.3333333333333333,offense,,
2020,JAX,6-10,0-20,2.0,0.0,offense,,
2020,NYG,3-5,0-20,1.0,0.0,offense,,
2020,LA,3-5,21-40,1.0,0.0,offense,,
2020,PIT,3-5,0-20,1.0,0.0,offense,,
2020,SF,2,0-20,1.0,1.0,offense,,
2020,PIT,2,0-20,1.0,0.0,offense,,
2020,IND,6-10,21-40,1.0,0.0,offense,,
2020,GB,3-5,0-20,1.0,0.0,offense,,
2021,TEN,3-5,21-40,3.0,0.3333333333333333,offense,,
2021,GB,1,21-40,1.0,1.0,offense,,
2021,NYJ,6-10,61-80,5.0,0.2,offense,,
2021,PHI,3-5,21-40,2.0,0.0,offense,,
2021,ATL,11+,41-60,1.0,0.0,offense,,
2021,DAL,1,41-60,4.0,0.5,offense,,
2021,WAS,6-10,61-80,1.0,0.0,offense,,
2021,SF,1,41-60,5.0,0.4,offense,,
2021,ARI,1,0-20,3.0,1.0,offense,,
2021,BAL,11+,81-100,1.0,1.0,offense,,
2021,HOU,3-5,21-40,2.0,0.0,offense,,
2021,MIA,11+,81-100,1.0,1.0,offense,,
2021,MIN,6-10,41-60,3.0,0.0,offense,,
2021,BAL,3-5,41-60,2.0,0.0,offense,,
2021,DEN,6-10,81-100,1.0,0.0,offense,,
2021,CLE,2,0-20,4.0,0.25,offense,,
2021,CHI,1,41-60,7.0,0.5714285714285714,offense,,
2021,DET,1,41-60,6.0,0.6666666666666666,offense,,
2021,IND,3-5,41-60,1.0,0.0,offense,,
2021,JAX,1,0-20,6.0,0.3333333333333333,offense,,
2021,PHI,11+,21-40,1.0,0.0,offense,,
2021,GB,6-10,0-20,1.0,0.0,offense,,
2021,PIT,3-5,41-60,1.0,0.0,offense,,
2021,TEN,6-10,61-80,1.0,0.0,offense,,
2021,DEN,3-5,0-20,1.0,0.0,offense,,
2021,NYG,2,0-20,1.0,0.0,offense,,
2021,KC,6-10,0-20,1.0,0.0,offense,,
2021,LAC,3-5,61-80,2.0,0.0,offense,,
2021,LAC,11+,21-40,3.0,0.3333333333333333,offense,,
2021,NYG,1,41-60,2.0,0.0,offense,,
2021,LA,11+,41-60,1.0,,offense,,
2021,CAR,11+,81-100,1.0,0.0,offense,,
2021,LA,1,41-60,2.0,0.5,offense,,
2021,KC,6-10,61-80,1.0,1.0,offense,,
2021,NO,1,21-40,2.0,1.0,offense,,
2021,HOU,6-10,81-100,1.0,1.0,offense,,
2021,MIN,2,0-20,2.0,0.5,offense,,
2021,DAL,3-5,21-40,4.0,0.75,offense,,
2021,LV,2,41-60,1.0,1.0,offense,,
2021,SEA,11+,61-80,1.0,0.0,offense,,
2021,NYJ,2,0-20,3.0,0.3333333333333333,offense,,
2021,NYG,1,21-40,3.0,0.3333333333333333,offense,,
2021,MIA,1,21-40,4.0,1.0,offense,,
2021,LV,2,0-20,4.0,0.5,offense,,
2021,TEN,11+,81-100,1.0,0.0,offense,,
2021,CHI,2,41-60,1.0,0.0,offense,,
2021,DAL,2,21-40,3.0,0.6666666666666666,offense,,
2021,BUF,1,21-40,2.0,1.0,offense,,
2021,ARI,1,61-80,2.0,1.0,offense,,
2021,NYG,3-5,21-40,1.0,1.0,offense,,
2021,CAR,11+,61-80,1.0,0.0,offense,,
2021,IND,11+,41-60,1.0,0.0,offense,,
2021,BUF,3-5,61-80,1.0,,offense,,
2022,LA,1,61-80,3.0,1.0,offense,,
2022,GB,11+,41-60,2.0,0.0,offense,,
2022,HOU,3-5,81-100,1.0,0.0,offense,,
2022,HOU,3-5,21-40,2.0,0.5,offense,,
2022,JAX,3-5,0-20,1.0,0.0,offense,,
2022,LAC,1,21-40,2.0,0.0,offense,,
2022,NYG,1,0-20,1.0,1.0,offense,,
2022,CHI,6-10,41-60,3.0,0.0,offense,,
2022,SF,6-10,61-80,1.0,0.0,offense,,
2022,CIN,3-5,41-60,1.0,0.0,offense,,
2022,HOU,1,0-20,2.0,0.5,offense,,
2022,HOU,11+,61-80,1.0,0.0,offense,,
2022,JAX,6-10,41-60,3.0,0.3333333333333333,offense,,
2022,JAX,1,0-20,4.0,0.75,offense,,
2022,IND,6-10,0-20,3.0,0.3333333333333333,offense,,
2022,LAC,1,41-60,4.0,0.5,offense,,
2022,WAS,1,61-80,4.0,0.75,offense,,
2022,BUF,2,21-40,2.0,0.5,offense,,
2022,ARI,6-10,41-60,2.0,0.5,offense,,
2022,LV,6-10,0-20,3.0,0.3333333333333333,offense,,
2022,WAS,1,0-20,5.0,0.6,offense,,
2022,PIT,3-5,41-60,2.0,0.5,offense,,
2022,CLE,1,0-20,4.0,0.75,offense,,
2022,BAL,6-10,21-40,1.0,0.0,offense,,
2022,DEN,1,41-60,4.0,1.0,offense,,
2022,MIA,3-5,41-60,5.0,0.6,offense,,
2022,WAS,2,41-60,1.0,0.0,offense,,
2022,NYJ,1,41-60,2.0,0.5,offense,,
2022,NO,2,41-60,1.0,0.0,offense,,
2022,SF,3-5,41-60,1.0,0.0,offense,,
2022,WAS,3-5,21-40,2.0,0.0,offense,,
2022,ARI,3-5,81-100,1.0,1.0,offense,,
2022,GB,1,61-80,3.0,0.6666666666666666,offense,,
2022,NE,2,41-60,1.0,0.0,offense,,
2022,BAL,1,41-60,3.0,0.6666666666666666,offense,,
2022,NYJ,6-10,81-100,1.0,0.0,offense,,
2022,CHI,2,41-60,2.0,1.0,offense,,
2022,LV,11+,81-100,1.0,0.0,offense,,
2022,ARI,11+,61-80,2.0,0.0,offense,,
2022,CHI,6-10,61-80,2.0,0.0,offense,,
2022,LAC,3-5,81-100,1.0,0.0,offense,,
2022,NO,1,61-80,1.0,0.0,offense,,
2022,HOU,3-5,0-20,4.0,0.5,offense,,
2022,WAS,2,61-80,1.0,0.0,offense,,
2022,KC,3-5,21-40,1.0,1.0,offense,,
2022,LAC,2,0-20,3.0,0.3333333333333333,offense,,
2022,LAC,1,61-80,2.0,1.0,offense,,
2022,SF,3-5,21-40,1.0,0.0,offense,,
2022,NYJ,11+,41-60,1.0,1.0,offense,,
2022,CIN,1,41-60,3.0,0.3333333333333333,offense,,
2022,NYJ,2,0-20,1.0,0.0,offense,,
2022,TEN,2,21-40,1.0,1.0,offense,,
2022,NO,1,0-20,1.0,0.0,offense,,
2023,ARI,6-10,61-80,6.0,0.5,offense,,
2023,WAS,6-10,21-40,2.0,0.0,offense,,
2023,DET,2,41-60,3.0,0.3333333333333333,offense,,
2023,KC,11+,61-80,3.0,0.0,offense,,
2023,GB,3-5,21-40,1.0,1.0,offense,,
2023,BAL,6-10,41-60,3.0,0.0,offense,,
2023,LA,1,0-20,1.0,1.0,offense,,
2023,LAC,11+,61-80,3.0,0.0,offense,,
2023,NE,6-10,21-40,3.0,0.5,offense,,
2023,NE,3-5,0-20,2.0,0.5,offense,,
2023,NE,11+,41-60,2.0,0.0,offense,,
2023,TB,2,0-20,2.0,0.5,offense,,
2023,CIN,3-5,41-60,5.0,0.2,offense,,
2023,GB,1,61-80,2.0,0.0,offense,,
2023,HOU,1,0-20,4.0,0.75,offense,,
2023,HOU,3-5,81-100,2.0,0.5,offense,,
2023,NYJ,3-5,61-80,4.0,0.5,offense,,
2023,CHI,1,0-20,3.0,0.6666666666666666,offense,,
2023,JAX,11+,41-60,2.0,0.0,offense,,
2023,LAC,1,61-80,3.0,0.0,offense,,
2023,ARI,6-10,41-60,3.0,0.3333333333333333,offense,,
2023,JAX,1,21-40,4.0,0.75,offense,,
2023,GB,11+,81-100,1.0,0.0,offense,,
2023,LV,1,0-20,3.0,1.0,offense,,
2023,LV,6-10,21-40,2.0,0.5,offense,,
2023,MIA,11+,41-60,2.0,0.0,offense,,
2023,MIN,2,41-60,2.0,1.0,offense,,
2023,CAR,11+,0-20,2.0,0.0,offense,,
2023,SEA,3-5,81-100,1.0,0.0,offense,,
2023,WAS,2,41-60,2.0,1.0,offense,,
2023,CAR,3-5,21-40,6.0,0.8,offense,,
2023,CIN,11+,61-80,3.0,0.3333333333333333,offense,,
2023,DEN,11+,61-80,1.0,,offense,,
2023,LA,3-5,81-100,1.0,1.0,offense,,
2023,LV,11+,21-40,1.0,0.0,offense,,
2023,PHI,6-10,61-80,1.0,0.0,offense,,
2023,BUF,1,41-60,3.0,0.6666666666666666,offense,,
2023,PHI,3-5,21-40,4.0,0.75,offense,,
2023,MIA,3-5,21-40,2.0,0.5,offense,,
2023,PIT,2,41-60,2.0,0.0,offense,,
2023,TB,2,41-60,3.0,0.6666666666666666,offense,,
2023,WAS,2,61-80,1.0,0.0,offense,,
2023,NE,3-5,41-60,3.0,0.6666666666666666,offense,,
2023,DEN,2,0-20,5.0,0.6,offense,,
2023,NYG,2,0-20,1.0,0.0,offense,,
2023,TEN,11+,41-60,2.0,0.0,offense,,
2023,LAC,3-5,41-60,3.0,0.6666666666666666,offense,,
2023,BUF,6-10,21-40,1.0,0.0,offense,,
2023,LA,2,0-20,3.0,0.6666666666666666,offense,,
2023,TB,3-5,0-20,1.0,0.0,offense,,
2023,JAX,3-5,21-40,2.0,1.0,offense,,
2023,LAC,1,41-60,4.0,0.5,offense,,
2023,LAC,6-10,41-60,2.0,0.0,offense,,
2023,ARI,2,41-60,2.0,0.0,offense,,
2023,CIN,3-5,0-20,1.0,1.0,offense,,
2023,KC,6-10,21-40,1.0,0.0,offense,,
2023,PHI,11+,21-40,1.0,0.0,offense,,
2023,CHI,11+,21-40,1.0,1.0,offense,,
2023,CIN,6-10,0-20,1.0,0.0,offense,,
2023,IND,11+,41-60,1.0,0.0,offense,,
2023,NE,2,0-20,1.0,1.0,offense,,
2023,WAS,11+,61-80,1.0,0.0,offense,,
2023,DET,2,61-80,1.0,1.0,offense,,
2023,NYG,11+,21-40,1.0,0.0,offense,,
2023,SF,1,0-20,1.0,0.0,offense,,
2023,BUF,1,61-80,1.0,1.0,offense,,
2024,JAX,3-5,41-60,1.0,0.0,offense,,
2017,ARI,11+,81-100,,,defense,3.0,1.0
2018,TEN,2,0-20,,,defense,1.0,0.0
2019,ATL,1,61-80,,,defense,1.0,1.0
2021,MIA,6-10,81-100,,,defense,1.0,0.0
2023,IND,1,0-20,,,defense,6.0,0.1666666666666666
2024,BUF,3-5,0-20,,,defense,1.0,0.0
2024,KC,3-5,41-60,,,defense,3.0,0.3333333333333333
2024,CIN,1,21-40,,,defense,4.0,0.0
2024,KC,3-5,0-20,,,defense,3.0,0.6666666666666667
2024,CIN,11+,61-80,,,defense,2.0,1.0
2024,JAX,1,61-80,,,defense,3.0,0.6666666666666667
2024,ARI,3-5,0-20,,,defense,3.0,1.0
2024,ARI,1,0-20,,,defense,4.0,0.25
2024,NO,6-10,81-100,,,defense,1.0,1.0
2024,NYG,1,21-40,,,defense,5.0,0.4
2024,NYG,1,0-20,,,defense,3.0,0.3333333333333333
2024,MIN,3-5,41-60,,,defense,2.0,0.5
2024,TB,2,41-60,,,defense,1.0,0.0
2024,MIN,3-5,21-40,,,defense,5.0,0.4
2024,KC,1,0-20,,,defense,4.0,0.5
2024,SEA,11+,41-60,,,defense,1.0,1.0
2024,NYG,1,61-80,,,defense,5.0,0.6
2024,NO,3-5,21-40,,,defense,3.0,1.0
2024,PHI,1,0-20,,,defense,2.0,0.5
2024,DAL,1,61-80,,,defense,1.0,0.0
2024,DEN,6-10,41-60,,,defense,4.0,0.75
2024,SF,3-5,41-60,,,defense,6.0,0.3333333333333333
2024,DET,11+,41-60,,,defense,3.0,1.0
2024,TEN,1,41-60,,,defense,2.0,0.5
2024,BUF,1,0-20,,,defense,3.0,0.6666666666666667
2024,GB,3-5,0-20,,,defense,4.0,0.5
2024,GB,3-5,21-40,,,defense,5.0,0.6
2024,LV,1,61-80,,,defense,2.0,0.0
2024,MIA,11+,0-20,,,defense,1.0,1.0
2024,TB,11+,21-40,,,defense,2.0,1.0
2024,TB,3-5,0-20,,,defense,2.0,0.0
2024,CIN,2,61-80,,,defense,1.0,1.0
2024,HOU,3-5,21-40,,,defense,4.0,0.25
2024,CHI,2,41-60,,,defense,1.0,1.0
2024,LAC,2,21-40,,,defense,2.0,0.0
2024,PIT,3-5,41-60,,,defense,1.0,1.0
2024,PIT,2,0-20,,,defense,2.0,0.0
